aged_time aged_layout_score
0.778180837631 0.905358821686
1.97730612755 0.84209700204
2.609333992 0.802382071776
3.39727497101 0.76062745098
3.97010278702 0.731197990265
4.14683699608 0.70305403289
4.8209002018 0.67162543063
5.24666309357 0.645232120452
5.87890005112 0.619959202887
6.20301413536 0.596078431373
6.50324892998 0.567529411765
6.61175107956 0.547734754664
7.3097319603 0.515517241379
7.57669901848 0.498272613065
8.06763291359 0.483283628944
8.38394284248 0.46337254902
8.40083599091 0.444949811794
8.89222311974 0.421919096896
9.1329729557 0.401097178683
9.33295989037 0.386990595611
9.50808405876 0.373569525004
9.64971184731 0.35744547309
9.9745080471 0.339131797524
9.93932104111 0.33150298086
10.2640149593 0.309998430388
10.5971639156 0.293195359047
10.5886280537 0.284841841528
10.9132759571 0.27359824093
10.9799311161 0.256909547739
11.4960649014 0.24314585618
11.6474719048 0.237460815047
11.9543230534 0.225588697017
12.2291350365 0.221526908636
12.3039238453 0.216635338346
12.5227460861 0.202352941176
12.8115150928 0.193229901269
12.880147934 0.185452265245
13.1549208164 0.176286563429
13.3547689915 0.170999060445
13.3631711006 0.162670427833
13.1778149605 0.156147220047
13.5382380486 0.146169512768
13.6877338886 0.14431372549
13.8462328911 0.142319158952
14.0541930199 0.129133364676
13.9965569973 0.123137254902
13.7543969154 0.121725490196
14.5205979347 0.121805925694
14.937319994 0.108412971957
15.133836031 0.105461393597
15.0754699707 0.109333333333
15.2587110996 0.100282043247
15.3108420372 0.0995609909062
15.493639946 0.0903548538377
16.7772948742 0.0818082277491
16.284154892 0.0817768011301
16.6753771305 0.0769471869613
17.3746988773 0.075873961436
17.0252461433 0.0711598746082
17.1999769211 0.0715406338249
17.258179903 0.068673565381
17.3332848549 0.0667816272143
17.2347910404 0.0658307210031
17.5830581188 0.0656945751019
17.7743718624 0.0627155848228
17.9968438148 0.0524913820119
18.2632930279 0.0568876351669
18.1633970737 0.0504149052763
17.8989789486 0.0549553781118
17.9739770889 0.0578279266573
18.0452260971 0.0525243022891
17.9323899746 0.0565919423107
17.8700330257 0.0564086493262
17.9783101082 0.052862745098
17.9783120155 0.0547880690738
18.5861041546 0.0485360889306
18.4196138382 0.0542234759442
18.5862221718 0.0535798214006
18.5195429325 0.0531764705882
18.4696419239 0.0493013031873
18.6944060326 0.0511897307451
18.4862749577 0.0535630383712
18.6777019501 0.0506428347444
18.5945298672 0.052202539583
18.7371089458 0.0511817185788
18.4864008427 0.0481776943532
18.2697939873 0.0509484245179
18.2373070717 0.0556164812784
18.4445979595 0.0492957746479
18.9829609394 0.0529697539571
18.8610060215 0.051707928549
19.0690381527 0.0476489028213
19.0606598854 0.0484781926577
18.7194609642 0.0537280701754
18.9028339386 0.0442422340759
18.8617119789 0.0443712762622
19.4861600399 0.0479473519273
19.0531871319 0.0555468627758
19.1780920029 0.0466280707245
18.795101881 0.0457250234889
19.0199830532 0.0505952380952
18.9866681099 0.0518808777429
