insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
2.48,4101,30084,1.45112148139,1.19283969224,13.3398058252,7.35979144523,21.7668222209
2.49,4101,29648,1.45112148139,1.19283969224,11.8644470868,7.25312780109,21.7668222209
2.5,4102,30084,1.45147532715,1.19300711447,13.8648648649,7.35803163351,21.7721299073
2.51,4103,15478,1.41836831134,1.19299385941,13.6337662338,3.78473172757,11.3469464907
2.52,4103,29648,1.41836831134,1.19299385941,13.2268518519,7.24962697113,21.2755246701
2.53,4103,30084,1.41836831134,1.19299385941,14.1251612903,7.35623913247,21.2755246701
2.54,4103,25288,1.41836831134,1.19299385941,12.6619519095,6.18350535773,18.4387880474
2.55,4104,30084,1.40533252438,1.19287640952,12.322496749,7.35446977117,21.0799878657
2.56,4105,30084,1.40567495433,1.19286257762,13.1898428053,7.35275944283,21.085124315
2.57,4106,29648,1.40601738428,1.19304354848,12.8344709898,7.24449642897,21.0902607643
2.58,4106,26378,1.40601738428,1.19304354848,13.5154362416,6.44547108754,18.2782259957
2.59,4106,30084,1.40601738428,1.19304354848,13.8614173228,7.35103314116,21.0902607643
2.6,4106,30084,1.40601738428,1.19304354848,12.0708748616,7.35103314116,21.0902607643
2.61,4107,30084,1.40635981424,1.19314829562,12.7036516854,7.34929367678,21.0953972136
2.62,4109,29866,1.37362232147,1.1931850718,13.4090909091,7.29257358269,20.604334822
2.63,4109,23326,1.37362232147,1.1931850718,13.1180758017,5.69565965947,16.4834678576
2.64,4109,30084,1.37362232147,1.1931850718,13.776119403,7.3458040468,20.604334822
2.65,4109,30084,1.37362232147,1.1931850718,12.8505747126,7.3458040468,20.604334822
2.66,4110,27686,1.37395661748,1.19322798841,11.649928264,6.75871906754,19.2353926447
2.67,4111,19402,1.3742909135,1.19323962819,13.3608247423,4.73531803041,13.742909135
2.68,4111,30084,1.3742909135,1.19323962819,13.551369863,7.34240323816,20.6143637024
2.69,4111,30084,1.3742909135,1.19323962819,12.980141844,7.34240323816,20.6143637024
2.7,4112,30084,1.37462520951,1.19319924031,14.1246537396,7.34070238087,20.6193781426
2.71,4112,18530,1.37462520951,1.19319924031,13.4698457223,4.52144711865,13.7462520951
2.72,4112,21364,1.37462520951,1.19319924031,12.1684491979,5.21296256033,15.1208773046
