4010000, 58858
4020000, 59400
4030000, 59862
4040000, 59537
4050000, 59121
4060000, 59087
4070000, 59825
4080000, 59201
4090000, 59968
4100000, 59076
4110000, 61003
4120000, 57089
4130000, 61004
4140000, 59591
4150000, 58384
4160000, 61579
4170000, 57699
4180000, 59514
4190000, 59678
4200000, 59290
4210000, 58580
4220000, 59512
4230000, 59886
4240000, 59532
4250000, 58332
4260000, 57311
4270000, 59905
4280000, 60204
4290000, 56844
4300000, 60006
4310000, 59366
4320000, 58812
4330000, 59400
4340000, 58606
4350000, 59063
4360000, 59275
4370000, 60443
4380000, 60901
4390000, 58468
4400000, 60311
4410000, 59521
4420000, 58838
4430000, 59702
4440000, 59162
4450000, 59509
4460000, 59212
4470000, 59190
4480000, 59059
4490000, 60991
4500000, 59657
4510000, 57605
4520000, 59916
4530000, 58828
4540000, 59930
4550000, 59937
4560000, 60427
4570000, 59476
4580000, 58546
4590000, 59284
4600000, 58378
4610000, 58867
4620000, 59055
4630000, 59061
4640000, 60267
4650000, 57862
4660000, 57892
4670000, 59147
4680000, 61865
4690000, 58182
4700000, 59476
4710000, 60336
4720000, 57925
4730000, 59810
4740000, 60250
4750000, 58719
4760000, 58386
4770000, 59392
4780000, 58752
4790000, 58893
4800000, 58977
4810000, 60904
4820000, 58492
4830000, 57949
4840000, 59407
4850000, 60807
4860000, 59379
4870000, 59209
4880000, 61644
4890000, 57561
4900000, 59995
4910000, 59900
4920000, 59048
4930000, 58849
4940000, 58590
4950000, 59281
4960000, 58082
4970000, 58423
4980000, 59571
4990000, 59737
5000000, 57620
5010000, 59188
5020000, 59603
5030000, 58456
5040000, 59478
5050000, 58575
5060000, 58483
5070000, 60074
5080000, 58708
5090000, 58785
5100000, 60153
5110000, 59504
5120000, 60063
5130000, 60386
5140000, 57936
5150000, 58622
5160000, 59432
5170000, 59073
5180000, 59003
5190000, 62036
5200000, 58629
5210000, 59374
5220000, 58189
5230000, 58944
5240000, 58850
5250000, 58478
5260000, 58641
5270000, 60546
5280000, 58648
5290000, 59631
5300000, 60424
5310000, 59339
5320000, 59570
5330000, 59071
5340000, 60544
5350000, 58593
5360000, 58482
5370000, 58472
5380000, 58662
5390000, 60045
5400000, 58704
5410000, 58188
5420000, 61355
5430000, 58104
5440000, 59444
5450000, 58344
5460000, 59789
5470000, 58080
5480000, 59416
5490000, 61636
5500000, 57674
5510000, 59407
5520000, 61192
5530000, 58976
5540000, 61233
5550000, 57361
5560000, 60706
5570000, 60494
5580000, 59212
5590000, 57984
5600000, 59575
5610000, 59484
5620000, 58368
5630000, 59930
5640000, 59219
5650000, 60442
5660000, 60158
5670000, 59147
5680000, 59908
5690000, 59405
5700000, 59627
5710000, 61033
5720000, 60705
5730000, 58504
5740000, 59637
5750000, 59325
5760000, 59740
5770000, 59403
5780000, 58485
5790000, 59939
5800000, 59997
5810000, 60275
5820000, 58211
5830000, 61326
5840000, 59695
5850000, 59710
5860000, 59750
5870000, 59948
5880000, 60661
5890000, 60440
5900000, 60042
5910000, 59406
5920000, 62264
5930000, 58974
5940000, 58903
5950000, 61107
5960000, 60317
5970000, 59862
5980000, 60669
5990000, 59249
6000000, 60455
6010000, 59072
6020000, 60502
6030000, 60011
6040000, 60894
6050000, 60223
6060000, 59260
6070000, 59759
6080000, 60353
6090000, 61196
6100000, 60492
6110000, 59041
6120000, 59777
6130000, 60538
6140000, 60764
6150000, 60744
6160000, 61124
6170000, 60917
6180000, 57902
6190000, 59726
6200000, 61058
6210000, 60960
6220000, 58626
6230000, 60411
6240000, 60473
6250000, 61080
6260000, 59959
6270000, 61179
6280000, 61479
6290000, 60579
6300000, 59676
6310000, 59693
6320000, 59602
6330000, 60892
6340000, 60206
6350000, 60581
6360000, 60489
6370000, 60923
6380000, 61114
6390000, 61437
6400000, 61677
6410000, 61161
6420000, 62049
6430000, 60983
6440000, 60048
6450000, 61881
6460000, 61902
6470000, 61570
6480000, 60598
6490000, 59850
6500000, 61353
6510000, 60455
6520000, 63350
6530000, 60927
6540000, 60382
6550000, 61747
6560000, 60611
6570000, 61778
6580000, 61664
6590000, 61634
6600000, 60706
6610000, 60562
6620000, 62994
6630000, 61456
6640000, 62869
6650000, 61619
6660000, 60145
6670000, 61996
6680000, 61716
6690000, 61269
6700000, 62424
6710000, 61172
6720000, 60962
6730000, 61236
6740000, 59985
6750000, 61955
6760000, 62522
6770000, 62721
6780000, 61297
6790000, 61795
6800000, 60906
6810000, 61280
6820000, 60918
6830000, 62045
6840000, 60769
6850000, 62916
6860000, 59479
6870000, 61466
6880000, 62547
6890000, 62333
6900000, 61557
6910000, 61143
6920000, 63193
6930000, 60322
6940000, 62470
6950000, 61461
6960000, 63735
6970000, 61998
6980000, 61285
6990000, 61982
7000000, 60039
7010000, 62742
7020000, 62179
7030000, 61688
7040000, 61782
7050000, 60268
7060000, 63960
7070000, 61313
7080000, 62044
7090000, 61678
7100000, 62984
7110000, 62543
7120000, 58718
7130000, 62712
7140000, 62443
7150000, 62354
7160000, 61052
7170000, 61932
7180000, 62209
7190000, 60431
7200000, 63899
7210000, 60697
7220000, 62478
7230000, 61069
7240000, 63321
7250000, 61372
7260000, 63622
7270000, 61121
7280000, 61916
7290000, 60788
7300000, 62561
7310000, 61680
7320000, 63302
7330000, 60996
7340000, 61622
7350000, 62043
7360000, 62656
7370000, 62020
7380000, 62768
7390000, 61947
7400000, 62187
7410000, 64079
7420000, 61809
7430000, 62152
7440000, 62894
7450000, 62396
7460000, 62422
7470000, 63373
7480000, 61343
7490000, 62917
7500000, 62817
7510000, 61793
7520000, 62623
7530000, 61508
7540000, 62536
7550000, 62377
7560000, 62246
7570000, 62334
7580000, 63807
7590000, 61999
7600000, 61945
7610000, 63055
7620000, 62000
7630000, 62933
7640000, 62497
7650000, 61110
7660000, 63116
7670000, 63129
7680000, 63590
7690000, 62004
7700000, 62997
7710000, 61949
7720000, 63786
7730000, 61455
7740000, 60648
7750000, 63102
7760000, 62373
7770000, 62227
7780000, 62133
7790000, 61383
7800000, 62664
7810000, 62921
7820000, 63587
7830000, 63646
7840000, 64112
7850000, 62868
7860000, 61687
7870000, 62542
7880000, 63469
7890000, 62887
7900000, 64702
7910000, 62341
7920000, 63197
7930000, 60210
7940000, 62237
7950000, 62127
7960000, 63441
7970000, 60946
7980000, 63528
7990000, 63634
8000000, 62904
8010000, 63574
8020000, 62440
8030000, 61069
8040000, 62385
8050000, 61842
8060000, 62852
8070000, 62934
8080000, 62971
8090000, 61519
8100000, 62698
8110000, 62814
8120000, 63283
8130000, 62847
8140000, 62018
8150000, 62758
8160000, 62709
8170000, 62140
8180000, 61833
8190000, 62966
8200000, 62697
8210000, 61825
8220000, 63341
8230000, 64063
8240000, 61975
8250000, 62571
8260000, 62616
8270000, 61209
8280000, 63551
8290000, 62728
8300000, 62626
8310000, 62395
8320000, 62791
8330000, 63365
8340000, 62225
8350000, 62554
8360000, 63513
8370000, 62094
8380000, 63034
8390000, 62309
8400000, 62382
8410000, 61959
8420000, 62628
8430000, 63959
8440000, 61571
8450000, 63663
8460000, 61247
8470000, 62739
8480000, 61703
8490000, 61672
8500000, 62553
8510000, 63126
8520000, 62656
8530000, 62483
8540000, 63198
8550000, 61873
8560000, 62763
8570000, 60753
8580000, 64040
8590000, 61473
8600000, 63229
8610000, 60921
8620000, 62613
8630000, 62534
8640000, 61892
8650000, 61957
8660000, 61945
8670000, 63684
8680000, 63154
8690000, 61840
8700000, 62776
8710000, 62538
8720000, 61360
8730000, 62275
8740000, 60979
8750000, 64367
8760000, 60975
8770000, 62419
8780000, 61433
8790000, 62206
8800000, 61413
8810000, 64945
8820000, 61559
8830000, 62846
8840000, 60985
8850000, 62248
8860000, 61807
8870000, 62611
8880000, 62384
8890000, 62184
8900000, 62469
8910000, 61545
8920000, 63781
8930000, 61712
8940000, 61233
8950000, 63770
8960000, 64767
8970000, 60484
8980000, 62939
8990000, 61714
9000000, 62282
9010000, 61728
9020000, 62377
9030000, 61638
9040000, 63504
9050000, 60719
9060000, 61997
9070000, 61896
9080000, 63527
9090000, 61253
9100000, 63328
9110000, 61655
9120000, 62535
9130000, 63201
9140000, 61358
9150000, 63841
9160000, 61410
9170000, 61959
9180000, 62985
9190000, 61972
9200000, 60995
9210000, 63403
9220000, 62287
9230000, 63044
9240000, 62529
9250000, 64436
9260000, 61609
9270000, 62254
9280000, 61406
9290000, 61463
9300000, 62267
9310000, 63468
9320000, 61076
9330000, 64812
9340000, 61241
9350000, 61081
9360000, 63325
9370000, 63342
9380000, 60977
9390000, 62136
9400000, 60927
9410000, 62494
9420000, 62522
9430000, 62943
9440000, 63591
9450000, 60302
9460000, 62315
9470000, 60993
9480000, 63695
9490000, 60579
9500000, 63055
9510000, 61341
9520000, 62022
9530000, 62136
9540000, 61924
9550000, 61447
9560000, 63089
9570000, 63148
9580000, 62881
9590000, 64461
9600000, 60229
9610000, 62709
9620000, 63011
9630000, 60658
9640000, 61643
9650000, 63013
9660000, 62309
9670000, 63404
9680000, 62321
9690000, 63070
9700000, 62613
9710000, 61245
9720000, 61781
9730000, 61504
9740000, 62959
9750000, 61293
9760000, 62778
9770000, 62395
9780000, 69213
9790000, 71809
9800000, 62239
9810000, 61290
9820000, 61051
9830000, 62097
9840000, 61947
9850000, 63033
9860000, 62022
9870000, 63142
9880000, 61894
9890000, 61471
9900000, 62572
9910000, 63233
9920000, 61796
9930000, 62463
9940000, 61078
9950000, 63093
9960000, 64272
9970000, 60391
9980000, 62643
9990000, 62836
10000000, 62138
10010000, 61797
10020000, 61973
10030000, 62719
10040000, 61277
10050000, 61985
10060000, 63042
10070000, 63796
10080000, 61598
10090000, 62491
10100000, 63094
10110000, 63195
10120000, 61813
10130000, 64165
10140000, 61611
10150000, 61892
10160000, 62036
10170000, 62862
10180000, 60103
10190000, 62701
10200000, 60444
10210000, 62906
10220000, 62358
10230000, 61059
10240000, 62153
10250000, 61570
10260000, 63253
10270000, 61984
10280000, 61568
10290000, 63391
10300000, 63456
10310000, 62030
10320000, 63275
10330000, 61729
10340000, 63142
10350000, 60988
10360000, 61674
10370000, 62469
10380000, 63126
10390000, 61386
10400000, 64026
10410000, 61808
10420000, 62546
10430000, 61652
10440000, 63161
10450000, 62257
10460000, 62903
10470000, 61517
10480000, 63191
10490000, 61469
10500000, 63025
10510000, 62073
10520000, 62504
10530000, 62320
10540000, 63060
10550000, 61015
10560000, 62416
10570000, 63770
10580000, 61043
10590000, 62800
10600000, 62059
10610000, 63186
10620000, 62527
10630000, 62772
10640000, 60838
10650000, 63199
10660000, 62837
10670000, 61951
10680000, 63295
10690000, 61082
10700000, 61444
10710000, 62487
10720000, 65081
10730000, 61844
10740000, 61543
10750000, 63099
10760000, 63611
10770000, 62701
10780000, 61380
10790000, 63770
10800000, 62793
10810000, 61846
10820000, 62240
10830000, 60891
10840000, 62151
10850000, 62178
10860000, 63854
10870000, 61691
10880000, 61373
10890000, 63301
10900000, 62413
10910000, 63322
10920000, 61561
10930000, 62084
10940000, 62358
10950000, 61776
10960000, 63230
10970000, 63097
10980000, 62583
10990000, 61343
11000000, 62820
11010000, 61623
11020000, 62287
11030000, 65709
11040000, 60287
11050000, 61882
11060000, 63197
11070000, 60767
11080000, 63142
11090000, 63168
11100000, 60944
11110000, 62322
11120000, 63234
11130000, 63056
11140000, 61236
11150000, 63582
11160000, 62957
11170000, 62869
11180000, 63131
11190000, 63083
11200000, 62805
11210000, 62472
11220000, 63757
11230000, 62586
11240000, 62065
11250000, 63249
11260000, 63018
11270000, 61485
11280000, 61257
11290000, 63506
11300000, 63535
11310000, 63397
11320000, 61033
11330000, 63116
11340000, 62497
11350000, 62285
11360000, 64686
11370000, 63369
11380000, 61792
11390000, 63180
11400000, 64295
11410000, 61975
11420000, 62355
11430000, 64735
11440000, 63101
11450000, 60215
11460000, 63684
11470000, 63675
11480000, 63284
11490000, 62638
11500000, 61538
11510000, 61899
11520000, 63180
11530000, 62426
11540000, 64157
11550000, 62388
11560000, 62838
11570000, 62619
11580000, 63436
11590000, 64030
11600000, 61572
11610000, 62463
11620000, 64772
11630000, 61980
11640000, 62860
11650000, 62326
11660000, 62304
11670000, 64630
11680000, 63094
11690000, 63461
11700000, 65247
11710000, 61510
11720000, 62725
11730000, 63635
11740000, 62684
11750000, 62267
11760000, 64585
11770000, 62602
11780000, 63315
11790000, 63122
11800000, 63654
11810000, 63128
11820000, 62123
11830000, 61666
11840000, 64148
11850000, 63346
11860000, 61562
11870000, 62751
11880000, 61552
11890000, 65195
11900000, 61155
11910000, 62453
11920000, 62156
11930000, 61316
11940000, 61474
11950000, 64388
11960000, 63556
11970000, 62191
11980000, 62773
11990000, 62512
12000000, 62494
12010000, 64019
12020000, 61376
12030000, 62743
12040000, 62785
12050000, 62843
12060000, 63448
12070000, 63693
12080000, 64348
12090000, 61882
12100000, 63338
12110000, 61935
12120000, 65634
12130000, 61782
12140000, 63165
12150000, 64764
12160000, 64003
12170000, 63424
12180000, 62956
12190000, 63802
12200000, 62954
12210000, 63013
12220000, 63113
12230000, 62729
12240000, 63604
12250000, 63944
12260000, 64359
12270000, 63028
12280000, 64294
12290000, 61931
12300000, 64042
12310000, 64274
12320000, 63153
12330000, 62429
12340000, 64484
12350000, 63573
12360000, 63492
12370000, 64058
12380000, 63022
12390000, 62458
12400000, 64741
12410000, 61580
12420000, 62851
12430000, 62622
12440000, 63388
12450000, 63958
12460000, 62738
12470000, 64528
12480000, 64356
12490000, 62105
12500000, 64564
12510000, 62813
12520000, 62599
12530000, 64491
12540000, 63365
12550000, 62380
12560000, 63856
12570000, 61764
12580000, 64338
12590000, 63645
12600000, 63273
12610000, 63025
12620000, 63275
12630000, 63110
12640000, 63286
12650000, 64079
12660000, 63868
12670000, 64808
12680000, 63125
12690000, 63583
12700000, 63479
12710000, 63013
12720000, 63642
12730000, 63428
12740000, 64454
12750000, 62530
12760000, 65198
12770000, 64315
12780000, 62357
12790000, 63856
12800000, 62381
12810000, 64295
12820000, 64227
12830000, 64129
12840000, 64718
12850000, 62128
12860000, 62960
12870000, 63563
12880000, 64025
12890000, 63306
12900000, 63729
12910000, 64614
12920000, 64460
12930000, 64631
12940000, 62495
12950000, 64530
12960000, 64023
12970000, 64307
12980000, 64489
12990000, 65067
13000000, 64087
13010000, 64469
13020000, 65558
13030000, 63080
13040000, 64438
13050000, 64984
13060000, 65124
13070000, 64085
13080000, 64853
13090000, 65178
13100000, 63812
13110000, 63083
13120000, 65125
13130000, 63714
13140000, 65300
13150000, 63386
13160000, 65383
13170000, 64518
13180000, 64371
13190000, 63703
13200000, 65736
13210000, 63819
13220000, 63433
13230000, 64909
13240000, 64685
13250000, 64271
13260000, 63137
13270000, 64849
13280000, 64718
13290000, 63657
13300000, 63759
13310000, 65207
13320000, 65224
13330000, 64143
13340000, 65165
13350000, 65348
13360000, 63423
13370000, 64157
13380000, 65299
13390000, 64811
13400000, 63788
13410000, 63293
13420000, 63947
13430000, 64256
13440000, 64909
13450000, 63535
13460000, 64032
13470000, 64015
13480000, 63908
13490000, 63418
13500000, 65540
13510000, 63536
13520000, 65483
13530000, 65621
13540000, 64193
13550000, 63587
13560000, 64142
13570000, 65331
13580000, 65690
13590000, 65186
13600000, 63684
13610000, 65161
13620000, 65213
13630000, 65665
13640000, 66445
13650000, 63649
13660000, 65154
13670000, 63483
13680000, 63666
13690000, 65862
13700000, 65089
13710000, 65449
13720000, 65347
13730000, 63516
13740000, 65591
13750000, 63904
13760000, 64958
13770000, 64988
13780000, 64613
13790000, 64082
13800000, 65735
13810000, 64599
13820000, 64864
13830000, 65629
13840000, 64473
13850000, 64829
13860000, 64518
13870000, 64290
13880000, 64797
13890000, 63924
13900000, 66341
13910000, 64801
13920000, 63009
13930000, 65082
13940000, 65145
13950000, 65444
13960000, 66066
13970000, 64411
13980000, 64916
13990000, 66215
14000000, 64398
14010000, 68202
14020000, 75443
14030000, 69322
14040000, 65384
14050000, 65451
14060000, 65059
14070000, 64821
14080000, 65106
14090000, 66319
14100000, 63524
14110000, 65068
14120000, 66120
14130000, 63836
14140000, 67198
14150000, 65047
14160000, 65098
14170000, 67447
14180000, 64284
14190000, 64285
14200000, 64364
14210000, 65266
14220000, 65420
14230000, 64852
14240000, 67091
14250000, 65169
14260000, 63814
14270000, 66056
14280000, 66137
14290000, 64665
14300000, 66129
14310000, 65829
14320000, 66373
14330000, 64509
14340000, 65813
14350000, 65887
14360000, 66098
14370000, 65529
14380000, 64191
14390000, 64239
14400000, 65609
14410000, 64810
14420000, 66736
14430000, 64953
14440000, 65726
14450000, 64476
14460000, 65726
14470000, 65589
14480000, 67618
14490000, 63832
14500000, 65595
14510000, 65694
14520000, 65079
14530000, 65292
14540000, 64196
14550000, 65461
14560000, 65517
14570000, 64995
14580000, 64945
14590000, 66287
14600000, 66278
14610000, 64173
14620000, 64631
14630000, 65096
14640000, 65031
14650000, 64726
14660000, 65357
14670000, 64650
14680000, 65612
14690000, 65821
14700000, 66163
14710000, 65621
14720000, 64606
14730000, 65197
14740000, 65638
14750000, 65514
14760000, 64483
14770000, 65714
14780000, 65730
14790000, 65169
14800000, 66093
14810000, 63639
14820000, 65502
14830000, 66466
14840000, 66250
14850000, 65272
14860000, 65217
14870000, 66202
14880000, 64696
14890000, 65200
14900000, 68462
14910000, 63843
14920000, 64652
14930000, 65673
14940000, 66407
14950000, 65015
14960000, 66559
14970000, 64043
14980000, 65604
14990000, 66106
15000000, 66346
15010000, 65609
15020000, 66564
15030000, 64726
15040000, 66293
15050000, 65484
15060000, 64565
15070000, 66192
15080000, 65977
15090000, 65082
15100000, 65972
15110000, 65526
15120000, 67864
15130000, 64486
15140000, 65620
15150000, 65583
15160000, 64921
15170000, 65626
15180000, 65285
15190000, 65209
15200000, 64601
15210000, 66275
15220000, 65663
15230000, 63895
15240000, 65617
15250000, 66156
15260000, 65902
15270000, 65218
15280000, 64886
15290000, 64946
15300000, 66479
15310000, 68210
15320000, 63667
15330000, 64646
15340000, 66328
15350000, 65127
15360000, 65806
15370000, 66540
15380000, 66134
15390000, 66812
15400000, 63828
15410000, 65459
15420000, 66138
15430000, 65844
15440000, 66199
15450000, 66178
15460000, 63339
15470000, 65630
15480000, 66185
15490000, 66152
15500000, 66339
15510000, 65302
15520000, 65467
15530000, 65102
15540000, 66069
15550000, 65472
15560000, 65261
15570000, 67632
15580000, 67495
15590000, 64819
15600000, 66108
15610000, 66063
15620000, 66103
15630000, 65959
15640000, 65869
15650000, 66150
15660000, 65577
15670000, 65005
15680000, 65972
15690000, 65836
15700000, 65610
15710000, 65953
15720000, 65341
15730000, 64911
15740000, 65943
15750000, 66538
15760000, 65109
15770000, 64469
15780000, 66331
15790000, 65224
15800000, 65116
15810000, 65453
15820000, 65153
15830000, 65668
15840000, 66569
15850000, 67325
15860000, 66096
15870000, 66076
15880000, 65031
15890000, 65487
15900000, 65090
15910000, 66728
15920000, 65901
15930000, 65912
15940000, 65705
15950000, 65311
15960000, 67368
15970000, 66844
15980000, 67752
15990000, 64623
16000000, 66083
16010000, 65925
16020000, 66332
16030000, 66150
16040000, 65665
16050000, 65298
16060000, 64941
16070000, 65698
16080000, 66208
16090000, 67134
16100000, 66330
16110000, 66167
16120000, 64598
16130000, 64958
16140000, 65630
16150000, 65195
16160000, 65899
16170000, 65917
16180000, 66245
16190000, 66603
16200000, 64538
16210000, 65945
16220000, 64869
16230000, 66294
16240000, 66937
16250000, 66058
16260000, 66614
16270000, 66252
16280000, 66173
16290000, 65273
16300000, 65523
16310000, 64925
16320000, 66298
16330000, 66914
16340000, 64595
16350000, 65709
16360000, 66580
16370000, 64568
16380000, 67587
16390000, 66117
16400000, 66287
16410000, 65230
16420000, 65972
16430000, 65185
16440000, 66564
16450000, 65234
16460000, 65802
16470000, 65343
16480000, 66094
16490000, 66009
16500000, 66099
16510000, 64716
16520000, 67194
16530000, 65616
16540000, 69012
16550000, 63557
16560000, 65652
16570000, 66351
16580000, 66739
16590000, 63833
16600000, 66287
16610000, 64788
16620000, 67140
16630000, 64268
16640000, 65762
16650000, 65077
16660000, 65970
16670000, 67168
16680000, 65249
16690000, 66054
16700000, 67098
16710000, 65639
16720000, 67194
16730000, 65784
16740000, 64441
16750000, 64265
16760000, 67430
16770000, 64746
16780000, 65520
16790000, 66794
16800000, 66211
16810000, 65768
16820000, 64418
16830000, 64733
16840000, 66746
16850000, 65138
16860000, 64519
16870000, 66225
16880000, 66342
16890000, 65573
16900000, 66339
16910000, 66191
16920000, 63422
16930000, 66578
16940000, 64867
16950000, 65970
16960000, 64875
16970000, 65413
16980000, 64986
16990000, 65412
17000000, 66421
17010000, 64801
17020000, 66978
17030000, 65420
17040000, 64649
17050000, 63264
17060000, 65988
17070000, 64559
17080000, 66081
17090000, 65728
17100000, 64429
17110000, 64601
17120000, 65163
17130000, 65095
17140000, 66264
17150000, 64892
17160000, 67106
17170000, 62920
17180000, 65702
17190000, 67503
17200000, 65228
17210000, 64065
17220000, 65924
17230000, 62929
17240000, 66554
17250000, 64387
17260000, 64911
17270000, 67477
17280000, 64587
17290000, 65088
17300000, 64669
17310000, 66089
17320000, 65095
17330000, 65549
17340000, 65731
17350000, 65898
17360000, 66662
17370000, 65552
17380000, 66125
17390000, 65061
17400000, 65775
17410000, 65770
17420000, 64520
17430000, 66693
17440000, 67168
17450000, 65228
17460000, 65264
17470000, 65534
17480000, 67060
17490000, 65280
17500000, 66314
17510000, 64374
17520000, 65344
17530000, 64957
17540000, 66850
17550000, 65594
17560000, 65021
17570000, 66583
17580000, 65046
17590000, 65988
17600000, 65862
17610000, 66106
17620000, 66159
17630000, 65916
17640000, 65868
