8, 10000, 0, 0, 0, 8388608, 1493496261568
8, 20000, 0, 0, 0, 8388608, 1493496267225
8, 30000, 0, 0, 0, 8388608, 1493496272539
8, 40000, 0, 0, 0, 8388608, 1493496277977
8, 50000, 0, 0, 0, 8388608, 1493496283188
8, 60000, 0, 0, 0, 8388608, 1493496288443
8, 70000, 10, 27, 16384, 8388608, 1493496293759
8, 80000, 68, 413, 16384, 8388608, 1493496299215
8, 90000, 74, 795, 65536, 8388608, 1493496304954
8, 100000, 74, 795, 65536, 8388608, 1493496310213
8, 110000, 110, 2291, 147456, 8388608, 1493496315845
8, 120000, 193, 3762, 163840, 8388608, 1493496321415
8, 130000, 253, 5609, 131072, 8388608, 1493496326926
8, 140000, 342, 6961, 376832, 8388608, 1493496332782
8, 150000, 454, 10707, 458752, 8388608, 1493496338666
8, 160000, 600, 15754, 327680, 8388608, 1493496344381
8, 170000, 741, 19396, 278528, 8388608, 1493496350029
8, 180000, 854, 22315, 131072, 8388608, 1493496355864
8, 190000, 1003, 23987, 475136, 8388608, 1493496361838
8, 200000, 1196, 29777, 278528, 8388608, 1493496367404
8, 210000, 1293, 32414, 180224, 8388608, 1493496372998
8, 220000, 1543, 35794, 278528, 8388608, 1493496378788
8, 230000, 1727, 40390, 311296, 8388608, 1493496384635
8, 240000, 1962, 44996, 393216, 8388608, 1493496390532
8, 250000, 2215, 49733, 458752, 8388608, 1493496396402
8, 260000, 2551, 54972, 376832, 8388608, 1493496402244
8, 270000, 2919, 59384, 458752, 8388608, 1493496408306
8, 280000, 3314, 64180, 458752, 8388608, 1493496414499
8, 290000, 3750, 70039, 442368, 8388608, 1493496420538
8, 300000, 4014, 74278, 507904, 8388608, 1493496426409
8, 310000, 4413, 80338, 573440, 8388608, 1493496432498
8, 320000, 4802, 86427, 524288, 8388608, 1493496438314
8, 330000, 5194, 91732, 671744, 8388608, 1493496444250
8, 340000, 5496, 96952, 671744, 8388608, 1493496450298
8, 350000, 5896, 103720, 475136, 8388608, 1493496456294
8, 360000, 6328, 109743, 311296, 8388608, 1493496462158
8, 370000, 6691, 113810, 425984, 8388608, 1493496468122
8, 380000, 6897, 116440, 638976, 8388608, 1493496474252
8, 390000, 7222, 123906, 491520, 8388608, 1493496480395
8, 400000, 7661, 129361, 409600, 8388608, 1493496486312
8, 410000, 8077, 134534, 507904, 8388608, 1493496492692
8, 420000, 8532, 140764, 524288, 8388608, 1493496498763
8, 430000, 9033, 147818, 573440, 8388608, 1493496504871
8, 440000, 9551, 154597, 540672, 8388608, 1493496510970
8, 450000, 9983, 159603, 704512, 8388608, 1493496517278
8, 460000, 10358, 166028, 770048, 8388608, 1493496523625
8, 470000, 10804, 173128, 770048, 8388608, 1493496530167
8, 480000, 11176, 179079, 901120, 8388608, 1493496536648
8, 490000, 11509, 185418, 950272, 8388608, 1493496543265
8, 500000, 11851, 191960, 1081344, 8388608, 1493496549948
8, 510000, 12177, 199180, 1196032, 8388608, 1493496556651
8, 520000, 12541, 207136, 1163264, 8388608, 1493496565557
8, 530000, 12885, 214822, 1212416, 8388608, 1493496574350
8, 540000, 13221, 222272, 1294336, 8388608, 1493496583297
8, 550000, 13453, 228068, 1523712, 8388608, 1493496590091
8, 560000, 13840, 237927, 1327104, 8388608, 1493496597027
8, 570000, 14150, 245638, 1523712, 8388608, 1493496603926
8, 580000, 14472, 254963, 1359872, 8388608, 1493496610807
8, 590000, 14744, 261493, 1376256, 8388608, 1493496617553
8, 600000, 14993, 268705, 1392640, 8388608, 1493496624672
8, 610000, 15302, 277485, 1359872, 8388608, 1493496631767
8, 620000, 15621, 286803, 1212416, 8388608, 1493496638681
8, 630000, 15840, 292247, 1523712, 8388608, 1493496645536
8, 640000, 16060, 298891, 1654784, 8388608, 1493496652524
8, 650000, 16250, 305271, 1769472, 8388608, 1493496659404
8, 660000, 16497, 313978, 1671168, 8388608, 1493496666502
8, 670000, 16729, 322355, 1540096, 8388608, 1493496673557
8, 680000, 17022, 331305, 1572864, 8388608, 1493496680563
8, 690000, 17250, 338980, 1540096, 8388608, 1493496687426
8, 700000, 17455, 345374, 1654784, 8388608, 1493496694458
8, 710000, 17695, 353576, 1622016, 8388608, 1493496701605
8, 720000, 18095, 365164, 1310720, 8388608, 1493496708718
8, 730000, 18385, 372789, 1261568, 8388608, 1493496715526
8, 740000, 18674, 379984, 1245184, 8388608, 1493496722528
8, 750000, 18935, 386493, 1343488, 8388608, 1493496729383
8, 760000, 19282, 395501, 1327104, 8388608, 1493496736675
8, 770000, 19526, 402508, 1490944, 8388608, 1493496743682
8, 780000, 19947, 413109, 1245184, 8388608, 1493496750677
8, 790000, 20155, 418419, 1474560, 8388608, 1493496757568
8, 800000, 20585, 427591, 1409024, 8388608, 1493496764654
8, 810000, 20900, 435304, 1343488, 8388608, 1493496771899
8, 820000, 21312, 443579, 1294336, 8388608, 1493496778920
8, 830000, 21714, 451819, 1277952, 8388608, 1493496786112
8, 840000, 22262, 462027, 1163264, 8388608, 1493496793531
8, 850000, 22772, 470480, 1081344, 8388608, 1493496801002
8, 860000, 23267, 477934, 1064960, 8388608, 1493496808682
8, 870000, 23945, 487360, 1015808, 8388608, 1493496816309
8, 880000, 24571, 495176, 1032192, 8388608, 1493496823725
8, 890000, 25014, 501892, 1179648, 8388608, 1493496831114
8, 900000, 25713, 511112, 1146880, 8388608, 1493496838426
8, 910000, 26118, 517588, 1359872, 8388608, 1493496845783
8, 920000, 26635, 525026, 1507328, 8388608, 1493496853015
8, 930000, 27164, 532794, 1474560, 8388608, 1493496860514
8, 940000, 27704, 541075, 1589248, 8388608, 1493496867741
8, 950000, 28106, 548173, 1638400, 8388608, 1493496875382
8, 960000, 28404, 554320, 1998848, 8388608, 1493496882927
8, 970000, 28895, 562814, 1998848, 8388608, 1493496890574
8, 980000, 29261, 570889, 1720320, 8388608, 1493496898163
8, 990000, 29723, 579447, 2015232, 8388608, 1493496906061
8, 1000000, 30152, 588296, 2129920, 8388608, 1493496913674
8, 1010000, 30511, 596615, 2129920, 8388608, 1493496921673
8, 1020000, 30968, 606126, 2260992, 8388608, 1493496929306
8, 1030000, 31413, 616405, 2064384, 8388608, 1493496937199
8, 1040000, 31755, 623698, 2064384, 8388608, 1493496944748
8, 1050000, 32263, 633575, 2064384, 8388608, 1493496952627
8, 1060000, 32699, 642618, 1982464, 8388608, 1493496960667
8, 1070000, 33096, 651888, 2162688, 8388608, 1493496968533
8, 1080000, 33486, 660515, 2080768, 8388608, 1493496976253
8, 1090000, 33919, 670231, 2146304, 8388608, 1493496984126
8, 1100000, 34382, 679685, 2113536, 8388608, 1493496991902
8, 1110000, 34773, 688853, 2195456, 8388608, 1493496999973
8, 1120000, 35158, 697685, 2244608, 8388608, 1493497007838
8, 1130000, 35595, 708006, 2129920, 8388608, 1493497015759
8, 1140000, 36031, 717822, 1835008, 8388608, 1493497023503
8, 1150000, 36359, 724665, 2146304, 8388608, 1493497031310
8, 1160000, 36825, 735346, 2211840, 8388608, 1493497039117
8, 1170000, 37213, 743896, 2113536, 8388608, 1493497047141
8, 1180000, 37620, 753277, 2195456, 8388608, 1493497054910
8, 1190000, 38004, 762787, 1916928, 8388608, 1493497062895
8, 1200000, 38421, 772292, 2162688, 8388608, 1493497070626
8, 1210000, 38847, 782438, 2195456, 8388608, 1493497078319
8, 1220000, 39169, 790427, 2179072, 8388608, 1493497086000
8, 1230000, 39535, 798881, 2195456, 8388608, 1493497094029
8, 1240000, 39915, 808501, 2195456, 8388608, 1493497101882
8, 1250000, 40298, 817065, 2129920, 8388608, 1493497109823
8, 1260000, 40708, 826534, 2162688, 8388608, 1493497117718
8, 1270000, 41068, 834790, 2129920, 8388608, 1493497125919
8, 1280000, 41556, 846518, 2097152, 8388608, 1493497137991
8, 1290000, 41987, 855944, 1949696, 8388608, 1493497149594
8, 1300000, 42644, 868561, 1638400, 8388608, 1493497161028
8, 1310000, 42919, 873454, 2080768, 8388608, 1493497169237
8, 1320000, 43389, 883449, 2146304, 8388608, 1493497177577
8, 1330000, 43841, 892963, 2179072, 8388608, 1493497185901
8, 1340000, 44191, 900557, 2162688, 8388608, 1493497194007
8, 1350000, 44582, 909796, 2179072, 8388608, 1493497202517
8, 1360000, 44972, 918884, 2179072, 8388608, 1493497210958
8, 1370000, 45302, 927062, 2211840, 8388608, 1493497219337
8, 1380000, 45736, 937488, 2162688, 8388608, 1493497227794
8, 1390000, 46145, 948034, 2211840, 8388608, 1493497236030
8, 1400000, 46530, 957729, 2162688, 8388608, 1493497244331
8, 1410000, 47015, 967608, 2146304, 8388608, 1493497252604
8, 1420000, 47351, 975050, 2129920, 8388608, 1493497261215
8, 1430000, 47783, 984406, 2129920, 8388608, 1493497269605
8, 1440000, 48135, 992509, 2179072, 8388608, 1493497278122
8, 1450000, 48580, 1002768, 2211840, 8388608, 1493497286529
8, 1460000, 49106, 1013615, 2228224, 8388608, 1493497294924
8, 1470000, 49497, 1021664, 1638400, 8388608, 1493497303402
8, 1480000, 49901, 1030907, 1982464, 8388608, 1493497311691
8, 1490000, 50389, 1040036, 2129920, 8388608, 1493497320044
8, 1500000, 50868, 1049636, 2146304, 8388608, 1493497328682
8, 1510000, 51365, 1058362, 2129920, 8388608, 1493497337105
8, 1520000, 51833, 1067421, 1359872, 8388608, 1493497345437
8, 1530000, 52309, 1076676, 2031616, 8388608, 1493497353938
8, 1540000, 52800, 1085259, 2113536, 8388608, 1493497362270
8, 1550000, 53256, 1094317, 2031616, 8388608, 1493497370617
8, 1560000, 53749, 1103431, 2195456, 8388608, 1493497379171
8, 1570000, 54312, 1111755, 2097152, 8388608, 1493497387602
