pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
0 288504 2.40355014801 0.960106118859 2.42963004112 0.960234514402 
100 292900 2.59182786942 0.946423053671 2.55151295662 0.956046872163 
200 298460 2.84315800667 0.934851090171 2.65832591057 0.95387745563 
300 307364 3.12353181839 0.919325755653 2.88066005707 0.954152049779 
400 313840 3.33786606789 0.904670625673 3.06690096855 0.953729342338 
500 319956 3.55054187775 0.891086553 3.16907310486 0.953638721255 
600 325500 3.72385621071 0.880533056504 3.27151012421 0.95357600058 
700 302408 3.07558512688 0.933716719337 2.57876491547 0.956126874499 
800 311440 3.44330501556 0.912187228668 2.82449698448 0.954004397382 
900 317892 3.64904212952 0.894259557095 3.05839204788 0.954572439211 
1000 325388 3.79595899582 0.881888146528 3.19203400612 0.95419828878 
1100 331732 3.99193811417 0.868437577754 3.26702713966 0.954479229594 
1200 337876 4.1462290287 0.857747740412 3.34681415558 0.954561313733 
1300 348100 4.35220217705 0.846977216332 3.39261603355 0.955091542861 
1400 314276 3.41960501671 0.919316074088 2.67079210281 0.957536961227 
1500 319956 3.58508610725 0.902947360655 2.7813398838 0.956117701196 
1600 327548 3.75241303444 0.890722194202 3.06260585785 0.955313574193 
1700 332924 3.88650488853 0.880422455344 3.03185200691 0.957536961227 
1800 340256 4.00940680504 0.871601505937 3.29680490494 0.955659087222 
1900 347380 4.13981795311 0.861141783824 3.34650802612 0.956141149687 
2000 353744 4.33689594269 0.850126774565 3.3978099823 0.955890071358 
2100 360660 4.46921396255 0.8413715312 3.43553900719 0.956156787972 
2200 363956 4.62056279182 0.832820479599 3.36575603485 0.953215135033 
2300 324504 3.49093294144 0.915249717457 2.67094802856 0.959646031162 
2400 329316 3.65076804161 0.901196675106 2.77081799507 0.957687338501 
2500 339656 3.83939385414 0.88849608809 3.01653599739 0.957432244292 
2600 347164 4.01685190201 0.876577760656 3.23951506615 0.957430401996 
2700 355812 4.17628693581 0.862867565775 3.36357498169 0.957359541867 
2800 365732 4.38927412033 0.850110434736 3.4862511158 0.957285214113 
2900 372484 4.56211590767 0.838674616156 3.48019313812 0.957201811139 
3000 337340 3.58664107323 0.907215237724 2.62462115288 0.961655863503 
3100 345800 3.78935313225 0.891129770294 2.82834506035 0.959573607443 
3200 353816 3.99124002457 0.876468549838 3.1142039299 0.958167241457 
3300 360000 4.19429183006 0.86411980106 3.26804113388 0.958292325525 
3400 369664 4.43265604973 0.851443954968 3.47529101372 0.958096069311 
3500 378052 4.59536194801 0.841664932362 3.50301599503 0.958507173847 
