pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
0 288504 28.9448900223 0.959920123497 27.2335209846 0.959929795757 
100 292900 14.6517369747 0.947478639638 29.214553833 0.955299146493 
200 298460 20.2587609291 0.934879890185 39.4709541798 0.953890529497 
300 307364 26.1443729401 0.919711339656 37.8595299721 0.953534895507 
400 313836 30.8698859215 0.905242314489 46.9240210056 0.953587132173 
500 319892 35.4983048439 0.891923114738 62.7971880436 0.953864876825 
600 325500 39.2444338799 0.881568305549 58.4194769859 0.954002317385 
700 331624 43.9516999722 0.868900416904 51.1340978146 0.953999834106 
800 340328 51.0316457748 0.850625086497 49.8401279449 0.954251202064 
900 346868 56.8336620331 0.838524349144 40.3003079891 0.954036775106 
1000 354692 65.7160089016 0.827804387023 37.2449090481 0.954135246764 
1100 361560 75.6656060219 0.815596300433 16.2543210983 0.954689283967 
1200 368000 80.8019399643 0.805744664983 46.0506961346 0.954323402709 
1300 378628 92.1683719158 0.79711074777 42.0075900555 0.954348910693 
1400 383800 99.9614050388 0.788732538191 46.5217750072 0.954362333549 
1500 389824 104.377732038 0.780352568932 44.2865278721 0.954314413651 
1600 397392 109.02272296 0.772747872005 41.9642500877 0.953914727916 
1700 402768 117.597006083 0.765782135119 54.1721630096 0.953234257221 
1800 409208 119.299099922 0.760383997552 48.8219881058 0.952785013791 
1900 415308 123.619575024 0.753480529756 43.7486209869 0.952392179793 
2000 421676 133.076092005 0.746025415082 56.4722809792 0.951782301312 
2100 428556 134.149993181 0.74064171123 51.1967420578 0.951781492199 
2200 433640 139.184556961 0.735027632279 59.741410017 0.951777679594 
2300 438652 145.716466188 0.730064683975 60.0239801407 0.951616783541 
2400 444600 145.682568073 0.724840473219 50.1144878864 0.951640835846 
2500 454840 154.41088295 0.719522254683 59.5697519779 0.951990169457 
2600 462376 161.029659986 0.713523101613 20.8343851566 0.952123030124 
2700 471116 166.955748796 0.706189070893 71.921790123 0.952426749797 
2800 481220 177.944261074 0.699458080451 77.1012480259 0.952494003821 
2900 488112 179.071776867 0.693112850734 77.4531590939 0.952518929995 
3000 495556 183.810853004 0.686228968688 79.0036251545 0.952036534578 
3100 503524 188.940758944 0.681629427624 83.3757510185 0.95255497106 
3200 511560 197.898494005 0.674805424483 22.1370990276 0.952554047759 
3300 519720 208.820838928 0.669352962805 75.2228410244 0.952619915111 
3400 529408 217.448938847 0.664512091876 81.8307089806 0.952706985245 
3500 537812 221.054354906 0.660691634714 69.3641190529 0.952984971736 
3600 545492 228.700085878 0.655304924215 79.8565440178 0.95253180764 
3700 552912 229.713294983 0.650448215595 84.4222640991 0.953060749476 
3800 564056 239.010857105 0.647517396898 75.5835790634 0.951765954222 
3900 571884 245.07943511 0.644155808755 79.77794981 0.950938797273 
4000 579392 248.607794046 0.640737851542 81.5966830254 0.953527322625 
4100 585552 258.401828051 0.637523532034 85.6131269932 0.953659526614 
4200 593980 260.262079 0.633694205284 78.6604988575 0.95373406432 
4300 600512 264.237365961 0.62942118538 74.881565094 0.954173963806 
4400 606492 274.526546001 0.625674010168 69.990238905 0.954123784194 
4500 612924 278.157326937 0.622594779958 80.3951790333 0.953905208654 
4600 619412 284.700622797 0.61829173265 80.5836598873 0.953999924518 
4700 625632 288.321782827 0.614597714016 91.3238620758 0.953725729516 
4800 634052 291.151131153 0.610973042961 101.035593033 0.953512085752 
4900 642600 303.313318968 0.606892417251 81.6419270039 0.95358056421 
5000 649124 310.419390917 0.60399160923 97.5379738808 0.953511944389 
5100 659284 310.175481796 0.602429580587 89.8751711845 0.953754524592 
5200 664136 316.992306948 0.600096102572 90.3288769722 0.953717545125 
5300 669984 319.40791893 0.597553048243 91.4701709747 0.95372698398 
5400 678976 328.148810863 0.594928296006 96.9154200554 0.953509033382 
5500 685996 334.542906046 0.591935849484 103.620321035 0.953518164761 
5600 691420 338.996159077 0.589701211457 94.0602660179 0.952098229101 
5700 697736 352.132380962 0.587191607487 80.914342165 0.953692450074 
5800 706556 350.322751999 0.586170827713 101.916002989 0.953719873296 
5900 713120 362.91257596 0.584433156743 93.5381720066 0.953892251519 
6000 720792 360.635809183 0.582578513824 88.2742819786 0.953897931511 
6100 726528 369.275367022 0.580808405016 96.9106271267 0.95407726241 
6200 735764 371.713866949 0.579956555978 105.595073938 0.954295174573 
6300 742164 384.758745909 0.578376169999 96.8248939514 0.954325045476 
6400 749504 381.032327175 0.576655133599 95.6671581268 0.954304787019 
6500 757264 383.761335135 0.57499589373 97.5815141201 0.954375943866 
6600 765000 391.877740145 0.572645102321 100.346050978 0.954304666992 
6700 773560 397.110507011 0.570297785568 99.6693499088 0.954525344139 
6800 788108 403.462080956 0.568400295785 101.180648088 0.954732672681 
6900 798164 413.634701014 0.566715642393 105.580796003 0.95488978034 
7000 805608 417.780279875 0.564597060681 109.047242165 0.954818304107 
7100 812516 424.07356286 0.563325477899 93.3263428211 0.954850153958 
