pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score cleaner_time cleaner_layout_score
4700 628092 10.3210601807 0.553202821629 10.066231966 0.562610030386 9.88147783279 0.560149141877 
4800 636380 10.4576919079 0.550898423176 10.2714469433 0.558223847109 10.0885748863 0.558223847109 
4900 644636 10.6456279755 0.548175182482 10.449201107 0.547272968047 10.22488904 0.555092363566 
5000 651264 10.7969229221 0.546231230783 10.5617580414 0.553511615827 10.3782641888 0.553511615827 
5100 660272 10.9150729179 0.545628529535 10.7385020256 0.5531528985 10.5402691364 0.5531528985 
5200 665992 11.0643839836 0.544076355039 10.87241292 0.551503511404 10.6459610462 0.551503511404 
5300 672248 11.1765780449 0.542348770911 10.9457378387 0.550240562546 10.7604310513 0.550240562546 
5400 680828 11.3551721573 0.540176405104 11.1165649891 0.55507000856 10.9224569798 0.54845851616 
5500 688276 11.5265119076 0.538161408898 11.2896780968 0.545479699588 11.071835041 0.546740726408 
5600 693724 11.6346979141 0.536474291828 11.4062619209 0.544032714338 11.2098619938 0.544032714338 
5700 699528 11.7661781311 0.534553816417 11.5530071259 0.541762716007 11.3359348774 0.541762716007 
5800 708072 11.9208991528 0.534229587357 11.6769139767 0.541552797076 11.5079479218 0.541552797076 
5900 714512 12.0514571667 0.533067625101 11.8296759129 0.540391214265 11.6162650585 0.540391214265 
6000 721956 12.1959221363 0.532146277941 11.9829809666 0.539617442223 11.7561810017 0.539617442223 
6100 728392 12.3160262108 0.530982843307 12.0839700699 0.538244064289 11.8579819202 0.538244064289 
6200 737176 12.4887318611 0.530808509293 12.2161140442 0.546150265442 11.9967260361 0.538365045064 
6300 743716 12.6331059933 0.529629281439 12.3666131496 0.536927023737 12.1475770473 0.536927023737 
6400 751068 12.7836380005 0.528543576855 12.4909629822 0.536182253651 12.2755329609 0.536182253651 
6500 758904 12.9251878262 0.528383248288 12.6677200794 0.535605339644 12.4268050194 0.535045281647 
6600 766972 13.1411049366 0.52575988496 12.8016278744 0.574868562466 12.5849609375 0.535581254553 
6700 775432 13.3300049305 0.523996474641 12.9828128815 0.540076315927 12.7699351311 0.531444461145 
6800 790188 13.5890729427 0.523462031754 13.2583529949 0.540448610924 13.0352210999 0.530312715115 
6900 800680 13.7493910789 0.52223650074 13.4662189484 0.529227618206 13.1947231293 0.529227618206 
7000 808408 13.8939990997 0.520545379451 13.603482008 0.529578012891 13.3539628983 0.527703927347 
7100 815232 14.0158770084 0.519681889614 13.7387461662 0.53953683861 13.4956011772 0.527218390585 
7200 822144 14.1835029125 0.518282606027 13.9153809547 0.527148629672 13.6146879196 0.525474440479 
7300 828748 14.2700800896 0.516690319287 13.995579958 0.523782063003 13.7557659149 0.523782063003 
7400 835232 14.4490559101 0.51467232959 14.1288709641 0.521203522917 13.913105011 0.522315426094 
7500 844320 14.6569890976 0.512633006228 14.4150109291 0.520085782791 14.1068239212 0.520085782791 
7600 854956 14.8956758976 0.511126845586 14.5139520168 0.513696260952 14.3001720905 0.518974051297 
7700 861584 15.0418441296 0.509943885501 14.761783123 0.517600108225 14.4435801506 0.517600108225 
7800 870440 15.2436180115 0.508703113508 14.9321751595 0.516263482246 14.6300289631 0.516263482246 
7900 879648 15.4192738533 0.506783039754 15.1480429173 0.514090634067 14.824737072 0.514356821483 
8000 887644 15.5681841373 0.506171103681 15.3149571419 0.512473521122 15.0015580654 0.512473521122 
8100 897072 15.7579479218 0.505584937318 15.4604389668 0.513155786858 15.123333931 0.513155786858 
8200 904644 15.9548118114 0.504049841565 15.6242408752 0.511553435983 15.2987539768 0.511553435983 
8300 912788 16.150851965 0.50233277528 15.8048410416 0.510863318609 15.45140481 0.509725093805 
8400 919320 16.2988841534 0.500801525429 15.9293730259 0.508065367704 15.5813758373 0.508065367704 
8500 929088 16.4413228035 0.500530587421 16.1719839573 0.507206525782 15.8053269386 0.507206525782 
8600 936424 16.5996780396 0.499546536909 16.2295501232 0.50728808569 15.9147861004 0.50728808569 
8700 943488 16.6474092007 0.498571774986 16.4368860722 0.508011557657 16.0792121887 0.505983539095 
8800 952500 16.8084568977 0.497754890187 16.9755718708 0.505267576589 16.2061789036 0.505267576589 
8900 958056 16.9254760742 0.49629908418 16.6706011295 0.503419523698 16.3678278923 0.503419523698 
9000 964296 17.0948588848 0.495480898352 16.8398342133 0.502938098688 16.4752149582 0.502938098688 
9100 971364 17.2286829948 0.494993075317 16.9360411167 0.497728004434 16.6093919277 0.502844072712 
9200 977864 17.3204889297 0.493918634983 17.1123139858 0.505564000228 16.7572999001 0.507684135102 
9300 984980 17.5021131039 0.492992778292 17.2831420898 0.500588988476 16.8980629444 0.500588988476 
9400 992056 17.6683580875 0.492458816542 17.4086258411 0.500462756929 16.9954948425 0.499689026752 
9500 998520 17.8086791039 0.493344017472 17.5622758865 0.498286313826 17.1719579697 0.498286313826 
9600 1005256 17.9535808563 0.490245595096 17.6709549427 0.49852514244 17.3214302063 0.497667059028 
9700 1013812 18.1393120289 0.489464509618 18.8168928623 0.49810666069 17.4843630791 0.49689664409 
9800 1020892 18.2768251896 0.488545474561 17.9816100597 0.4970414655 17.6263508797 0.495945185906 
9900 1028016 18.4369831085 0.487411936327 18.1373960972 0.495727013758 17.7893660069 0.495185232701 
10000 1035304 18.5916759968 0.486791774895 18.3220911026 0.494242838676 17.9480140209 0.494242838676 
