pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
0 286472 1.28202009201 0.960229075907 1.27538108826 0.961093198219 
100 290540 1.58149886131 0.945024452314 1.31185007095 0.960866796024 
200 295612 1.86283493042 0.932759273829 1.34118700027 0.957153485929 
300 304220 2.1372051239 0.92002078882 1.39150214195 0.951925339189 
400 310736 2.36008810997 0.907010309278 1.42310190201 0.956857354341 
500 316656 2.53714609146 0.89863028815 1.44836091995 0.955449427187 
600 322384 2.66390299797 0.890711424757 1.5026781559 0.946770119091 
700 328424 2.78731799126 0.884816684554 1.54247283936 0.951824799006 
800 337140 3.09506607056 0.866114097969 1.6071870327 0.942712883308 
900 343612 3.22442603111 0.855585964826 1.65419387817 0.948105527331 
1000 351040 3.3692150116 0.852270021679 1.68959617615 0.946278961523 
1100 357428 3.49457406998 0.840218179998 1.73013806343 0.94535491528 
1200 363436 3.65115880966 0.832036012379 1.75135111809 0.945020237232 
1300 373748 3.78280210495 0.825990610758 1.81919908524 0.943008718145 
1400 378692 3.89099001884 0.820562165344 1.85414791107 0.942355647016 
1500 384688 3.99875402451 0.815551577534 1.88646793365 0.943551724546 
1600 392164 4.12432408333 0.810320956576 1.9384059906 0.942571954428 
1700 397568 4.21509003639 0.805581881761 1.96867990494 0.942092716962 
1800 404060 4.33424019814 0.801110908173 2.01236081123 0.939495321803 
1900 410088 4.46191310883 0.796330333712 2.04139208794 0.941985456845 
2000 416540 4.56232309341 0.791066252153 2.08125901222 0.938556920957 
2100 423244 4.64480185509 0.787922469848 2.12224578857 0.937936609938 
2200 428348 4.76311397552 0.784084951531 2.1471221447 0.938116650659 
2300 433388 4.84169816971 0.780459243419 2.18721079826 0.938643691957 
2400 439316 4.88271093369 0.776844522328 2.21935892105 0.936378691692 
2500 449448 5.04268217087 0.773403290071 2.27703213692 0.936791257686 
2600 457100 5.14781498909 0.768549484737 2.32657504082 0.930441839926 
2700 465820 5.30238604546 0.763363592929 2.39459991455 0.934452384592 
2800 474972 5.45253515244 0.757781470944 2.42638301849 0.936378691692 
2900 482436 5.61343002319 0.75247845826 2.49889588356 0.932176580549 
3000 489620 5.73037695885 0.747417960738 2.54626917839 0.931752983476 
3100 497520 5.84998202324 0.743576321513 2.58205008507 0.930144239877 
3200 505392 6.02691316605 0.738750133609 2.64075303078 0.929484951383 
3300 513544 6.10155200958 0.733091055926 2.71184587479 0.927786802476 
3400 523232 6.35369706154 0.728967849932 2.79070687294 0.926184517131 
3500 531564 6.45739507675 0.725225301819 2.82756304741 0.924275279131 
3600 539296 6.59115099907 0.720515985992 2.89078187943 0.924651491089 
3700 546632 6.62556505203 0.717103952175 2.92839193344 0.923381737223 
3800 557064 6.84265303612 0.714258933229 2.99448513985 0.92376275583 
3900 565432 6.91714787483 0.71188880935 3.02780413628 0.919939446899 
4000 572888 7.07341814041 0.709602488326 3.08523702621 0.921515098454 
4100 579036 7.16111707687 0.707332455636 3.15253376961 0.920569927339 
4200 587472 7.34809088707 0.704338556823 3.19289708138 0.920533358242 
4300 593984 7.43532991409 0.70089113643 3.22694993019 0.920022837392 
4400 599752 7.48241496086 0.698348719282 3.28063416481 0.920097752329 
4500 606116 7.59338903427 0.696218363186 3.29988908768 0.919048182787 
4600 612404 7.74082398415 0.692734281656 3.3717110157 0.918279359538 
4700 618596 7.81876301765 0.690433576446 3.41920089722 0.917741550221 
4800 626820 7.96397399902 0.687209516444 3.44651508331 0.920097752329 
4900 635052 8.10724496841 0.684043002608 3.50984191895 0.915740207478 
5000 641676 8.19412302971 0.681323757624 3.54443216324 0.914995017547 
5100 650652 8.31569600105 0.680007406247 3.62899112701 0.914143538487 
5200 656384 8.44173502922 0.678021574088 3.66760206223 0.914521870201 
5300 662616 8.55727410316 0.676747919602 3.67753601074 0.912831790123 
5400 671124 8.69192695618 0.673436990926 3.77903914452 0.912602768238 
5500 678568 8.77142500877 0.672248130164 3.84224700928 0.90729219172 
5600 683988 8.86496090889 0.670113718584 3.87614178658 0.911630258761 
5700 689776 8.93790602684 0.668908656975 3.92700099945 0.911320485755 
5800 698300 8.93814992905 0.631468167824 3.96762609482 0.910959822926 
5900 704692 9.19174981117 0.666562547767 4.0248169899 0.909971203022 
6000 712084 9.27953410149 0.665569713564 4.06784391403 0.910905245403 
6100 718504 9.41105890274 0.664226474238 4.11639785767 0.909743965174 
6200 727232 9.22573804855 0.591811808631 4.12718200684 0.909886970964 
6300 733700 9.68445801735 0.66239171218 4.18268203735 0.908362241986 
6400 740980 9.78035902977 0.661246320171 4.23294901848 0.908821791801 
6500 748720 9.86768889427 0.65957714257 4.34489488602 0.904000250407 
6600 756664 9.96293306351 0.657813968835 4.32399201393 0.90810457109 
6700 764964 10.0857059956 0.655862285746 4.4107260704 0.906205841155 
6800 779488 10.3219239712 0.654620416158 4.48778009415 0.906620816584 
6900 789736 10.4831860065 0.652478374296 4.74721097946 0.90673894075 
7000 797212 10.57320714 0.650525443297 4.76349496841 0.907112866496 
7100 803880 10.6977770329 0.649754635479 4.93739700317 0.905773215295 
7200 810576 10.7929749489 0.648405741314 4.9789750576 0.900503236754 
7300 817024 10.8726530075 0.646573390936 4.92489600182 0.904355138019 
7400 823328 10.9635229111 0.644304452882 5.04860210419 0.9053398338 
7500 832100 11.2179858685 0.641017749051 5.12741613388 0.903594845903 
7600 842460 11.3915400505 0.638953959816 5.13241696358 0.903408738242 
7700 848936 11.5050311089 0.637873847066 5.21497607231 0.902605987273 
7800 857660 11.2759201527 0.544193515639 5.32628011703 0.902524030457 
7900 866656 11.779433012 0.63375507988 5.38039493561 0.901322840012 
8000 874476 11.9573271275 0.631898169554 5.40129208565 0.901366516528 
8100 883804 12.0281360149 0.63177128464 5.39239883423 0.900466034499 
8200 891200 12.1246991158 0.630259824931 5.5782752037 0.896588821133 
8300 899188 12.2702350616 0.628290520332 5.59040904045 0.899597646471 
8400 905592 12.3624589443 0.626752545803 5.670773983 0.895338578046 
8500 915220 11.9840209484 0.544952114169 5.71509289742 0.896724524222 
8600 922476 12.6115870476 0.624864741728 5.78442287445 0.893882672477 
8700 929436 12.4056799412 0.564352289952 5.75794196129 0.898387262984 
8800 938344 12.8587369919 0.62225324414 5.9308578968 0.894153839906 
8900 943852 12.5205659866 0.586341254233 5.9064180851 0.892153045694 
9000 950056 13.1081240177 0.620172745012 5.90517997742 0.893370584954 
9100 957036 13.1489601135 0.619201153511 6.03651213646 0.893774686288 
9200 963472 13.2614769936 0.618226343532 5.99883389473 0.89388735582 
9300 970516 13.4090740681 0.617429392077 6.09017395973 0.893284726984 
9400 977516 13.4607579708 0.616739266018 6.18115997314 0.891445112752 
9500 983960 13.6126379967 0.615176932391 6.22964286804 0.892263269887 
9600 990660 13.6808049679 0.613775200757 6.2617430687 0.892089957348 
9700 999132 13.8366818428 0.612716039878 6.37666702271 0.889686098655 
9800 1006208 13.9105148315 0.611722172275 6.37808895111 0.890325718455 
9900 1013320 14.0890829563 0.610874823576 6.43242692947 0.890451394647 
10000 1020584 14.2265310287 0.609998111782 6.38511896133 0.8949732995 
