8, 10000, 0, 0, 0, 8388608, 1493440361347
8, 20000, 0, 0, 0, 8388608, 1493440362118
8, 30000, 0, 0, 0, 8388608, 1493440363078
8, 40000, 0, 0, 0, 8388608, 1493440364011
8, 50000, 0, 0, 0, 8388608, 1493440364886
8, 60000, 0, 0, 0, 8388608, 1493440365782
8, 70000, 8, 23, 16384, 8388608, 1493440366609
8, 80000, 21, 255, 245760, 8388608, 1493440367621
8, 90000, 66, 4076, 311296, 8388608, 1493440368927
8, 100000, 119, 8146, 196608, 8388608, 1493440370131
8, 110000, 148, 9554, 81920, 8388608, 1493440371025
8, 120000, 158, 9866, 65536, 8388608, 1493440371891
8, 130000, 184, 10429, 393216, 8388608, 1493440372985
8, 140000, 196, 11340, 704512, 8388608, 1493440374399
8, 150000, 267, 18481, 638976, 8388608, 1493440375828
8, 160000, 306, 21967, 475136, 8388608, 1493440377055
8, 170000, 349, 25749, 458752, 8388608, 1493440378299
8, 180000, 384, 28787, 540672, 8388608, 1493440379547
8, 190000, 439, 33386, 540672, 8388608, 1493440380748
8, 200000, 511, 36733, 491520, 8388608, 1493440381950
8, 210000, 586, 40664, 557056, 8388608, 1493440383185
8, 220000, 660, 45513, 524288, 8388608, 1493440384463
8, 230000, 728, 49714, 524288, 8388608, 1493440385627
8, 240000, 783, 52537, 458752, 8388608, 1493440386871
8, 250000, 831, 54772, 999424, 8388608, 1493440388183
8, 260000, 884, 57752, 1343488, 8388608, 1493440389631
8, 270000, 959, 63463, 1474560, 8388608, 1493440391208
8, 280000, 1017, 68915, 1490944, 8388608, 1493440392809
8, 290000, 1163, 78232, 1507328, 8388608, 1493440394388
8, 300000, 1229, 83368, 1212416, 8388608, 1493440395842
8, 310000, 1307, 88756, 1376256, 8388608, 1493440397356
8, 320000, 1355, 93121, 1671168, 8388608, 1493440399009
8, 330000, 1467, 100148, 1687552, 8388608, 1493440400690
8, 340000, 1559, 108274, 1556480, 8388608, 1493440402335
8, 350000, 1643, 115866, 1327104, 8388608, 1493440403839
8, 360000, 1718, 121645, 1163264, 8388608, 1493440405315
8, 370000, 1783, 126119, 1245184, 8388608, 1493440406776
8, 380000, 1885, 131841, 1327104, 8388608, 1493440408267
8, 390000, 1993, 138607, 1130496, 8388608, 1493440409786
8, 400000, 2087, 145377, 1228800, 8388608, 1493440411247
8, 410000, 2199, 151609, 1294336, 8388608, 1493440412755
