pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
0 247657 3.80038619041 0.763330140485 3.82165312767 0.770131459897
100 270614 3.97846698761 0.755044622995 3.95323204994 0.763489114507
200 274092 4.08149409294 0.747738021797 4.11251807213 0.758379511179
300 280813 4.30079507828 0.740624101776 4.28396296501 0.752376906835
400 285281 4.5055000782 0.733619000979 4.46355605125 0.749167034152
500 288738 4.66538786888 0.725770819326 4.5790309906 0.743428715523
600 293396 4.87828207016 0.719363207547 4.79635000229 0.743246592317
700 297182 5.00710892677 0.712287076467 4.90134000778 0.737540062242
800 301424 5.29053902626 0.7 5.11561489105 0.731632273552
900 307056 5.50317001343 0.693483873112 5.32953500748 0.724774205002
1000 312312 5.61320781708 0.687670787248 5.46419501305 0.721901657158
1100 313931 5.8085000515 0.680491437081 5.6735470295 0.717704522913
1200 319751 5.94763994217 0.674595951671 5.81844305992 0.714749209883
1300 328497 6.20932197571 0.67178918677 6.00684404373 0.709694900004
1400 331607 6.41966199875 0.66468732417 6.17691993713 0.706953759266
1500 335113 6.57981514931 0.658385462032 6.3583650589 0.703275415015
1600 340648 6.70239496231 0.653659483595 6.52910900116 0.701646110565
1700 344345 6.80269598961 0.64856067931 6.62150192261 0.697853202898
1800 350839 7.0041179657 0.64596489577 6.78352308273 0.697530805822
1900 353306 7.16181302071 0.641379310345 6.96443605423 0.696098792106
2000 357151 7.33993196487 0.636463997664 7.11293196678 0.692385228626
2100 361949 7.51859784126 0.633016893743 7.3008890152 0.692442327298
2200 364658 7.57403111458 0.628975578589 7.48823595047 0.687452105573
2300 368422 7.74697494507 0.625974731456 7.60398197174 0.684128507409
2400 372268 7.83224582672 0.622393515438 7.72292208672 0.691393602708
2500 379949 8.05216503143 0.619472318266 7.89368796349 0.682225053079
2600 385228 8.17439603806 0.616166734506 8.07105207443 0.676551262753
2700 391006 8.41771411896 0.612104169214 8.29590296745 0.675253458113
2800 398198 8.63668608665 0.608568778881 8.50614905357 0.67786965843
2900 402620 8.86290717125 0.605114127955 8.7600209713 0.672410514807
3000 407692 9.09385585785 0.599956503503 8.96676206589 0.672940974069
3100 413173 9.27564001083 0.597053322646 9.1635529995 0.666628171964
3200 418213 9.54078006744 0.591940758561 9.33258605003 0.668784803814
3300 424027 9.65652608871 0.588197439179 9.53067994118 0.659932358945
3400 430365 9.91854095459 0.583956823035 9.72824597359 0.657856588523
3500 436586 10.1119098663 0.580864625884 9.97703504562 0.659531098066
3600 441784 10.3521399498 0.577988826028 10.1765370369 0.655314581423
3700 446701 10.5218169689 0.574723824081 10.3723199368 0.654164561935
3800 455639 10.7705309391 0.57387073219 10.5892019272 0.654057096573
3900 461061 10.8679578304 0.572952493551 10.7510249615 0.658373490714
4000 466550 11.0879070759 0.57036845456 10.9654490948 0.654271390374
4100 470916 11.2230119705 0.568599309256 11.0981860161 0.650916327286
4200 477034 11.4325640202 0.564798304778 11.27084589 0.652062023585
4300 480836 11.6385920048 0.562552696799 11.4687721729 0.650124501671
4400 484921 11.774091959 0.560097400544 11.6012818813 0.648710777365
4500 489152 11.9859249592 0.559073392888 11.7413749695 0.645387692074
4600 494896 12.1656968594 0.555072239582 11.9507009983 0.648868981803
4700 494687 12.3062000275 0.552455309265 12.1318559647 0.643189352333
4800 502605 12.5405440331 0.549205273571 12.3695938587 0.643443549915
4900 507961 12.7701249123 0.545918672001 12.555907011 0.639467854578
5000 514484 12.9205601215 0.54349729621 12.7851798534 0.636848907457
5100 519959 13.1216380596 0.543969424733 12.9206159115 0.63956452876
5200 523663 13.3049230576 0.541966219142 13.1268661022 0.637696805593
5300 527877 13.391669035 0.539699613789 13.1477370262 0.638604028086
5400 533568 13.587416172 0.538979761105 13.5319330692 0.6314166443
5500 538474 13.8418610096 0.536602248496 13.7307469845 0.630935162377
5600 541972 13.9841668606 0.534632406294 13.8082311153 0.625775257859
5700 544671 14.1914730072 0.532141484045 13.9671239853 0.630956934351
5800 552109 14.3672170639 0.533396533044 14.1214501858 0.635229967672
5900 558514 14.4702949524 0.531203130796 14.2889418602 0.627943827016
6000 562194 14.7230949402 0.529344771798 14.4659650326 0.632962887329
6100 566568 14.8671429157 0.528073301631 14.5007088184 0.623125343698
6200 573149 15.0404040813 0.527867690367 14.816781044 0.628242470293
6300 577889 15.231760025 0.526602641925 14.8336789608 0.630962395565
6400 583052 15.3342840672 0.526352894297 14.924036026 0.629885496972
6500 588614 15.4995679855 0.525474197201 15.2359240055 0.631463657484
6600 594233 15.7459659576 0.52363783654 15.5000348091 0.630841218459
6700 601934 15.9509279728 0.521661489147 15.6428408623 0.621260330992
6800 611406 16.4338781834 0.520713220616 15.9397060871 0.625627448279
6900 619141 16.727463007 0.520595305362 16.3603768349 0.619676746105
7000 623525 16.9898660183 0.51827611756 16.421998024 0.618703893517
7100 628638 17.1998159885 0.518130300948 16.6520678997 0.619978631459
7200 633379 17.3800899982 0.516737388025 16.6722760201 0.616866318911
7300 637790 17.7047660351 0.515380696554 16.8838129044 0.619716920417
7400 641810 17.9113178253 0.514252130473 17.1662828922 0.627099705762
7500 647616 18.2626199722 0.511713373279 17.2539098263 0.621110686196
7600 654967 18.3939418793 0.510178157024 17.5635259151 0.615746833829
7700 660940 18.6933951378 0.50876317595 17.8799481392 0.614622471098
7800 665793 18.9795742035 0.507136023139 17.9424481392 0.614654118195
7900 671881 19.306666851 0.502471292295 18.2289810181 0.619217365505
8000 677098 19.4635539055 0.504714779602 18.4624478817 0.615583129595
8100 684338 19.6853260994 0.50264820068 18.7331969738 0.612567598313
