pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score cleaner_time cleaner_layout_score
4500 385816 4.19148898125 0.749550983754 4.1128680706 0.7599950869 4.0407230854 0.760058941509 
4600 392096 4.34551787376 0.741679889132 4.23795700073 0.75141658028 4.18337702751 0.751403844219 
4700 398276 4.48366308212 0.7338091096 4.37701892853 0.744143680323 4.32372403145 0.743971877011 
4800 370040 3.68062210083 0.781059106485 3.62236309052 0.790970471347 3.57872009277 0.790991837956 
4900 378288 3.87386393547 0.770512113104 3.79231715202 0.781388108198 3.79098105431 0.78109640041 
5000 384912 4.02491307259 0.762996863795 3.9430501461 0.773664153417 3.88273000717 0.773664153417 
5100 393912 4.17931985855 0.757342055776 4.08405804634 0.767220711192 4.02806091309 0.768516015339 
5200 399628 4.30621814728 0.751606459295 4.19539690018 0.761410150946 4.14128804207 0.761456527124 
5300 405876 4.43326497078 0.745596242127 4.3090429306 0.756053445359 4.25618290901 0.755970692416 
5400 414444 4.55696487427 0.551551636425 4.49122405052 0.748289610155 4.4245300293 0.748445078459 
5500 382080 3.67645597458 0.791422781372 3.61605715752 0.800608103915 3.57035684586 0.800465693884 
5600 387668 3.81824493408 0.784441847467 3.74287390709 0.793704259424 3.67985391617 0.793893051841 
5700 393468 3.95391702652 0.776684929037 3.86731600761 0.788088921048 3.84452414513 0.78828398919 
5800 402004 4.11143898964 0.770362090773 4.01387214661 0.7820132143 3.94880819321 0.78198334595 
5900 408408 4.23971700668 0.76414111199 4.04130005836 0.776188126953 4.10119009018 0.776040711092 
6000 415824 4.37799215317 0.758089733264 4.27947211266 0.770600744285 4.20574021339 0.77041456093 
6100 422228 4.51031494141 0.75215094903 4.38659310341 0.763822665994 4.32315587997 0.763595173234 
6200 393912 3.67900490761 0.799080597612 3.61382102966 0.807554571975 3.5440351963 0.807591320181 
6300 400856 3.83283305168 0.791658065214 3.75912690163 0.801295362405 3.71225810051 0.801830771962 
6400 408160 3.98364686966 0.78478886293 3.89290213585 0.796186489943 3.83007597923 0.796003604896 
6500 415908 4.13345098495 0.777446554808 4.04836297035 0.788969739741 3.97200798988 0.789586841329 
6600 423852 4.29870986938 0.768925081433 4.18047785759 0.782599780027 4.15525197983 0.782523547515 
6700 432160 4.5 0.760892182452 4.37702298164 0.773630931716 4.31587481499 0.773496240602 
6800 409908 3.78244805336 0.799853774447 3.73952293396 0.811180976114 3.6748290062 0.811151720879 
6900 420256 3.98804283142 0.789785476224 3.90724897385 0.802387779083 11.7750339508 0.802259408716 
7000 427736 4.1560549736 0.781878173992 4.02844190598 0.627637935418 4.02001690865 0.795438148621 
7100 328532 3.5537378788 0.753306704298 3.47465586662 0.767334175236 3.43986415863 0.767651050236 
7200 335392 3.70539712906 0.744717217481 3.62285804749 0.760333203911 3.58885383606 0.760307033034 
7300 341832 3.86601185799 0.736376280187 3.79677200317 0.752996965536 3.75329995155 0.752840058069 
7400 348144 4.00518012047 0.727270675334 3.91037106514 0.742811483492 3.85468101501 0.742871356534 
7500 356892 4.20154213905 0.717078654162 4.08090209961 0.733545987351 4.03433990479 0.733561454826 
7600 367260 4.41223597527 0.708249841947 4.30717897415 0.724705731009 4.24646997452 0.724495485642 
7700 373720 4.54835009575 0.702212156326 4.43753790855 0.717960602549 4.38915109634 0.717968963847 
7800 338324 3.55994415283 0.760723736131 3.5179848671 0.774725018099 3.45347809792 0.774736891287 
7900 347496 3.79358816147 0.748370967012 3.73072218895 0.764401176858 3.71343588829 0.764155129066 
8000 355316 3.96433615685 0.738333848395 3.85712814331 0.755069613432 3.81126499176 0.755063354285 
8100 364640 4.11786103249 0.73315294143 4.01395797729 0.749528904676 3.94323205948 0.749761894454 
8200 372044 4.29111218452 0.724364120331 4.17144393921 0.741106698438 4.11031389236 0.741080886403 
8300 351652 3.71515989304 0.758537812308 3.66522502899 0.773800559683 3.57461285591 0.77376120175 
8400 358072 3.87549901009 0.750230495675 3.77726507187 0.765777875716 3.73231101036 0.765738044821 
8500 367720 4.07468295097 0.740140377908 3.97082996368 0.756907975987 3.91199707985 0.756794237798 
8600 374984 4.21545314789 0.734652114598 4.09887599945 0.751672064948 4.04898905754 0.751643612265 
8700 381956 4.38410496712 0.727090811569 4.23511910439 0.744448346382 4.19182491302 0.744328214872 
8800 390868 4.57081103325 0.719762766385 4.43879103661 0.736813962873 4.33491182327 0.736871305506 
8900 360756 3.7337179184 0.764997548085 3.64562797546 0.781039808952 3.59318590164 0.780925546261 
9000 366984 3.86883592606 0.758293432737 3.79943609238 0.774570772663 3.7145178318 0.77487970548 
9100 373956 4.01381182671 0.751873289834 3.89321804047 0.76831998986 3.85970282555 0.768230072636 
9200 380392 4.16506195068 0.744444099732 4.04499483109 0.736813962873  3.97465205193 0.761309529984 
9300 387436 4.30724000931 0.736805724974 4.19559812546 0.754257214108 4.11825585365 0.754325012736 
9400 394440 4.45378708839 0.730808771422 4.3232691288 0.748313596162 4.25398802757 0.748097024256 
9500 367920 3.69119596481 0.773558278273 3.63766002655 0.788331524017 3.58802008629 0.788501026694 
9600 374720 3.85149502754 0.76566108242 3.77030992508 0.781815310098 3.7220249176 0.781727174808 
9700 383248 4.03252315521 0.755994445302 3.94336795807 0.772800379405 3.87891101837 0.772939939816 
9800 390320 4.19737911224 0.748676208055 4.07091999054 0.764944634507 4.0015039444 0.764783911864 
9900 373236 3.69002699852 0.778687747036 3.60601806641 0.793789149591 3.5589401722 0.793883980186 
10000 380796 3.83885383606 0.770844100804 3.75244498253 0.787206361432 3.70393109322 0.78778565718 
