4310000, 59366,4310000, 9893
4320000, 58812,4320000, 12137
4330000, 59400,4330000, 9492
4340000, 58606,4340000, 11568
4350000, 59063,4350000, 10853
4360000, 59275,4360000, 8121
4370000, 60443,4370000, 11261
4380000, 60901,4380000, 9583
4390000, 58468,4390000, 11918
4400000, 60311,4400000, 11857
4410000, 59521,4410000, 8039
4420000, 58838,4420000, 10844
4430000, 59702,4430000, 10467
4440000, 59162,4440000, 10185
4450000, 59509,4450000, 11125
4460000, 59212,4460000, 9149
4470000, 59190,4470000, 10041
4480000, 59059,4480000, 9733
4490000, 60991,4490000, 11428
4500000, 59657,4500000, 10069
4510000, 57605,4510000, 8871
4520000, 59916,4520000, 10061
4530000, 58828,4530000, 11895
4540000, 59930,4540000, 10082
4550000, 59937,4550000, 9775
4560000, 60427,4560000, 9695
4570000, 59476,4570000, 9207
4580000, 58546,4580000, 10590
4590000, 59284,4590000, 8740
4600000, 58378,4600000, 11201
4610000, 58867,4610000, 8728
4620000, 59055,4620000, 10936
4630000, 59061,4630000, 11446
4640000, 60267,4640000, 9394
4650000, 57862,4650000, 8089
4660000, 57892,4660000, 11904
4670000, 59147,4670000, 9237
4680000, 61865,4680000, 8986
4690000, 58182,4690000, 9854
4700000, 59476,4700000, 10794
4710000, 60336,4710000, 8925
4720000, 57925,4720000, 9457
4730000, 59810,4730000, 11142
4740000, 60250,4740000, 8664
4750000, 58719,4750000, 11670
4760000, 58386,4760000, 9809
4770000, 59392,4770000, 8146
4780000, 58752,4780000, 13255
4790000, 58893,4790000, 7971
4800000, 58977,4800000, 7214
4810000, 60904,4810000, 9139
4820000, 58492,4820000, 11274
4830000, 57949,4830000, 9954
4840000, 59407,4840000, 10001
4850000, 60807,4850000, 9858
4860000, 59379,4860000, 11035
4870000, 59209,4870000, 8907
4880000, 61644,4880000, 9010
4890000, 57561,4890000, 10833
4900000, 59995,4900000, 8318
4910000, 59900,4910000, 9925
4920000, 59048,4920000, 10484
