8, 10000, 0, 0, 0, 8388608, 1490567534226
8, 20000, 0, 0, 0, 8388608, 1490567535137
8, 30000, 0, 0, 0, 8388608, 1490567535956
8, 40000, 0, 0, 0, 8388608, 1490567536866
8, 50000, 0, 0, 0, 8388608, 1490567537828
8, 60000, 18, 267, 16384, 8388608, 1490567538856
8, 70000, 28, 289, 81920, 8388608, 1490567539814
8, 80000, 47, 1894, 147456, 8388608, 1490567541180
8, 90000, 62, 2275, 147456, 8388608, 1490567542323
8, 100000, 90, 4703, 147456, 8388608, 1490567543575
8, 110000, 141, 6602, 147456, 8388608, 1490567544776
8, 120000, 167, 7726, 114688, 8388608, 1490567545784
8, 130000, 181, 8109, 196608, 8388608, 1490567546848
8, 140000, 190, 8515, 622592, 8388608, 1490567548338
8, 150000, 225, 11192, 1064960, 8388608, 1490567550287
8, 160000, 331, 21367, 720896, 8388608, 1490567552051
8, 170000, 378, 24954, 442368, 8388608, 1490567553767
8, 180000, 431, 29112, 507904, 8388608, 1490567555427
8, 190000, 474, 32167, 409600, 8388608, 1490567556987
8, 200000, 524, 35941, 344064, 8388608, 1490567558764
8, 210000, 586, 38983, 393216, 8388608, 1490567560136
8, 220000, 679, 43450, 245760, 8388608, 1490567561640
8, 230000, 756, 46023, 360448, 8388608, 1490567563157
8, 240000, 835, 48920, 540672, 8388608, 1490567564535
8, 250000, 885, 51028, 933888, 8388608, 1490567566064
8, 260000, 922, 53311, 1294336, 8388608, 1490567567935
8, 270000, 1022, 59795, 1507328, 8388608, 1490567570111
8, 280000, 1087, 65011, 1703936, 8388608, 1490567572166
8, 290000, 1167, 71921, 1736704, 8388608, 1490567574148
8, 300000, 1247, 78674, 1769472, 8388608, 1490567576007
8, 310000, 1324, 85390, 1589248, 8388608, 1490567578096
8, 320000, 1461, 94390, 1523712, 8388608, 1490567579977
8, 330000, 1537, 100680, 1458176, 8388608, 1490567581735
8, 340000, 1614, 107360, 1359872, 8388608, 1490567583403
8, 350000, 1712, 114437, 1327104, 8388608, 1490567585130
8, 360000, 1797, 119995, 1540096, 8388608, 1490567587102
8, 370000, 1881, 125813, 1605632, 8388608, 1490567589368
8, 380000, 1961, 131991, 1753088, 8388608, 1490567591419
8, 390000, 2060, 139366, 1523712, 8388608, 1490567593281
8, 400000, 2154, 146677, 1277952, 8388608, 1490567594963
8, 410000, 2278, 154311, 1032192, 8388608, 1490567596535
8, 420000, 2404, 161118, 1130496, 8388608, 1490567598135
8, 430000, 2540, 167655, 1081344, 8388608, 1490567599759
8, 440000, 2689, 173587, 1179648, 8388608, 1490567601274
8, 450000, 2843, 179208, 1261568, 8388608, 1490567602852
8, 460000, 2963, 184622, 1458176, 8388608, 1490567604439
8, 470000, 3103, 190293, 1654784, 8388608, 1490567606139
8, 480000, 3244, 195808, 1851392, 8388608, 1490567607989
8, 490000, 3371, 201080, 2064384, 8388608, 1490567609822
8, 500000, 3528, 208041, 2080768, 8388608, 1490567611743
8, 510000, 3836, 216597, 1638400, 8388608, 1490567613654
8, 520000, 4000, 224813, 2129920, 8388608, 1490567615375
8, 530000, 4157, 232894, 2129920, 8388608, 1490567617136
8, 540000, 4313, 241719, 2080768, 8388608, 1490567618927
8, 550000, 4466, 248491, 2129920, 8388608, 1490567620486
8, 560000, 4596, 255603, 2129920, 8388608, 1490567622093
8, 570000, 4796, 265851, 2031616, 8388608, 1490567623703
8, 580000, 4970, 273861, 1818624, 8388608, 1490567625692
8, 590000, 5123, 282331, 2097152, 8388608, 1490567627787
8, 600000, 5318, 293258, 2064384, 8388608, 1490567629732
8, 610000, 5441, 298692, 2113536, 8388608, 1490567631515
8, 620000, 5638, 308884, 2129920, 8388608, 1490567633283
8, 630000, 5799, 316531, 2129920, 8388608, 1490567635199
8, 640000, 6013, 326455, 2080768, 8388608, 1490567637470
8, 650000, 6189, 335394, 2146304, 8388608, 1490567639343
8, 660000, 6286, 340315, 2129920, 8388608, 1490567641257
8, 670000, 6527, 351585, 2129920, 8388608, 1490567643143
8, 680000, 6679, 359103, 2129920, 8388608, 1490567644925
8, 690000, 6853, 367697, 2146304, 8388608, 1490567646613
8, 700000, 6999, 374228, 2129920, 8388608, 1490567648306
8, 710000, 7167, 382474, 2146304, 8388608, 1490567650057
8, 720000, 7306, 389401, 2080768, 8388608, 1490567651751
8, 730000, 7462, 398048, 2146304, 8388608, 1490567653542
8, 740000, 7631, 405484, 2113536, 8388608, 1490567655311
8, 750000, 7818, 415163, 2129920, 8388608, 1490567657034
8, 760000, 8013, 424884, 2129920, 8388608, 1490567658897
8, 770000, 8193, 432711, 2129920, 8388608, 1490567660823
8, 780000, 8427, 441722, 2129920, 8388608, 1490567662783
8, 790000, 8598, 449234, 2129920, 8388608, 1490567664475
8, 800000, 8813, 458864, 2129920, 8388608, 1490567666358
8, 810000, 8965, 466022, 2129920, 8388608, 1490567668528
8, 820000, 9174, 472759, 2146304, 8388608, 1490567670247
8, 830000, 9488, 481452, 2080768, 8388608, 1490567671876
8, 840000, 9715, 489302, 2113536, 8388608, 1490567673466
8, 850000, 9935, 496955, 2064384, 8388608, 1490567675178
8, 860000, 10238, 505599, 2097152, 8388608, 1490567676821
8, 870000, 10710, 513760, 2129920, 8388608, 1490567678508
8, 880000, 11138, 524477, 2146304, 8388608, 1490567680328
8, 890000, 11386, 532101, 2113536, 8388608, 1490567682004
8, 900000, 11728, 540759, 1769472, 8388608, 1490567683707
8, 910000, 11997, 548418, 2129920, 8388608, 1490567685415
8, 920000, 12503, 559425, 1851392, 8388608, 1490567687017
8, 930000, 12804, 566302, 2129920, 8388608, 1490567688496
8, 940000, 13147, 575351, 2146304, 8388608, 1490567690075
8, 950000, 13436, 582728, 2129920, 8388608, 1490567691634
8, 960000, 13939, 591595, 2162688, 8388608, 1490567693542
8, 970000, 14309, 601163, 2097152, 8388608, 1490567695305
8, 980000, 14658, 609673, 2129920, 8388608, 1490567697120
8, 990000, 14968, 617170, 2129920, 8388608, 1490567698868
8, 1000000, 15416, 627845, 2129920, 8388608, 1490567700655
8, 1010000, 15718, 636083, 2162688, 8388608, 1490567702385
8, 1020000, 16102, 645279, 2195456, 8388608, 1490567704015
8, 1030000, 16483, 653458, 2228224, 8388608, 1490567705607
8, 1040000, 16799, 662008, 2211840, 8388608, 1490567707184
8, 1050000, 17183, 672785, 2015232, 8388608, 1490567708834
8, 1060000, 17520, 681390, 2162688, 8388608, 1490567710439
8, 1070000, 17892, 691403, 2162688, 8388608, 1490567711972
8, 1080000, 18213, 699314, 1736704, 8388608, 1490567713467
8, 1090000, 18594, 708697, 2162688, 8388608, 1490567715007
8, 1100000, 18890, 716755, 2162688, 8388608, 1490567716575
8, 1110000, 19263, 726977, 2228224, 8388608, 1490567718130
8, 1120000, 19597, 735569, 2260992, 8388608, 1490567719627
8, 1130000, 19877, 743599, 2244608, 8388608, 1490567721271
8, 1140000, 20291, 754835, 2179072, 8388608, 1490567722991
