insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
1.85,3355,28122,1.69018512376,1.54701291574,11.5511182109,8.51646112177,28.7331471039
1.86,3411,28340,1.71839685757,1.55795491852,11.8806818182,8.43490576138,29.2127465787
1.87,3439,28340,1.72335258037,1.56250190806,10.0556257901,8.36241597979,29.2969938662
1.88,3459,28776,1.7333749856,1.56587018885,13.5150326797,8.43920670644,29.4673747553
1.89,3492,27686,1.74991195424,1.56875618216,11.4411347518,8.03839918045,27.9985912679
1.9,3528,28994,1.76795228367,1.57131546391,10.8521970706,8.32722436673,30.0551888224
1.91,3580,30084,1.76364868074,1.57438049717,12.5855354659,8.50757709932,29.9820275726
1.92,3619,29430,1.76889497708,1.57885686958,12.9811557789,8.22717056056,30.0712146104
1.93,3637,28558,1.77769301786,1.57860985273,9.91235955056,7.94103387314,28.4430882858
1.94,3673,28340,1.77209815508,1.57828034216,12.4089775561,7.79770358388,28.3535704813
1.95,3693,27904,1.76684634775,1.57427686825,11.7510204082,7.63275318392,28.269541564
1.96,3724,30084,1.76726855719,1.56959917231,10.2863585118,8.15564300766,30.0435654722
1.97,3767,28994,1.78767471937,1.55619659023,12.1961538462,7.76440122323,28.6027955099
1.98,3789,29430,1.78688617461,1.54247497731,12.6302765648,7.83207225658,28.5901787938
1.99,3807,30084,1.76850087646,1.53149060424,11.8923267327,7.96526873499,28.2960140234
2.0,3822,27686,1.77546896502,1.52534106872,12.9406451613,7.29951907431,26.6320344753
2.01,3839,29866,1.78336613206,1.51120661411,12.4392523364,7.83702328758,28.5338581129
2.02,3852,28558,1.73875698505,1.50365887568,11.2748538012,7.4666902175,26.0813547758
2.03,3873,30084,1.7482361898,1.46662990268,13.3528678304,7.82040194578,27.9717790368
2.04,3894,30084,1.75771539455,1.41466167136,12.4957746479,7.77536281457,28.1234463127
2.05,3902,21146,1.76132652016,1.38181096121,12.0044893378,5.45330617693,19.3745917218
2.06,3917,29212,1.75726169683,1.3153423736,11.9703389831,7.5025299293,26.3589254525
2.07,3926,29866,1.76129931625,1.27818412703,11.9042089985,7.65173551355,28.1807890601
2.08,3942,30084,1.76847730634,1.2537134739,11.7542277339,7.6742764776,28.2956369014
2.09,3964,30084,1.7783470427,1.2350372925,12.4358974359,7.62898185826,28.4535526832
2.1,3975,29866,1.78328191088,1.22836273811,12.6820349762,7.55142200968,28.5325105741
2.11,3984,29866,1.7873195303,1.2225202904,13.3300852619,7.53315666901,26.8097929545
2.12,3992,30084,1.79090852534,1.21820139548,13.3837920489,7.57208866648,28.6545364054
2.13,3996,30084,1.79270302286,1.21686724381,12.2946530148,7.56406089818,28.6832483658
2.14,4003,14606,1.79584339352,1.21308798078,12.0480905233,3.66567657755,14.3667471482
2.15,4016,30084,1.80167551046,1.20740009873,13.2201834862,7.52444087846,27.0251326569
2.16,4021,28558,1.71220298004,1.20754450003,12.369189907,7.13326450723,25.6830447006
2.17,4026,30084,1.71433205612,1.20748871014,13.7703703704,7.50457864016,25.7149808417
2.18,4028,29866,1.71518368655,1.20751483551,12.7808716707,7.44633693005,25.7277552982
