insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
0.01,16,1308,1.15358644277,1.09029657995,5.19083716568,81.8378945769,189.188176614
0.02,32,11772,1.19909477373,1.12489934037,0.0,368.379001166,882.533753465
0.03,60,12208,1.87105601654,1.6098822492,0.0,205.469033654,761.519798731
0.04,64,8284,1.22489861107,1.14109023972,0.0,129.655515816,317.248740268
0.05,71,8502,1.24697809562,1.19067594458,0.0,121.068333987,299.274742948
0.06,117,4796,1.76201715247,1.62853317524,0.0,41.3845398243,144.485406502
0.07,128,1962,1.25707312804,1.15700839325,0.0,15.3582549193,38.9692669693
0.08,128,4360,1.25707312804,1.15700839325,0.771790808241,34.1294553762,86.7380458348
0.09,129,4360,1.26689401185,1.14899983736,54.4333333333,33.8852538388,86.1487928061
0.1,144,872,1.24673679454,1.21292890833,11.7272727273,6.12802338484,16.207578329
0.11,185,1962,1.53814407754,1.44228923228,34.5454545455,10.8325118092,33.8391697058
0.12,231,1308,1.77906335806,1.61050949519,44.1333333333,5.72132278499,21.3487602967
0.13,251,2834,1.68237452277,1.17335778703,15.9714285714,11.328589784,38.6946140237
0.14,256,4142,1.30070180237,1.16312016275,23.9702970297,16.2160327574,42.9231594783
0.15,256,4142,1.30070180237,1.16312016275,29.2393162393,16.2160327574,42.9231594783
0.16,256,4578,1.30070180237,1.16312016275,27.5142857143,17.922983574,46.8252648854
0.17,256,3488,1.30070180237,1.16312016275,24.4635761589,13.6556065325,36.4196504665
0.18,262,6104,1.28798229025,1.16125788407,20.4099378882,23.390650673,60.5351676419
0.19,270,6104,1.24590015092,1.17447094078,33.2827586207,22.7490883756,57.3114069425
0.2,282,6540,1.26009656959,1.21035144543,25.5957446809,23.4227647523,59.2245387709
0.21,316,6104,1.3644234488,1.29630753514,29.4736842105,19.6589234615,53.2125145034
0.22,368,2180,1.56375764753,1.45344747957,30.8658536585,6.04701968307,18.7650917704
0.23,420,2398,1.66842365775,1.57469774233,10.3979057592,5.80464098204,20.021083893
0.24,458,5450,1.75408879984,1.60347816722,8.75,12.0297591729,42.0981311961
0.25,485,3706,1.7734384673,1.4768297563,14.4234972678,7.68953580388,28.3750154767
0.26,498,7630,1.71336328898,1.19854852823,10.2333333333,15.3855805697,53.1142619583
0.27,508,5014,1.57560998794,1.17230668127,14.8726415094,9.8971898878,31.5121997588
0.28,510,5014,1.56190758969,1.17245850994,11.7918781726,9.8571598777,31.2381517938
0.29,511,5232,1.50966057009,1.17126079603,16.556,10.2648586113,31.7028719719
0.3,512,6976,1.31823914758,1.17238413748,11.7435897436,13.6592261929,36.9106961322
0.31,512,5450,1.31823914758,1.17238413748,18.8149253731,10.6712704632,29.0012612467
0.32,512,6104,1.31823914758,1.17238413748,13.40302267,11.9518229188,31.6377395419
0.33,512,8720,1.31823914758,1.17238413748,13.0075757576,17.0740327411,46.1383701652
0.34,512,5886,1.31823914758,1.17238413748,18.0045045045,11.5249721003,30.3195003943
0.35,514,5668,1.32338851925,1.17324921342,12.6780487805,11.0576934213,30.4379359427
0.36,522,6976,1.29512147814,1.17751135798,13.3151658768,13.4175266032,34.9682799096
0.37,530,6322,1.30131260958,1.17717059157,17.3388429752,11.9910921231,31.2315026299
0.38,542,5886,1.26805730244,1.19075274343,15.2989130435,10.9357323593,27.8972606536
0.39,551,6322,1.27060580295,1.20363246075,10.5081967213,11.568637602,29.2239334679
0.4,570,6976,1.29113408178,1.21785470823,12.9633027523,12.3717687867,32.2783520444
0.41,605,4796,1.37041424469,1.26445898987,13.3232758621,8.04678318943,21.9266279151
0.42,643,6322,1.38905053715,1.3220046457,13.4318766067,10.0089772495,27.781010743
0.43,680,7412,1.45465250333,1.38303474721,11.4065708419,11.1171850348,32.0023550732
0.44,735,7412,1.54169083185,1.44544310935,10.8628099174,10.2880356751,32.3755074687
0.45,785,7412,1.62227413292,1.50999484955,10.0137195122,9.62233806255,30.8232085255
0.46,821,7412,1.68837566351,1.54749634383,9.93815987934,9.18440095511,32.0791376066
0.47,865,7412,1.77886108275,1.57827493891,9.36693548387,8.6951094057,32.0194994894
0.48,905,7630,1.73946837412,1.58542181766,9.38728323699,8.52924806244,29.57096236
0.49,939,8284,1.78961042015,1.56897952977,9.39781021898,8.90102226009,32.2129875627
0.5,963,8720,1.81513946648,1.55936644855,9.42069892473,9.11772533156,34.4876498632
0.51,976,8502,1.74167747434,1.33707168099,10.1039119804,8.76355682272,31.3501945382
0.52,992,8502,1.77022956409,1.21629094611,8.39038686987,8.61237180456,31.8641321536
0.53,1000,8066,1.74231470604,1.21008832333,9.12947976879,8.10060598228,29.6193500027
0.54,1016,9810,1.66627876229,1.17912815263,8.36810551559,9.68664893395,33.3255752457
0.55,1018,9592,1.65678372805,1.18011805963,10.6370860927,9.45153038054,31.478890833
0.56,1019,10900,1.56669705838,1.17999423446,9.05970149254,10.7291173746,34.4673352844
0.57,1019,10246,1.56669705838,1.17999423446,10.182642487,10.0853703321,32.900638226
0.58,1019,10464,1.56669705838,1.17999423446,9.84624846248,10.2999526796,32.900638226
0.59,1022,9374,1.53920824593,1.18048170575,10.9654747226,9.20054705984,29.2449566727
0.6,1023,8502,1.53825142972,1.18143751182,8.92004504505,8.33628368099,26.1502743053
0.61,1024,8938,1.48300939698,1.18133031207,8.55251141553,8.75497654302,26.6941691456
0.62,1025,8502,1.3774464574,1.18135087362,8.86505190311,8.31970035869,23.4165897758
0.63,1025,8938,1.3774464574,1.18135087362,9.30605381166,8.74635165913,24.7940362332
0.64,1025,8284,1.3774464574,1.18135087362,8.84624413146,8.10637470846,23.4165897758
0.65,1025,9592,1.3774464574,1.18135087362,8.21029572837,9.3863286098,26.1714826907
0.66,1025,9592,1.3774464574,1.18135087362,8.81452658885,9.3863286098,26.1714826907
0.67,1025,10464,1.3774464574,1.18135087362,10.3367217281,10.2396312107,28.9263756055
0.68,1028,10900,1.35651584304,1.1826604888,10.8239339752,10.6367774361,29.8433485469
0.69,1030,10246,1.32019605558,1.18330264902,10.6494023904,9.98002624546,26.4039211116
0.7,1035,8720,1.32623281861,1.18534296277,9.35112059765,8.45500027015,22.5459579164
0.71,1041,9156,1.30364140928,1.18869341647,8.78028503563,8.82965319577,23.465545367
0.72,1045,8066,1.30865059817,1.18969773126,10.0634517766,7.75055697349,20.9384095707
0.73,1052,10900,1.30983915417,1.18993957437,8.88998763906,10.408982836,27.5066222376
0.74,1058,10682,1.29472046425,1.19262997993,9.6913425345,10.1473669723,27.1891297492
0.75,1070,9810,1.30940538445,1.1932255205,10.510178117,9.22335113107,24.8787023045
0.76,1080,9374,1.28465492067,1.19852179018,10.0119695321,8.73773998967,23.123788572
0.77,1098,9156,1.30606583601,1.20823058599,8.15075376884,8.40502121721,22.2031192122
0.78,1119,10028,1.33104523725,1.21957582548,8.91438763377,9.04548194975,23.9588142704
0.79,1136,10682,1.33453403451,1.22716730383,8.78787878788,9.50149537243,25.3561466558
0.8,1160,6322,1.32820874255,1.2386718896,9.43253012048,5.51534918032,14.610296168
0.81,1182,9374,1.34969800026,1.2521452739,9.17729083665,8.03548572873,21.5951680042
0.82,1219,9810,1.3779866612,1.27874243404,7.97291440953,8.16897637235,23.4257732404
0.83,1245,10028,1.40737768104,1.29723668936,9.11320754717,8.18415111835,23.9254205777
0.84,1274,9592,1.44015997241,1.31613296479,8.48758865248,7.65772500771,23.0425595585
0.85,1320,11336,1.49215946906,1.34653319965,7.65060240964,8.745274998,26.858870443
0.86,1373,9374,1.55207193259,1.38037923613,8.56104129264,6.95838350147,21.7290070562
0.87,1409,8502,1.50454989401,1.40416066926,7.22044444444,6.15155896035,19.5591486221
0.88,1466,10028,1.56541529072,1.44320314357,7.13650465357,6.97415334001,21.91581407
0.89,1527,8938,1.62215879789,1.47914074735,8.03259005146,5.96492442203,19.4659055746
0.9,1575,10900,1.67315003711,1.50443831266,6.80860805861,7.04757551582,23.4241005196
0.91,1626,11554,1.72732822879,1.52700191713,7.14166666667,7.22733705593,25.9099234318
0.92,1673,10682,1.73886066564,1.55101874678,7.20618556701,6.485852341,22.6051886533
0.93,1710,12208,1.77731723744,1.55776043825,7.30656934307,7.24334063925,26.6597585616
0.94,1755,12208,1.73360070174,1.56712694291,7.3573309921,7.04703361377,24.2704098244
0.95,1785,11990,1.76323490177,1.56737125835,7.54579792257,6.79783860701,24.6852886248
0.96,1812,12862,1.74400340209,1.57260216512,7.64742451155,7.17685125115,26.1600510313
0.97,1840,12426,1.77095268203,1.57146294751,7.52910958904,6.8213577802,24.7933375485
0.98,1856,12862,1.76841156933,1.57160182358,7.31887985547,6.99573444262,24.7577619706
0.99,1881,13734,1.79223176827,1.56097561643,7.68173598553,7.36493685018,26.8834765241
1.0,1914,13516,1.76274462311,1.54100223527,7.82406563355,7.11429250227,26.4411693466
1.01,1930,13298,1.77748021035,1.52056335915,8.02865064695,6.93711906312,24.8847229448
1.02,1943,14170,1.78945287498,1.46416996242,7.70096153846,7.33913875674,26.8417931246
1.03,1959,13298,1.80418846221,1.28455518564,8.16556836903,6.82798695741,25.258638471
1.04,1974,15260,1.81800307525,1.23291245849,7.30712530713,7.77157430548,29.0880492039
