insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
2.33,4084,19838,1.560088,1.241536,6.20511296076,4.87855695568,15.60088
2.34,4087,18530,1.561234,1.242448,5.90518256773,4.55349771149,15.61234
2.35,4088,20710,1.561616,1.242752,6.0724117295,5.0879322868,17.177776
2.36,4089,19620,1.561998,1.243056,5.53721488595,4.81893476291,15.61998
2.37,4090,20056,1.56238,1.24336,5.76387176326,4.92485205414,15.6238
2.38,4090,18966,1.56238,1.24336,6.05066344994,4.6571970512,15.6238
2.39,4090,20274,1.56238,1.24336,6.0013726836,4.97838305473,15.6238
2.4,4091,20710,1.562762,1.243664,6.1349730054,5.08418058638,17.190382
2.41,4092,19620,1.563144,1.243968,6.08134805346,4.81538353095,15.63144
2.42,4094,20056,1.563908,1.240482,5.62491582492,4.92000478508,15.63908
2.43,4099,21582,1.565818,1.241997,6.02955367913,5.28787615085,17.223998
2.44,4099,20056,1.565818,1.241997,6.22136498516,4.91398591796,15.65818
2.45,4101,19184,1.513269,1.242603,5.86915334517,4.69800117682,15.13269
2.46,4103,20492,1.514007,1.243209,5.92340951204,5.01587211151,15.14007
2.47,4104,19620,1.514376,1.243512,5.73244552058,4.80125999163,15.14376
2.48,4106,19838,1.515114,1.244118,5.84982121573,4.85230556825,15.15114
2.49,4108,20928,1.515852,1.240616,5.89952437574,5.1165045772,16.674372
2.5,4109,20056,1.516221,1.240918,5.84444444444,4.90211887814,15.16221
2.51,4109,20710,1.516221,1.240918,5.73104265403,5.06197058068,16.678431
2.52,4111,19402,1.516959,1.2394665,5.91193853428,4.73999014897,15.16959
2.53,4115,18966,1.4814,1.238615,6.012292563,4.62901462709,14.814
2.54,4116,18966,1.46118,1.238916,5.65384615385,4.62787825893,14.6118
2.55,4118,18966,1.46189,1.239518,5.88413547237,4.62564950927,14.6189
2.56,4121,19402,1.462955,1.240421,5.75602586714,4.7286206452,14.62955
2.57,4124,18094,1.46402,1.2372,5.93525603296,4.40665619402,13.17618
2.58,4127,20274,1.432069,1.2381,5.49035812672,4.93403127296,14.32069
2.59,4129,20274,1.432763,1.2387,6.07359307359,4.93168007126,14.32763
2.6,4131,20928,1.429326,1.235169,5.86387743076,5.08832809531,15.722586
2.61,4132,19402,1.429672,1.235468,6.02913198573,4.71621206221,14.29672
2.62,4134,21146,1.422096,1.236066,5.79929824561,5.13768794193,15.643056
2.63,4136,21582,1.422784,1.236664,6.07586618877,5.24114273867,15.650624
2.64,4136,20492,1.422784,1.236664,6.01356132075,4.97643855995,14.22784
2.65,4138,20710,1.423472,1.237262,6.00811123986,5.02702661709,15.658192
2.66,4142,20056,1.424848,1.234316,5.68890236507,4.86381019949,14.24848
2.67,4145,19838,1.42588,1.23521,5.77711914641,4.80754090159,14.2588
2.68,4148,19620,1.426912,1.236104,5.59303721489,4.75143608109,14.26912
2.69,4155,18748,1.391925,1.234035,6.05014925373,4.53289182166,13.91925
2.7,4157,20056,1.392595,1.234629,5.66265784726,4.84694001557,13.92595
2.71,4163,19838,1.394605,1.232248,5.84107579462,4.78771215774,13.94605
2.72,4170,18094,1.39695,1.23432,5.8985661179,4.3597844949,12.57255
2.73,4175,19838,1.398625,1.2358,5.44601889339,4.77454822235,13.98625
2.74,4179,20056,1.399965,1.232805,5.88714544357,4.82260776414,13.99965
2.75,4182,19402,1.40097,1.23369,5.87463213655,4.6621989229,14.0097
2.76,4188,19620,1.40298,1.23546,5.55348557692,4.70815295024,14.0298
2.77,4196,18530,1.40566,1.234673,5.59686774942,4.43856156387,12.65094
2.78,4205,19402,1.408675,1.23627,5.83897316219,4.63791885482,14.08675
2.79,4214,20056,1.41169,1.234702,5.4004781829,4.78456129466,14.1169
2.8,4223,20056,1.414705,1.233116,5.53045535186,4.77483337684,14.14705
2.81,4228,19402,1.41638,1.234576,5.7293768546,4.61400165166,14.1638
2.82,4237,18966,1.419395,1.232967,5.37041420118,4.50128504843,12.774555
2.83,4248,19402,1.42308,1.2346812,5.9216937355,4.59342324398,14.2308
2.84,4256,19184,1.42576,1.23424,5.42450638792,4.5337380311,14.2576
2.85,4261,20492,1.427435,1.23569,5.5640569395,4.83743371489,14.27435
2.86,4272,18748,1.43112,1.234608,5.66166281755,4.41501292254,12.88008
2.87,4287,19402,1.436145,1.234656,5.41008018328,4.55388898307,14.36145
2.88,4300,19184,1.3932,1.2384,5.30959387875,4.48983596839,12.5388
2.89,4308,19184,1.395792,1.236396,5.55490993608,4.48192285529,12.562128
2.9,4323,15696,1.400652,1.236378,5.52561888313,3.65500679022,11.205216
2.91,4335,19838,1.40454,1.23981,5.31925675676,4.60741886803,14.0454
2.92,4349,18966,1.409076,1.239465,5.73487846241,4.39148323843,12.681684
2.93,4362,19620,1.413288,1.238808,5.45859508852,4.53009862577,12.719592
2.94,4378,20056,1.396582,1.238974,5.13985218874,4.61479494309,13.96582
2.95,4392,19620,1.401048,1.242936,5.5226519337,4.50087251368,12.609432
2.96,4407,17876,1.405833,1.242774,5.1875,4.08754086964,12.652497
2.97,4423,19838,1.410937,1.242863,5.21926345609,4.52066097786,12.698433
2.98,4444,19838,1.417636,1.24432,5.29481397971,4.50052893138,12.758724
2.99,4460,19838,1.42274,1.24434,5.4324631101,4.48523305644,12.80466
3.0,4469,18748,1.425611,1.246851,5.35406946604,4.23070850568,12.830499
3.01,4485,18966,1.38138,1.24683,5.11614730878,4.26542991217,12.43242
3.02,4499,19184,1.385692,1.2466729,5.35183066362,4.30180954583,12.471228
3.03,4517,19838,1.391236,1.251209,5.02796420582,4.43169451329,12.521124
3.04,4532,18530,1.395856,1.250832,5.29666500747,4.12661727792,12.562704
3.05,4550,18966,1.4014,1.25125,4.96565540927,4.20796002543,12.6126
3.06,4571,20492,1.407868,1.257025,4.92276887872,4.52675951779,12.670812
3.07,4584,20274,1.3752,1.256016,5.39087610161,4.46651214679,12.3768
3.08,4599,15914,1.3797,1.255527,5.14349525405,3.49517462944,9.6579
3.09,4612,17222,1.3836,1.254464,5.18720503408,3.77229310744,11.0688
