pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
0 2938604 611.679039955 0.957686907592 244.901346922 0.981789420162 
1 2929404 637.530859232 0.939876154984 257.743216038 0.981478836228 
2 2929344 683.464504004 0.923895438927 244.504190922 0.981440109521 
3 2932444 720.267074108 0.90926294566 258.13359499 0.981382620728 
4 2927872 749.171694994 0.896232697586 246.222639084 0.981273579945 
5 2923636 775.608102083 0.884720634076 253.383755922 0.981105734438 
6 2926420 820.315495014 0.873764853455 237.406693935 0.981258153688 
7 2927020 843.458868027 0.863823026847 242.807850122 0.981099804685 
8 2929392 873.789903164 0.854584580309 241.755604029 0.981187715813 
9 2927120 903.671946049 0.846359964668 242.46530509 0.981141518202 
10 2931240 925.424950123 0.83910660418 246.207309008 0.981067248508 
11 2935932 956.314559937 0.832249199336 249.664287806 0.981093584002 
12 2939084 985.201314926 0.826064124122 254.718196154 0.981108048423 
13 2944160 997.768257856 0.820733061233 247.289104939 0.981207812464 
14 2944936 1014.94653106 0.815626118416 256.287810087 0.981067716434 
15 2945252 1037.98033309 0.811017247873 257.637529135 0.981215885917 
16 2944384 1051.51797414 0.806724559336 250.405015945 0.981178408144 
17 2950156 1083.64370012 0.8030295934 249.327686787 0.981253388486 
18 2954180 1102.61286616 0.799452091407 223.438676119 0.984732814214 
19 2957260 1113.98158407 0.796366757985 246.879455805 0.981282722513 
20 2956828 1131.22726107 0.793394697279 249.65853405 0.981227768584 
21 2961012 1147.34873199 0.790771630865 247.260209084 0.981187367365 
22 2959156 1153.44549203 0.788293384493 247.845160007 0.981220964296 
23 2958604 1168.84811497 0.785868000475 245.846286058 0.981200011214 
24 2958320 1180.32925296 0.784000149461 263.544564009 0.98119361221 
25 2959836 1196.50002909 0.782585096069 247.859477043 0.98124229437 
26 2956268 1204.3925631 0.781580247573 250.647960186 0.98120352474 
27 2950808 1198.48725295 0.780742668884 257.521555901 0.981119196532 
28 2949696 1220.80728292 0.779639604676 242.094305992 0.98129031999 
29 2948824 1225.23320484 0.778378884814 247.070186138 0.981269686516 
30 2948828 1231.76793313 0.777197252029 249.014194012 0.981281689349 
31 2947372 1241.07892013 0.775998853632 250.574534893 0.981362124332 
32 2947736 1249.00042987 0.774918658365 251.983633041 0.981311568142 
33 2954300 1260.12550187 0.774026102432 251.479066849 0.981402716142 
34 2957912 1263.00547695 0.773262788479 250.646299839 0.98136667521 
35 2957148 1282.63426495 0.772256228594 251.598798037 0.981467706373 
36 2951632 1284.67031097 0.77139850171 249.767416 0.981390600708 
37 2950328 1280.91210103 0.770553777127 241.258857012 0.981500966517 
38 2948952 1286.57057595 0.769907133507 249.343559027 0.981391698453 
39 2950392 1298.81443787 0.769324114236 242.074944019 0.981347993644 
40 2952552 1299.80670905 0.768800921042 252.63074398 0.981427432558 
41 2953140 1303.6757369 0.768239488491 233.354182005 0.981414330026 
42 2960492 1310.14152408 0.767755416636 256.13772893 0.981567385907 
43 2959740 1311.46615982 0.767383292137 245.740166187 0.981480319921 
44 2965412 1325.07167196 0.767035734873 239.878558874 0.98152820256 
45 2966060 1325.82933688 0.766858680693 240.463110209 0.9815301884 
46 2963912 1321.70728898 0.766603268977 228.083907127 0.9815780109 
47 2962716 1327.50273609 0.766540225888 233.547284842 0.981519474339 
48 2959376 1330.0429039 0.766580188207 245.258262873 0.981523938144 
49 2962584 1328.26505995 0.766484618265 247.675259113 0.981473409183 
50 2963524 1330.92752409 0.766583238205 241.282547951 0.981483184402 
51 2964724 1332.46171784 0.766306330294 254.412831068 0.981441865298 
52 2963664 1340.50941586 0.765978303577 249.296154976 0.981397245161 
53 2962312 1341.66658497 0.765585131118 247.613313913 0.981483184892 
54 2961060 1340.69438696 0.765251863869 254.271637201 0.98146268597 
55 2964868 1352.57195807 0.764870880737 243.954360962 0.981657975184 
56 2966792 1344.97540307 0.764718325881 237.849878073 0.98160645072 
57 2966144 1352.08033895 0.764416870939 257.503252029 0.981522957818 
58 2963044 1358.60747695 0.763908003405 237.757065058 0.981753571243 
59 2965196 1353.10343885 0.76380934885 234.543467045 0.981676940864 
60 2963676 1363.68106413 0.763464962927 240.041110992 0.981577291943 
61 2964224 1364.68399382 0.763081265686 241.681408167 0.981659065139 
62 2967496 1366.02648711 0.762869400379 240.214401007 0.98169500549 
63 2970568 1367.73221588 0.762873458886 234.011788845 0.981762404623 
64 2973112 1370.97927403 0.762811302364 243.209234953 0.981611028068 
65 2974492 1376.98667908 0.762695151795 236.927795887 0.981759196427 
66 2972808 1369.89615607 0.762596481072 238.414015055 0.981670491405 
67 2973488 1377.80572295 0.762541486339 242.233427048 0.981796418005 
68 2969268 1374.11857605 0.762666258982 240.348097086 0.981706587065 
69 2968900 1371.86257315 0.762879332834 239.564035892 0.981775247116 
70 2969360 1372.09382582 0.762694019494 238.097929001 0.981751091755 
71 2966604 1365.20968795 0.762740775137 244.077646017 0.981718627452 
72 2967824 1369.57628512 0.762854281569 232.404804945 0.981817746231 
73 2969008 1377.64598608 0.762924863037 241.043250084 0.981690901449 
74 2965848 1373.49327803 0.762572635535 255.678900003 0.981540596438 
75 2970692 1376.58461094 0.762352728582 242.569102049 0.981640971916 
76 2976328 1386.16010189 0.762294929775 235.841989994 0.981693190775 
77 2978424 1385.80984688 0.762016650366 222.97916913 0.981702934585 
78 2981368 1394.64583898 0.76174240719 236.883918047 0.981662156058 
79 2982052 1385.60445786 0.761575158779 238.574882984 0.981746627829 
80 2984096 1398.53446698 0.761569272773 236.291501999 0.98180881987 
