pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
0 2928896 720.798774004 0.794891370966 53.9566102028 0.955794979937 
1 2914760 757.217544079 0.792368011136 50.6012401581 0.956085920123 
2 2914696 830.839208126 0.781012420321 51.5529649258 0.956083886354 
3 2918444 890.225333929 0.773759580529 54.5620930195 0.956082466293 
4 2913932 922.121265888 0.769288274747 50.4517300129 0.955943401742 
5 2908004 954.118633986 0.766590089566 53.5383839607 0.95624722892 
6 2906068 981.481357098 0.762955690541 51.4094958305 0.956926204502 
7 2906772 1025.18806005 0.759772783364 51.01684618 0.956095228455 
8 2907908 1065.05020189 0.75695305043 55.1245961189 0.955860656611 
9 2908180 1081.33936906 0.754826155636 53.3757178783 0.956082371845 
10 2908176 1108.57019687 0.752550627335 50.9683029652 0.956979140595 
11 2904436 1131.886935 0.750241467596 52.6849789619 0.956818681648 
12 2905888 1155.40711617 0.748497793078 53.4440979958 0.956656202364 
13 2906124 1177.14089894 0.746793682865 52.5486409664 0.956989476545 
14 2908304 1208.42519212 0.745585931751 51.0427100658 0.957447686656 
15 2907696 1205.85697007 0.744305334204 54.5630450249 0.956152801449 
16 2909676 1234.82943106 0.743441768366 51.8872618675 0.956787075912 
17 2914328 1248.43826389 0.74243546596 51.4825220108 0.956830671675 
18 2918488 1260.8173871 0.741916648229 52.6414458752 0.957301757687 
19 2918900 1271.0216341 0.740826408633 50.5316178799 0.956942045482 
20 2923580 1288.19128108 0.740329838217 53.0818328857 0.956571153051 
21 2927304 1317.56362319 0.739805082578 51.4492840767 0.957385645817 
22 2925996 1308.96606016 0.739304341467 52.8405330181 0.957264470839 
23 2924188 1315.27980494 0.738707388498 52.5207550526 0.957343093204 
24 2922860 1345.82581306 0.737793438271 52.7461090088 0.95736361179 
25 2917852 1292.30840707 0.740995033865 51.8376169205 0.956992165879 
26 2913164 1309.15378404 0.740057738144 54.5475621223 0.957792255267 
27 2912424 1327.38815904 0.739287639327 51.4643368721 0.956792405164 
28 2915452 1339.464185 0.738739907048 54.7312788963 0.957023456242 
29 2918276 1354.97336411 0.737903531795 49.790117979 0.957137454468 
30 2924424 1359.21881294 0.737680022042 51.0672860146 0.957681458822 
31 2925316 1381.0063808 0.737041039536 51.6632380486 0.95782277623 
32 2925084 1391.58816791 0.736355675734 53.6097838879 0.958034198672 
33 2923776 1392.27418804 0.736001546386 57.8527269363 0.957363899581 
34 2927696 1402.26585507 0.73573720457 55.0556609631 0.957599659316 
35 2931408 1415.09288216 0.735217876105 53.3124670982 0.957597527932 
36 2928508 1420.31602097 0.734853314871 51.1908450127 0.957893999138 
37 2931760 1414.3517592 0.734469016176 49.8493490219 0.957874187869 
38 2929628 1422.45575404 0.733801497761 53.1249160767 0.957484798063 
39 2927500 1420.85141397 0.733654169611 53.4035098553 0.957001322751 
40 2925472 1427.84266901 0.733522549327 51.4813871384 0.957155923109 
41 2924812 1428.66568112 0.732896021384 52.5967988968 0.957773517558 
42 2922388 1434.81699085 0.732588681059 51.8766460419 0.95760517542 
43 2922584 1435.06059384 0.732260613462 52.0696821213 0.956924385491 
44 2921232 1447.28500915 0.731956095987 54.4474430084 0.957833888505 
45 2920384 1444.71719503 0.732166725681 55.8044350147 0.95755147285 
