pulls_performed filesystem_size aged_time aged_layout_score clean_time clean_layout_score
0 3056289 740.207933903 0.774391393467 241.844380856 0.799917420638 
1 3024524 807.221441031 0.770656912023 250.273256063 0.798013495788 
2 3024898 913.294862032 0.770914329376 257.093386889 0.796480703209 
3 3030506 1030.88516593 0.769250445618 251.606180191 0.793715573496 
4 3024840 1069.21911693 0.767955622446 259.342765808 0.792493014634 
5 3022050 1310.85798693 0.767099197242 257.238056898 0.790973034594 
6 3022994 1385.68202591 0.767028440341 267.588964939 0.790658334552 
7 3029378 1539.60844898 0.765859001236 274.07771492 0.790528841732 
8 3032647 1962.96031809 0.766210713167 285.35799098 0.790126757653 
9 3036410 1745.304245 0.765312187103 273.984190941 0.789981195167 
10 3039816 1679.91781116 0.764803561004 278.113951206 0.789352444676 
11 3042493 2144.17218804 0.764385271979 276.874712944 0.7882265593 
12 3045351 2553.80500603 0.764051090518 298.724790096 0.78784755071 
13 3047436 2709.83930922 0.763326521238 287.999443054 0.787427718458 
14 3044564 2622.76107812 0.762906742715 303.470350027 0.78724680422 
15 3046365 2785.49504089 0.76284831122 281.87656188 0.788399731022 
16 3046226 2428.48033786 0.76232667894 301.375144958 0.787723106674 
17 3045636 2714.7397089 0.761923824774 292.421471119 0.787402974462 
18 3043534 3512.63386512 0.761334267963 323.545237064 0.786614227335 
19 3043568 2994.84692883 0.761240736899 292.204771996 0.787503215648 
20 3041352 3035.03730702 0.760473891055 287.774937153 0.787279938953 
21 3044004 3094.00406003 0.760717568365 297.07002902 0.7875100296 
22 3043598 3055.49216104 0.760456147527 278.775782108 0.787609544984 
23 3044640 3787.04794097 0.759990550287 336.467391014 0.786719456678 
24 3042061 4133.93293786 0.759491200493 298.081801176 0.787164599813 
25 3042083 3277.50098205 0.75919780408 287.622275114 0.786738766924 
26 3044577 2989.57162404 0.75836374575 310.093246937 0.786626352684 
27 3043638 3537.03460097 0.758758867599 298.229890823 0.78620778822 
28 3051861 3522.20220804 0.759425747733 307.917641163 0.786588698879 
29 3058613 3520.50400901 0.759775163965 301.281011105 0.787386795552 
30 3060278 3472.07408714 0.759875192618 292.924185991 0.787803430335 
31 3060657 3495.69925499 0.75973900856 301.730750799 0.787838982596 
32 3061606 3773.95925999 0.759826583874 312.324697971 0.787985595693 
33 3060396 3618.50923896 0.759882382752 306.438762903 0.787609363029 
34 3061490 3757.71665215 0.759993084553 304.166020155 0.788215422769 
35 3058885 3491.56842589 0.760272869592 314.049032927 0.788277689966 
36 3057062 3375.24056196 0.760079542301 293.680140018 0.788700707548 
37 3060798 3643.68836308 0.760262561026 300.132187128 0.788845844916 
38 3063463 3521.30086088 0.760253418686 300.122169018 0.788486511815 
39 3061118 3558.13667488 0.760163851568 294.174310923 0.788715375104 
40 3060312 3652.2953279 0.760250949908 310.135417223 0.788077011237 
41 3061902 3901.46456385 0.760184722026 306.684748888 0.788694489032 
42 3064447 3795.38210988 0.760295660794 298.54200387 0.788408823214 
43 3067666 3794.72369695 0.760472155921 313.219260931 0.788693828303 
44 3070161 3751.05717611 0.760317251366 303.942382097 0.788041122727 
45 3067276 3635.91801 0.760251114409 308.857985973 0.788762690525 
46 3065332 3570.47379208 0.758220188205 287.216273069 0.788420375852 
47 3063272 3670.00208402 0.759774509972 313.650257826 0.787864301926 
48 3062191 3603.53393102 0.759871325932 298.966796875 0.78831082957 
49 3062016 4047.90204906 0.759817598691 307.638730049 0.788165607635 
50 3057233 3830.082587 0.759646353266 314.631064892 0.788839365401 
51 3057019 3628.68158984 0.759690783541 297.044736862 0.788472121923 
52 3058558 3916.55967689 0.759771603796 311.077630997 0.787824689696 
53 3060067 3966.66133118 0.759654821235 315.415719032 0.78808799109 
54 3062144 3825.55023694 0.759721078307 298.206786871 0.78818851862 
55 3057992 4040.39957786 0.759599614404 311.931533813 0.788696278743 
56 3062543 3640.17371011 0.759872472722 288.744935989 0.788712891441 
57 3064208 3947.80420613 0.759927497804 288.396228075 0.789706514591 
58 3064580 3587.11795092 0.759931247997 290.371985912 0.78878272988 
59 3066977 3869.80502915 0.760082164635 314.04974699 0.787864230324 
60 3064145 3799.42920113 0.760299314236 307.996513128 0.788725227638 
61 3065327 3883.08846283 0.760430926024 304.64724803 0.78834626482 
62 3065963 3999.09552789 0.760573984267 312.707520962 0.789258974787 
63 3065180 3771.57788801 0.760493677348 310.17483902 0.789136883627 
64 3065172 3632.86462593 0.760598256997 314.91801095 0.789378892127 
65 3066871 3871.73025298 0.760108966569 297.690071106 0.788909541844 
66 3066327 3485.70573902 0.760567874926 304.682268143 0.78975057466 
67 3059957 3776.45987892 0.760401095916 299.41607213 0.7890786098 
68 3058680 3825.62664795 0.760318582901 296.241814137 0.789634498176 
69 3060787 4042.50673795 0.760352141237 305.733614922 0.790148401964 
70 3059191 3832.65469098 0.760175600238 301.30741787 0.790208663859 
71 3055392 3722.15207911 0.760130238837 294.137847185 0.788919138278 
72 3049846 3685.41127706 0.76004625001 288.337363005 0.788600647535 
73 3051851 3712.70912099 0.760096050633 300.003402948 0.78869556215 
74 3056716 3607.27853799 0.760188353219 298.531461954 0.788912565661 
75 3056205 3733.45956397 0.759744558388 307.121911049 0.78916715827 
76 3061949 3682.33652711 0.760546864167 292.453397036 0.789818831027 
77 3062558 3817.9933939 0.760871402277 289.686079025 0.791156581985 
78 3070398 3517.23649406 0.76152219372 310.203542948 0.790306370649 
79 3078359 3709.0779109 0.761650746935 316.31664896 0.789958624804 
80 3079883 3917.78431201 0.761710433164 308.304570913 0.789954429006 
81 3081865 3793.30708098 0.761680231597 309.137537003 0.790902958056 
82 3087418 3490.19397998 0.761853538636 281.985304832 0.790973568358 
83 3083719 3828.21249294 0.761745292049 302.843822956 0.79137612579 
84 3086503 3825.08583999 0.762054350732 313.662831068 0.791357980364 
