fs_size aged_time clean_time aged_layout_score clean_layout_score blocks_written logical_bytes_written
1204 3.885277032852173 0 0.988094207291 0 223048 170090640
309256 5.861177921295166 0 0.981180546381 0 162672 172211639
314300 9.789021968841553 0 0.973378859342 0 201976 430655338
321060 11.989244937896729 0 0.965373707158 0 215352 318597663
329484 14.317656993865967 0 0.959890155613 0 260176 352443029
335052 16.260318994522095 0 0.954812768402 0 275912 373282468
340052 18.30438494682312 0 0.950968890327 0 314232 323379540
346992 20.76951813697815 0 0.946563260745 0 374736 355967850
355236 23.933722972869873 0 0.94057293783 0 414504 391240793
362984 26.782344102859497 0 0.935259744429 0 408560 384407786
369012 28.458563089370728 0 0.931380584312 0 394080 331450748
374012 31.12282395362854 0 0.927850555569 0 418552 378160628
381676 33.87759208679199 0 0.924694916294 0 459752 511867585
392772 36.62569880485535 0 0.920122373862 0 425872 481187353
397636 37.74434781074524 0 0.917740254819 0 500424 450897325
402984 39.25870704650879 0 0.915135628525 0 517272 487981870
410084 42.41938495635986 0 0.91289614628 0 481680 498289638
415504 43.24694800376892 0 0.910115942689 0 507736 346589041
421180 45.02584409713745 0 0.909070720306 0 593968 462650874
427208 46.71512699127197 0 0.907016561852 0 601288 507281477
433600 48.35820698738098 0 0.905225310569 0 586584 474433812
438276 49.916714906692505 0 0.902779265862 0 615320 432646221
443464 51.2880380153656 0 0.900253474534 0 612608 356618179
448580 52.252530097961426 0 0.899924224884 0 685808 405784117
453188 54.24799203872681 0 0.897307141654 0 709800 443277666
463744 57.53788208961487 0 0.896514799475 0 667920 458356989
471480 59.278311014175415 0 0.894775130298 0 712488 488106237
477328 62.857431173324585 0 0.890425584499 0 697872 485059442
489164 64.730947971344 0 0.887121152638 0 669784 507208356
495852 66.70618104934692 0 0.885223827099 0 747600 497977652
504556 69.52028012275696 0 0.883122851699 0 767464 495929596
512308 71.6588408946991 0 0.881251002708 0 849600 464483029
520140 74.50381183624268 0 0.879268292683 0 846136 506013440
528836 76.79651308059692 0 0.877613776138 0 831232 488973902
538228 79.67502188682556 0 0.87578105248 0 783064 495593622
547316 82.25113105773926 0 0.87635349065 0 879296 512526119
555652 84.23786282539368 0 0.872635959752 0 941944 516328709
562884 86.3367350101471 0 0.870899700534 0 930296 477011551
573828 89.46033787727356 0 0.868955356078 0 937272 515791648
581948 92.24089407920837 0 0.868611861186 0 871120 487434823
588688 93.95653295516968 0 0.866522042689 0 852552 500483899
594100 96.12592816352844 0 0.865369406182 0 1021656 474136910
602860 98.1475088596344 0 0.86455308033 0 1002704 479355734
609332 100.29511308670044 0 0.862981679845 0 979144 464486224
614592 101.42035603523254 0 0.863876159431 0 1059856 476106795
620972 103.04804110527039 0 0.862041843637 0 1005984 484587639
625756 105.0255138874054 0 0.859911928914 0 954712 515618705
631180 105.99400806427002 0 0.859143269944 0 1058960 487941022
640612 108.53760409355164 0 0.857580339098 0 1116792 498766014
648580 110.61691308021545 0 0.855996766543 0 1092176 464319930
656024 112.9690101146698 0 0.855241088563 0 1073760 493941486
664584 115.45372891426086 0 0.854463067991 0 1041696 435001342
670020 116.38055205345154 0 0.853872392693 0 1057112 463209300
676124 118.1844699382782 0 0.854877916047 0 1195592 519915272
685316 120.15696907043457 0 0.852676174862 0 1198328 492742577
691712 122.19233703613281 0 0.852726507374 0 1142544 515459512
697452 124.03036904335022 0 0.850973279445 0 1128040 477149068
702320 125.792799949646 0 0.852575003674 0 1195600 460273877
710976 127.59311389923096 0 0.850782625641 0 1217272 491499653
