fs_size aged_time clean_time aged_layout_score clean_layout_score blocks_written logical_bytes_written
40864 5.86800479888916 0 0.99221322417 0 256064 340181280
310420 8.291472911834717 0 0.985775619064 0 206064 344423278
315604 11.046489000320435 0 0.978696016893 0 232200 861310690
323600 14.767246961593628 0 0.971629356136 0 267176 637195292
330372 17.06818413734436 0 0.966900647948 0 328320 704886035
336468 18.966734886169434 0 0.962398806988 0 343736 746564937
341008 21.00456404685974 0 0.958575629749 0 369664 646759119
346100 22.762835025787354 0 0.954082244335 0 553448 711933777
355668 26.204711198806763 0 0.946927811392 0 523440 782482272
362356 28.207960844039917 0 0.943298372048 0 542816 768815582
369392 31.064858198165894 0 0.939863866544 0 600432 662901457
377280 32.85028910636902 0 0.936647975078 0 661936 756321255
380756 35.02102589607239 0 0.935181513393 0 715696 1023733319
392368 38.37562417984009 0 0.929123000552 0 878544 962379547
397524 39.87506699562073 0 0.927855499742 0 1061400 901787651
400680 41.4714560508728 0 0.924399351793 0 1300408 975963431
409344 43.34519696235657 0 0.922605050608 0 1250584 996579262
412080 44.65426301956177 0 0.921199426498 0 1199816 693181528
418004 46.67045307159424 0 0.918921905562 0 1459280 925301781
423108 48.3563129901886 0 0.915116812239 0 1591736 1014562934
429124 50.25035905838013 0 0.912256082739 0 1573464 948867609
434412 51.845335960388184 0 0.911473500291 0 1593416 865292420
439568 53.0765700340271 0 0.909930913524 0 1356136 713230863
443552 54.881000995635986 0 0.907232401157 0 1559104 811568203
448888 56.09970808029175 0 0.906590870952 0 1679896 886555364
458576 59.22699499130249 0 0.903143297381 0 1736768 916714009
466088 63.108137130737305 0 0.901084952703 0 1815272 976212484
474156 65.4308249950409 0 0.896376703841 0 1876544 970114787
483628 68.14981293678284 0 0.894293478261 0 1861560 1014415783
490716 71.06735396385193 0 0.892039843922 0 1884760 995949599
497380 72.73955202102661 0 0.888321621492 0 1950936 991859161
505500 75.49129295349121 0 0.886162081672 0 1979576 928965827
512092 78.69693207740784 0 0.884853182733 0 2181488 1012026888
520412 81.24760103225708 0 0.881306128446 0 2106016 977943976
529480 84.0438129901886 0 0.880111457549 0 2097200 991187254
537756 87.08583998680115 0 0.877958462218 0 2076080 1025052239
544516 88.8289520740509 0 0.875367446445 0 2203872 1032657431
552484 91.17631101608276 0 0.874228335103 0 2243464 954113224
563388 96.73064708709717 0 0.87098686997 0 2253976 1031583286
570572 98.25351190567017 0 0.869029108358 0 2292680 974873748
577352 100.95521116256714 0 0.867510262182 0 2217440 1000967825
582808 102.83419990539551 0 0.866083147395 0 2381384 948273799
591392 104.87886214256287 0 0.864124518676 0 2395656 958711477
597560 107.20863080024719 0 0.863224935949 0 2316720 928972417
602240 108.86125898361206 0 0.861548913043 0 2353272 952213614
608944 110.54483795166016 0 0.860998831591 0 2311424 969175727
614444 112.47386717796326 0 0.858983666062 0 2449472 1031237421
621848 113.84815287590027 0 0.859371964534 0 2371392 975882018
628676 116.7723319530487 0 0.857322366037 0 2610792 997564797
636540 118.70147585868835 0 0.856134318253 0 2509584 928650550
654948 120.73824405670166 0 0.854991764759 0 2519696 987858396
652072 124.0764729976654 0 0.853899844645 0 2394832 870002667
657392 125.79216289520264 0 0.852147881831 0 2385520 926421071
663156 126.88799405097961 0 0.852283784871 0 2719560 1039805957
698744 129.5521948337555 0 0.851127797708 0 2731480 985485170
678104 131.287672996521 0 0.850555583452 0 2662544 1030919023
682756 133.14537811279297 0 0.84940276089 0 2749184 954298140
687052 134.65012502670288 0 0.848730358399 0 2539128 920523169
695248 137.55177688598633 0 0.846949058186 0 2947384 983007487
701888 140.08698892593384 0 0.845010944461 0 2625744 941319874
708672 140.96750903129578 0 0.84629568472 0 2788784 904104229
714740 143.61986303329468 0 0.845741992761 0 2809040 939053759
723032 145.7352979183197 0 0.844898895508 0 2910160 878897389
729236 148.97259998321533 0 0.844258070562 0 2865928 944366430
735920 149.09793186187744 0 0.843599662913 0 2891992 946595762
743780 152.1410129070282 0 0.843058905487 0 3145712 1020442690
751508 154.61904406547546 0 0.842053859777 0 3537904 945310728
759672 156.92613005638123 0 0.840959925743 0 4239560 898086952
774284 162.11681199073792 0 0.838851581631 0 3543104 1067546035
783688 165.32174491882324 0 0.837504366485 0 3422584 993766876
791212 168.65804195404053 0 0.836266798786 0 3008256 970782164
796844 169.33708095550537 0 0.834856046539 0 3212168 957671855
804252 171.8680820465088 0 0.834649606947 0 3154568 890904452
811248 175.10482382774353 0 0.833914496386 0 3207592 779566574
815944 176.38499188423157 0 0.833236039311 0 3897608 796812021
825320 179.856360912323 0 0.83137664508 0 3849432 709773183
835604 183.97441697120667 0 0.830189899085 0 3187336 985563142
841844 184.42713594436646 0 0.829366450895 0 4008168 746259688
851740 188.56051206588745 0 0.828437990717 0 4240064 760494683
860564 192.52391505241394 0 0.826689595279 0 3644792 751670400
869080 195.56473994255066 0 0.826812601015 0 3267576 726431941
878104 196.08683586120605 0 0.826528606805 0 3740888 921746097
885116 198.4609739780426 0 0.825867982933 0 4111136 938895266
892692 200.99304604530334 0 0.824451306202 0 3575480 1062888540
897748 203.15844106674194 0 0.823534294331 0 4192432 1060158098
907748 206.44269800186157 0 0.822579144663 0 3402000 801535853
916576 208.68104887008667 0 0.82273542528 0 3805944 716764606
920868 211.97149991989136 0 0.81995376037 0 4470408 778923908
929696 214.85258793830872 0 0.819336210043 0 3389696 691235927
933740 215.8958659172058 0 0.819476940952 0 3553648 738620317
939088 218.15652203559875 0 0.818820113082 0 3836288 639013249
946244 220.674143075943 0 0.817755779053 0 4235912 840527731
951676 222.71172094345093 0 0.817275886614 0 4199488 873177910
958144 224.3324761390686 0 0.816818798153 0 4380080 957213255
965852 226.2429780960083 0 0.816613052301 0 4365928 1046894988
971508 228.09633994102478 0 0.815664243565 0 4871744 1058936130
977344 242.66244411468506 0 0.823710927827 0 5838360 945098333
986752 235.83145594596863 0 0.815584755181 0 5793176 999031725
992940 237.44213104248047 0 0.8148088749 0 7780240 1016882339
999284 240.04626297950745 0 0.814379956418 0 7388392 993252224
1006008 242.15896701812744 0 0.813360297799 0 0 0
