fs_size aged_time clean_time aged_layout_score clean_layout_score blocks_written logical_bytes_written
312192 7.552578926086426 0 0.972058384616 0 113320 172211639
316936 10.867662191390991 0 0.961308940128 0 179200 430655351
326464 15.610476016998291 0 0.949260013014 0 167224 318597637
332632 17.80595588684082 0 0.941314170614 0 167024 352443018
337868 22.07678198814392 0 0.93405253532 0 163744 373282461
342588 23.85963797569275 0 0.928927370941 0 204728 323379560
350784 27.028764009475708 0 0.922039019226 0 249184 355969172
359856 34.921756982803345 0 0.908179938216 0 222200 391241298
366664 38.07785415649414 0 0.903359514059 0 244888 384407784
374300 43.256762981414795 0 0.896337471435 0 260336 331450739
378804 45.260416984558105 0 0.89096169677 0 266016 378160644
386664 48.00277495384216 0 0.88613086346 0 264976 511857567
396704 51.77693700790405 0 0.881274603433 0 276632 481192485
402196 55.30517888069153 0 0.877804082008 0 277120 450897328
407596 56.546021938323975 0 0.874224837017 0 281544 487980480
414980 58.94758200645447 0 0.869282292356 0 251000 498289631
421224 61.60404300689697 0 0.865345517103 0 300456 346590426
426688 66.53059601783752 0 0.863457363834 0 266216 462650886
432604 68.22244882583618 0 0.859771950075 0 298312 507281474
438748 72.00469708442688 0 0.856029261218 0 314536 474433802
445336 72.9008960723877 0 0.853575864755 0 297680 432646211
450104 74.98966693878174 0 0.850680770842 0 297040 356615425
455112 77.27060508728027 0 0.848667755338 0 330544 405784111
460864 80.7704348564148 0 0.845558030696 0 396064 443277050
471160 84.95219111442566 0 0.842815689414 0 342808 458357010
476888 87.0684449672699 0 0.839528710566 0 380552 488106228
486428 91.87569403648376 0 0.835222150052 0 408480 485059966
498856 98.54376006126404 0 0.830814817638 0 343320 507208996
505228 99.08078193664551 0 0.827456144476 0 359408 497976952
512520 105.18004393577576 0 0.823892530098 0 380328 495929591
521176 107.7760910987854 0 0.821469496264 0 401224 464483026
528840 111.66326403617859 0 0.818078237752 0 434072 506013434
538668 115.69882988929749 0 0.814132392006 0 442904 488962020
548836 119.62838697433472 0 0.811660176122 0 417592 495593617
556472 124.37028002738953 0 0.809500354297 0 458504 512526119
566620 127.13692307472229 0 0.806328292999 0 447064 516328719
572564 133.80282306671143 0 0.803642068506 0 495064 477015653
585232 137.2030589580536 0 0.801359091511 0 433032 515791650
593732 138.73677492141724 0 0.799462356806 0 465336 487438911
601004 142.34896397590637 0 0.796816494578 0 408352 500483909
605900 145.05941104888916 0 0.795822922673 0 502064 474137872
616048 150.16677498817444 0 0.794060924137 0 473712 479355746
622732 151.72755885124207 0 0.791928749912 0 461152 464486224
628368 155.39896893501282 0 0.790196748827 0 430272 476106785
634492 159.1869900226593 0 0.788578203431 0 492136 484587642
640908 163.54298400878906 0 0.786907525043 0 448888 515618717
646244 166.4944429397583 0 0.785323965652 0 537064 487941002
656652 171.47135090827942 0 0.782878783343 0 559976 498774215
663900 174.21085500717163 0 0.780383716184 0 536608 464321252
672024 178.04783582687378 0 0.779377237777 0 558496 493929536
681040 182.03494691848755 0 0.777518091353 0 502888 434997233
686544 183.92810988426208 0 0.777182934629 0 501312 463212006
693164 185.06528496742249 0 0.775518378382 0 545128 519919373
701816 191.0981559753418 0 0.774543378995 0 559592 492742590
709068 193.91516995429993 0 0.772799318517 0 517568 515459517
714508 194.98399305343628 0 0.771169930002 0 509648 477149066
719244 200.54181289672852 0 0.769808520525 0 571368 460253253
728728 198.81149792671204 0 0.769673402721 0 548976 491503732
735296 206.11811113357544 0 0.769067639213 0 609600 470668132
742512 207.94562888145447 0 0.768285911168 0 572576 452052114
748404 210.02690291404724 0 0.767582169596 0 618752 469508452
757900 211.44634795188904 0 0.767266213015 0 588000 439448684
764188 219.78741097450256 0 0.76601602416 0 594600 472183209
771240 222.3063371181488 0 0.765490064559 0 643072 473293782
781192 224.47479796409607 0 0.76327472005 0 685984 510221368
787984 228.39823603630066 0 0.763322368421 0 674912 472647504
795856 232.12834310531616 0 0.761906551186 0 821752 449065796
815972 241.1658890247345 0 0.760629669681 0 716696 533773028
823036 245.0813319683075 0 0.758007920961 0 703384 496883456
830132 248.74371814727783 0 0.758344065573 0 661920 485393124
837440 246.66152501106262 0 0.757772508168 0 672608 478835929
844696 252.30467796325684 0 0.756135087771 0 717728 445452226
851528 257.3124918937683 0 0.755537504341 0 717448 389783295
858252 257.1015479564667 0 0.754208104584 0 746008 398405995
867880 267.43585109710693 0 0.751798956808 0 730480 354886610
878692 273.43233013153076 0 0.750341774252 0 619176 492782105
884920 272.22023487091064 0 0.749660459275 0 697784 373129746
894368 279.06593680381775 0 0.748680226472 0 750472 380247428
904896 283.34372305870056 0 0.746944984648 0 708096 375835203
912952 287.1166498661041 0 0.74595162405 0 694880 363189375
922732 291.5846800804138 0 0.745994146448 0 692008 460873058
929940 293.8367040157318 0 0.745085791569 0 744000 469446445
937864 297.9399039745331 0 0.744100048515 0 669680 531444283
943612 298.30071902275085 0 0.743162926798 0 748128 530056770
955056 304.2957260608673 0 0.742107747215 0 674320 400767929
961648 307.028204202652 0 0.741628330509 0 712976 358382303
968956 309.47591614723206 0 0.740568035088 0 744112 389461962
977176 316.2283570766449 0 0.739550222093 0 703200 345617972
984624 316.94520592689514 0 0.73863700787 0 717656 369310174
990348 320.5590739250183 0 0.738147573154 0 722432 319506645
998600 325.09257197380066 0 0.737397629584 0 726760 420263856
1005436 327.03587007522583 0 0.736798454552 0 765136 436588963
1012676 330.3503141403198 0 0.736188213071 0 743696 478606640
1018560 332.8757469654083 0 0.735979314028 0 743776 523447523
1025060 335.1120409965515 0 0.735164033298 0 764824 529468058
1032828 337.7217929363251 0 0.734242143266 0 833840 472537943
1041588 342.374165058136 0 0.733653982591 0 778376 499516630
1048832 346.4154589176178 0 0.733265907477 0 855968 508441166
1056840 353.4499628543854 0 0.73247121021 0 825080 496626108
