                 403 0.000000
                 413 0.000000
                 423 0.000000
                 433 0.000000
                 443 0.000000
                 453 0.000000
                 463 0.000000
                 473 0.000000
                 483 0.000000
                 493 0.000000
                 503 0.000000
                 513 0.000000
                 523 0.000001
                 533 0.000001
                 543 0.000002
                 553 0.000003
                 563 0.000004
                 573 0.000006
                 583 0.000008
                 593 0.000010
                 603 0.000013
                 613 0.000016
                 623 0.000018
                 633 0.000021
                 643 0.000024
                 653 0.000027
                 663 0.000029
                 673 0.000032
                 683 0.000034
                 693 0.000037
                 703 0.000040
                 713 0.000043
                 723 0.000046
                 733 0.000048
                 743 0.000051
                 753 0.000055
                 763 0.000058
                 773 0.000061
                 783 0.000064
                 793 0.000067
                 803 0.000070
                 813 0.000073
                 823 0.000076
                 833 0.000079
                 843 0.000083
                 853 0.000086
                 863 0.000090
                 873 0.000094
                 883 0.000099
                 893 0.000104
                 903 0.000110
                 913 0.000116
                 923 0.000124
                 933 0.000131
                 943 0.000140
                 953 0.000149
                 963 0.000160
                 973 0.000171
                 983 0.000183
                 993 0.000197
                1003 0.000213
                1013 0.000230
                1023 0.000249
                1033 0.000270
                1043 0.000293
                1053 0.000319
                1063 0.000348
                1073 0.000379
                1083 0.000415
                1093 0.000454
                1103 0.000496
                1113 0.000543
                1123 0.000597
                1133 0.000653
                1143 0.000715
                1153 0.000783
                1163 0.000859
                1173 0.000940
                1183 0.001028
                1193 0.001125
                1203 0.001234
                1213 0.001349
                1223 0.001475
                1233 0.001613
                1243 0.001767
                1253 0.001932
                1263 0.002111
                1273 0.002308
                1283 0.002528
                1293 0.002764
                1303 0.003022
                1313 0.003303
                1323 0.003616
                1333 0.003953
                1343 0.004319
                1353 0.004720
                1363 0.005162
                1373 0.005637
                1383 0.006153
                1393 0.006713
                1403 0.007325
                1413 0.007981
                1423 0.008687
                1433 0.009451
                1443 0.010277
                1453 0.011155
                1463 0.012094
                1473 0.013097
                1483 0.014173
                1493 0.015307
                1503 0.016510
                1513 0.017784
                1523 0.019134
                1533 0.020548
                1543 0.022034
                1553 0.023594
                1563 0.025234
                1573 0.026938
                1583 0.028714
                1593 0.030563
                1603 0.032490
                1613 0.034474
                1623 0.036529
                1633 0.038653
                1643 0.040853
                1653 0.043106
                1663 0.045426
                1673 0.047806
                1683 0.050258
                1693 0.052760
                1703 0.055319
                1713 0.057934
                1723 0.060615
                1733 0.063337
                1743 0.066112
                1753 0.068942
                1763 0.071829
                1773 0.074757
                1783 0.077733
                1793 0.080759
                1803 0.083841
                1813 0.086962
                1823 0.090129
                1833 0.093346
                1843 0.096618
                1853 0.099929
                1863 0.103284
                1873 0.106689
                1883 0.110154
                1893 0.113657
                1903 0.117210
                1913 0.120818
                1923 0.124484
                1933 0.128193
                1943 0.131954
                1953 0.135776
                1963 0.139657
                1973 0.143580
                1983 0.147564
                1993 0.151606
                2003 0.155717
                2013 0.159878
                2023 0.164098
                2033 0.168382
                2043 0.172734
                2058 0.174492
                2078 0.174492
                2098 0.174492
                2118 0.174492
                2138 0.174492
                2158 0.174492
                2178 0.174492
                2198 0.174492
                2218 0.174492
                2238 0.174492
                2258 0.174492
                2278 0.174492
                2298 0.174492
                2318 0.174492
                2338 0.174492
                2358 0.174492
                2378 0.174492
                2398 0.174492
                2418 0.174492
                2438 0.174492
                2458 0.174492
                2478 0.174492
                2498 0.174492
                2518 0.174492
                2538 0.174492
                2558 0.174492
                2578 0.174492
                2598 0.174492
                2618 0.174492
                2638 0.174492
                2658 0.174492
                2678 0.174492
                2698 0.174492
                2718 0.174492
                2738 0.174492
                2758 0.174492
                2778 0.174492
                2798 0.174492
                2818 0.174492
                2838 0.174492
                2858 0.174492
                2878 0.174492
                2898 0.174492
                2918 0.174492
                2938 0.174492
                2958 0.174492
                2978 0.174492
                2998 0.174492
                3018 0.174492
                3038 0.174492
                3058 0.174492
                3078 0.181614
                3098 0.200130
                3118 0.219646
                3138 0.240107
                3158 0.261446
                3178 0.283544
                3198 0.306251
                3218 0.329411
                3238 0.352875
                3258 0.376454
                3278 0.400027
                3298 0.423431
                3318 0.446568
                3338 0.469326
                3358 0.491631
                3378 0.513427
                3398 0.534665
                3418 0.555329
                3438 0.575385
                3458 0.594823
                3478 0.613641
                3498 0.631816
                3518 0.649353
                3538 0.666244
                3558 0.682487
                3578 0.698084
                3598 0.713026
                3618 0.727317
                3638 0.740947
                3658 0.753919
                3678 0.766242
                3698 0.777916
                3718 0.788952
                3738 0.799358
                3758 0.809137
                3778 0.818305
                3798 0.826875
                3818 0.834869
                3838 0.842307
                3858 0.849205
                3878 0.855590
                3898 0.861485
                3918 0.866912
                3938 0.871898
                3958 0.876472
                3978 0.880656
                3998 0.884477
                4018 0.887963
                4038 0.891140
                4058 0.894032
                4078 0.896661
                4100 0.898582
                4140 0.898582
                4180 0.898582
                4220 0.898582
                4260 0.898582
                4300 0.898582
                4340 0.898582
                4380 0.898582
                4420 0.898582
                4460 0.898582
                4500 0.898582
                4540 0.898582
                4580 0.898582
                4620 0.898582
                4660 0.898582
                4700 0.898582
                4740 0.898582
                4780 0.898582
                4820 0.898582
                4860 0.898582
                4900 0.898582
                4940 0.898582
                4980 0.898582
                5020 0.898582
                5060 0.898582
                5100 0.898582
                5140 0.898582
                5180 0.898582
                5220 0.898582
                5260 0.898582
                5300 0.898582
                5340 0.898582
                5380 0.898582
                5420 0.898582
                5460 0.898582
                5500 0.898582
                5540 0.898582
                5580 0.898582
                5620 0.898582
                5660 0.898582
                5700 0.898582
                5740 0.898582
                5780 0.898582
                5820 0.898582
                5860 0.898582
                5900 0.898582
                5940 0.898582
                5980 0.898582
                6020 0.898582
                6060 0.898582
                6100 0.898582
                6140 0.898582
                6180 0.902818
                6220 0.906331
                6260 0.909264
                6300 0.911747
                6340 0.913892
                6380 0.915790
                6420 0.917520
                6460 0.919144
                6500 0.920710
                6540 0.922254
                6580 0.923793
                6620 0.925342
                6660 0.926904
                6700 0.928474
                6740 0.930045
                6780 0.931609
                6820 0.933154
                6860 0.934673
                6900 0.936155
                6940 0.937602
                6980 0.939008
                7020 0.940372
                7060 0.941700
                7100 0.942997
                7140 0.944267
                7180 0.945519
                7220 0.946759
                7260 0.947994
                7300 0.949228
                7340 0.950463
                7380 0.951700
                7420 0.952940
                7460 0.954177
                7500 0.955409
                7540 0.956629
                7580 0.957832
                7620 0.959012
                7660 0.960162
                7700 0.961277
                7740 0.962351
                7780 0.963381
                7820 0.964363
                7860 0.965294
                7900 0.966172
                7940 0.966999
                7980 0.967772
                8020 0.968493
                8060 0.969164
                8100 0.969789
                8140 0.970369
                8180 0.970908
                8248 0.971011
                8328 0.971011
                8408 0.971011
                8488 0.971011
                8568 0.971011
                8648 0.971011
                8728 0.971011
                8808 0.971011
                8888 0.971011
                8968 0.971011
                9048 0.971011
                9128 0.971011
                9208 0.971011
                9288 0.971011
                9368 0.971011
                9448 0.971011
                9528 0.971011
                9608 0.971011
                9688 0.971011
                9768 0.971011
                9848 0.971011
                9928 0.971011
               10008 0.971011
               10088 0.971011
               10168 0.971011
               10248 0.971011
               10328 0.971011
               10408 0.971011
               10488 0.971011
               10568 0.971011
               10648 0.971011
               10728 0.971011
               10808 0.971011
               10888 0.971011
               10968 0.971011
               11048 0.971011
               11128 0.971011
               11208 0.971011
               11288 0.971011
               11368 0.971011
               11448 0.971011
               11528 0.971011
               11608 0.971011
               11688 0.971011
               11768 0.971011
               11848 0.971011
               11928 0.971011
               12008 0.971011
               12088 0.971011
               12168 0.971011
               12248 0.971011
               12328 0.971603
               12408 0.972485
               12488 0.973262
               12568 0.973959
               12648 0.974595
               12728 0.975188
               12808 0.975747
               12888 0.976281
               12968 0.976790
               13048 0.977280
               13128 0.977750
               13208 0.978199
               13288 0.978629
               13368 0.979039
               13448 0.979430
               13528 0.979802
               13608 0.980157
               13688 0.980496
               13768 0.980820
               13848 0.981130
