8, 10000, 0, 0, 0, 8388608, 1490565574570
8, 20000, 0, 0, 0, 8388608, 1490565575515
8, 30000, 0, 0, 0, 8388608, 1490565576342
8, 40000, 0, 0, 0, 8388608, 1490565577206
8, 50000, 0, 0, 0, 8388608, 1490565578144
8, 60000, 22, 464, 16384, 8388608, 1490565579102
8, 70000, 33, 491, 98304, 8388608, 1490565580020
8, 80000, 56, 2427, 212992, 8388608, 1490565581169
8, 90000, 88, 5335, 212992, 8388608, 1490565582256
8, 100000, 106, 5855, 180224, 8388608, 1490565583270
8, 110000, 144, 7780, 180224, 8388608, 1490565584609
8, 120000, 178, 9211, 81920, 8388608, 1490565585718
8, 130000, 203, 10133, 163840, 8388608, 1490565587007
8, 140000, 224, 11310, 327680, 8388608, 1490565588310
8, 150000, 248, 13379, 458752, 8388608, 1490565589603
8, 160000, 296, 17557, 458752, 8388608, 1490565591223
8, 170000, 336, 21068, 475136, 8388608, 1490565593016
8, 180000, 385, 24700, 557056, 8388608, 1490565594851
8, 190000, 441, 29084, 458752, 8388608, 1490565596455
8, 200000, 495, 32677, 425984, 8388608, 1490565598116
8, 210000, 559, 37068, 278528, 8388608, 1490565599781
8, 220000, 627, 40026, 425984, 8388608, 1490565601506
8, 230000, 748, 44644, 507904, 8388608, 1490565603320
8, 240000, 822, 47545, 770048, 8388608, 1490565604823
8, 250000, 886, 50136, 1196032, 8388608, 1490565606455
8, 260000, 985, 55235, 1294336, 8388608, 1490565608381
8, 270000, 1079, 60905, 1474560, 8388608, 1490565610187
8, 280000, 1152, 66658, 1343488, 8388608, 1490565611847
8, 290000, 1238, 72409, 1343488, 8388608, 1490565613507
8, 300000, 1339, 79518, 1376256, 8388608, 1490565615247
8, 310000, 1432, 86068, 1343488, 8388608, 1490565617140
8, 320000, 1525, 92464, 1376256, 8388608, 1490565619199
8, 330000, 1617, 98507, 1507328, 8388608, 1490565621141
8, 340000, 1668, 102262, 1490944, 8388608, 1490565622852
8, 350000, 1802, 110405, 1392640, 8388608, 1490565624553
8, 360000, 1904, 117782, 1359872, 8388608, 1490565626243
8, 370000, 1970, 123145, 1228800, 8388608, 1490565627727
8, 380000, 2059, 129214, 1097728, 8388608, 1490565629203
8, 390000, 2139, 134503, 1196032, 8388608, 1490565630688
8, 400000, 2239, 140700, 98304, 8388608, 1490565632793
8, 410000, 2331, 145905, 1163264, 8388608, 1490565634776
8, 420000, 2455, 152095, 1327104, 8388608, 1490565636842
8, 430000, 2617, 159269, 1097728, 8388608, 1490565638856
8, 440000, 2776, 166866, 1146880, 8388608, 1490565640675
8, 450000, 2934, 172823, 1277952, 8388608, 1490565642407
8, 460000, 3091, 177746, 1425408, 8388608, 1490565643994
8, 470000, 3294, 184936, 1720320, 8388608, 1490565645655
8, 480000, 3449, 189932, 1736704, 8388608, 1490565647252
8, 490000, 3676, 197741, 1720320, 8388608, 1490565648924
