round time1 time2 time3 time4 time5 time6 time7 time8 time9
0 0.0385961532593
1 0.0386881828308
2 0.0384240150452
3 0.0386049747467
4 0.0386910438538
5 0.0384078025818
6 0.0386137962341
7 0.0387451648712
8 0.0386919975281
9 0.0387790203094
10 0.0387110710144
11 0.038731098175
12 0.0385420322418
13 0.0386440753937
14 0.0383968353271
15 0.0386760234833
16 0.0387780666351
17 0.0388050079346
18 0.0386161804199
19 0.0387871265411
20 0.0384230613708
21 0.038745880127
22 0.0386738777161
23 0.0388870239258
24 0.0386869907379
25 0.0386440753937
26 0.0386199951172
27 0.0391340255737
28 0.0383491516113
29 0.0388658046722
30 0.0386338233948
31 0.0384340286255
32 0.0383429527283
33 0.0385949611664
34 0.0388288497925
35 0.0387289524078
36 0.0386080741882
37 0.0387949943542
38 0.0385599136353
39 0.0385348796844
40 0.0385680198669
41 0.0385890007019
42 0.0386428833008
43 0.0391340255737
44 0.0383579730988
45 0.0385890007019
46 0.038614988327
47 0.0385971069336
48 0.0384249687195
49 0.0386729240417
50 0.0385060310364
51 0.0391659736633
52 0.03892993927
53 0.0387930870056
54 0.0386891365051
55 0.0384800434113
56 0.0389668941498
57 0.0386919975281
58 0.0385549068451
59 0.0386610031128
60 0.0387868881226
61 0.0385060310364
62 0.038626909256
63 0.0386769771576
64 0.0386881828308
65 0.0385267734528
66 0.0384619235992
67 0.0386030673981
68 0.0384800434113
69 0.0388281345367
70 0.0386211872101
71 0.0387270450592
72 0.0387151241302
73 0.0386960506439
74 0.0389001369476
75 0.0387167930603
76 0.0387909412384
77 0.0386991500854
78 0.0387279987335
79 0.0385630130768
80 0.0387578010559
81 0.038722038269
82 0.0386350154877
83 0.038810968399
84 0.0386500358582
85 0.0388550758362
86 0.0385789871216
87 0.0387251377106
88 0.0387120246887
89 0.0386481285095
90 0.0384550094604
91 0.0390298366547
92 0.0386281013489
93 0.0386600494385
94 0.0385849475861
95 0.038715839386
96 0.0386009216309
97 0.0386340618134
98 0.0389099121094
99 0.0385320186615
100 0.0384020805359
