insertions,flushes,max_alpha
2.71,5374,1.57189
2.72,5399,1.57152
2.73,5417,1.56073
2.74,5424,1.56295
2.75,5439,1.569
2.76,5447,1.57314
2.77,5452,1.576
2.78,5461,1.57919
2.79,5468,1.58237
2.8,5487,1.58587
2.81,5506,1.59096
2.82,5519,1.53782
2.83,5528,1.54119
2.84,5543,1.54487
2.85,5541,1.55039
2.86,5564,1.55254
2.87,5586,1.55683
2.88,5612,1.56266
2.89,5631,1.5648
2.9,5650,1.56787
2.91,5650,1.5694
2.92,5655,1.57369
2.93,5653,1.52728
2.94,5670,1.48938
2.95,5680,1.49255
2.96,5682,1.49515
2.97,5688,1.49584
2.98,5707,1.49757
2.99,5719,1.49959
3,5734,1.50161
3.01,5756,1.50277
3.02,5777,1.50508
3.03,5778,1.5071
3.04,5763,1.50825
3.05,5754,1.46136
3.06,5751,1.4622
3.07,5755,1.46332
3.08,5764,1.46527
3.09,5779,1.46611
3.1,5803,1.45402
3.11,5819,1.43555
3.12,5828,1.42001
3.13,5842,1.41691
3.14,5857,1.41852
3.15,5844,1.41933
3.16,5843,1.41587
3.17,5841,1.41667
3.18,5837,1.41694
3.19,5842,1.41775
3.2,5870,1.41629
3.21,5876,1.41736
3.22,5880,1.4187
3.23,5889,1.42032
3.24,5887,1.4222
3.25,5882,1.41855
3.26,5891,1.41961
3.27,5895,1.42174
3.28,5894,1.41464
3.29,5900,1.41622
3.3,5896,1.41702
3.31,5892,1.41834
3.32,5893,1.41887
3.33,5902,1.40112
3.34,5911,1.37913
3.35,5921,1.36532
3.36,5934,1.36786
3.37,5952,1.37116
3.38,5959,1.37395
3.39,5958,1.37649
3.4,5968,1.37851
3.41,5980,1.3808
3.42,5976,1.3841
3.43,5987,1.38841
3.44,5999,1.39171
3.45,6015,1.39526
3.46,6018,1.39907
3.47,6030,1.40262
3.48,6031,1.40516
3.49,6039,1.40947
3.5,6043,1.41251
3.51,6052,1.41987
3.52,6063,1.41938
3.53,6081,1.36735
3.54,6100,1.3722
3.55,6116,1.37705
3.56,6134,1.38272
3.57,6150,1.38684
3.58,6164,1.39169
3.59,6180,1.39606
3.6,6206,1.40139
3.61,6226,1.40866
3.62,6247,1.41691
3.63,6279,1.39766
3.64,6309,1.40385
3.65,6337,1.41123
3.66,6377,1.41884
3.67,6411,1.42527
3.68,6438,1.43384
3.69,6461,1.43932
3.7,6486,1.44979
3.71,6504,1.45717
3.72,6542,1.4471
3.73,6570,1.45368
3.74,6607,1.43902
3.75,6644,1.44873
3.76,6684,1.45659
3.77,6707,1.4693
3.78,6736,1.46984
3.79,6757,1.47948
3.8,6783,1.48913
3.81,6817,1.4967
3.82,6859,1.48677
3.83,6902,1.49627
3.84,6951,1.506
3.85,6991,1.50846
3.86,7022,1.52219
3.87,7060,1.53164
3.88,7101,1.5411
3.89,7134,1.5519
3.9,7171,1.56293
3.91,7224,1.57238
3.92,7267,1.56924
3.93,7323,1.58063
3.94,7379,1.59247
3.95,7430,1.60253
3.96,7473,1.61258
3.97,7517,1.62197
3.98,7558,1.63314
3.99,7599,1.6414
4,7652,1.65079
4.01,7686,1.63979
4.02,7730,1.64994
4.03,7761,1.65789
4.04,7801,1.66958
4.05,7831,1.67775
4.06,7882,1.6879
4.07,7925,1.69695
4.08,7956,1.70777
4.09,7977,1.71505
4.1,8011,1.7241
4.11,8036,1.67254
4.12,8063,1.68084
4.13,8106,1.68472
4.14,8158,1.69321
4.15,8197,1.70297
4.16,8239,1.71018
4.17,8277,1.7174
4.18,8300,1.7244
4.19,8334,1.73416
4.2,8364,1.73947
4.21,8386,1.74942
4.22,8428,1.75641
4.23,8469,1.74597
4.24,8494,1.75267
4.25,8533,1.70225
4.26,8576,1.70833
4.27,8605,1.71746
4.28,8636,1.72577
4.29,8681,1.71649
4.3,8703,1.72131
4.31,8742,1.72755
4.32,8774,1.73032
4.33,8806,1.73414
4.34,8841,1.73795
4.35,8863,1.74378
4.36,8872,1.749
4.37,8902,1.75442
4.38,8947,1.75763
4.39,8972,1.76365
4.4,9014,1.76767
4.41,9055,1.77248
4.42,9063,1.7763
4.43,9075,1.78051
4.44,9093,1.78453
4.45,9108,1.78814
4.46,9112,1.79156
4.47,9128,1.79537
4.48,9141,1.80019
4.49,9154,1.8038
4.5,9176,1.80721
4.51,9188,1.81083
4.52,9207,1.81324
4.53,9216,1.79716
4.54,9219,1.79974
4.55,9227,1.80312
4.56,9245,1.8057
4.57,9267,1.75145
4.58,9285,1.73147
4.59,9307,1.73413
4.6,9331,1.73621
4.61,9363,1.7383
4.62,9373,1.74058
4.63,9392,1.70981
4.64,9404,1.68962
4.65,9410,1.6856
4.66,9423,1.68762
4.67,9414,1.68872
4.68,9412,1.69073
4.69,9402,1.69165
4.7,9396,1.69348
4.71,9380,1.6955
4.72,9409,1.6966
4.73,9418,1.69824
4.74,9438,1.69879
4.75,9452,1.70063
4.76,9473,1.70154
4.77,9487,1.70319
4.78,9489,1.70447
4.79,9498,1.70649
4.8,9502,1.70685
4.81,9498,1.70759
4.82,9489,1.66224
4.83,9499,1.66367
4.84,9502,1.66598
4.85,9505,1.66652
4.86,9520,1.66688
4.87,9532,1.66777
4.88,9546,1.64551
4.89,9549,1.64727
4.9,9557,1.64832
4.91,9550,1.64885
4.92,9548,1.65008
4.93,9540,1.65078
4.94,9552,1.65219
4.95,9562,1.65324
4.96,9563,1.61727
4.97,9571,1.61813
4.98,9578,1.60747
4.99,9582,1.60815
