insertions,flushes,max_alpha
2.48,50000,1.38308
2.49,50000,1.38341
2.5,50000,1.38375
2.51,50000,1.38543
2.52,50000,1.38577
2.53,50000,1.35644
2.54,50000,1.3571
2.55,50000,1.35598
2.56,50000,1.3573
2.57,50000,1.35959
2.58,50000,1.3609
2.59,50000,1.3632
2.6,50000,1.36583
2.61,50000,1.36714
2.62,50000,1.36812
2.63,50000,1.3714
2.64,50000,1.37403
2.65,50000,1.376
2.66,50000,1.37961
2.67,50000,1.33103
2.68,50000,1.33293
2.69,50000,1.33439
2.7,50000,1.33849
2.71,50000,1.34101
2.72,50000,1.3451
2.73,50000,1.34731
2.74,50000,1.35141
2.75,50000,1.35424
2.76,50000,1.36023
2.77,50000,1.36464
2.78,50000,1.32562
2.79,50000,1.32928
2.8,50000,1.33471
2.81,50000,1.3402
2.82,50000,1.33785
2.83,50000,1.34392
2.84,50000,1.34937
2.85,50000,1.35562
2.86,50000,1.36076
2.87,50000,1.36332
2.88,50000,1.37176
2.89,50000,1.36578
2.9,50000,1.37352
2.91,50000,1.38007
2.92,50000,1.3887
2.93,50000,1.39792
2.94,50000,1.40077
2.95,50000,1.4132
2.96,50000,1.42001
2.97,50000,1.43096
2.98,50000,1.43984
2.99,50000,1.44931
3,50000,1.43447
3.01,50000,1.44262
3.02,50000,1.45105
3.03,50000,1.45949
3.04,50000,1.44949
3.05,50000,1.45928
3.06,50000,1.47107
3.07,50000,1.46126
3.08,50000,1.46702
3.09,50000,1.48029
3.1,50000,1.49271
3.11,50000,1.50344
3.12,50000,1.51275
3.13,50000,1.52715
3.14,50000,1.53929
3.15,50000,1.52606
3.16,50000,1.52025
3.17,50000,1.5315
3.18,50000,1.53976
3.19,50000,1.55262
3.2,50000,1.56165
3.21,50000,1.57286
3.22,50000,1.56134
3.23,50000,1.5732
3.24,50000,1.58344
3.25,50000,1.59368
3.26,50000,1.60742
3.27,50000,1.61928
3.28,50000,1.62817
3.29,50000,1.62761
3.3,50000,1.63911
3.31,50000,1.64848
3.32,50000,1.66185
3.33,50000,1.61588
3.34,50000,1.62485
3.35,50000,1.63493
3.36,50000,1.64475
3.37,50000,1.65587
3.38,50000,1.66646
3.39,50000,1.67809
3.4,50000,1.68688
3.41,50000,1.69825
3.42,50000,1.70937
3.43,50000,1.69254
3.44,50000,1.70272
3.45,50000,1.71239
3.46,50000,1.68976
3.47,50000,1.6995
3.48,50000,1.70873
3.49,50000,1.71947
3.5,50000,1.7229
3.51,50000,1.73011
3.52,50000,1.73982
3.53,50000,1.74953
3.54,50000,1.7575
3.55,50000,1.76696
3.56,50000,1.77343
3.57,50000,1.78189
3.58,50000,1.78986
3.59,50000,1.79783
3.6,50000,1.80355
3.61,50000,1.75742
3.62,50000,1.76274
3.63,50000,1.77071
3.64,50000,1.77844
3.65,50000,1.74735
3.66,50000,1.75445
3.67,50000,1.76084
3.68,50000,1.75847
3.69,50000,1.75675
3.7,50000,1.74752
3.71,50000,1.75218
3.72,50000,1.75939
3.73,50000,1.76451
3.74,50000,1.76847
3.75,50000,1.77405
3.76,50000,1.77941
3.77,50000,1.78499
3.78,50000,1.79011
3.79,50000,1.79453
3.8,50000,1.79895
3.81,50000,1.76021
3.82,50000,1.76453
3.83,50000,1.76724
3.84,50000,1.76951
3.85,50000,1.77246
3.86,50000,1.77745
3.87,50000,1.78199
3.88,50000,1.7863
3.89,50000,1.7888
3.9,50000,1.79175
3.91,50000,1.79492
3.92,50000,1.79833
3.93,50000,1.80037
3.94,50000,1.80287
3.95,50000,1.80446
3.96,50000,1.74546
3.97,50000,1.74809
3.98,50000,1.75028
3.99,50000,1.75313
4,50000,1.6932
4.01,50000,1.69552
4.02,50000,1.68637
4.03,50000,1.68763
4.04,50000,1.68868
4.05,50000,1.69036
4.06,50000,1.69099
4.07,50000,1.6866
4.08,50000,1.68806
4.09,50000,1.68932
4.1,50000,1.69246
4.11,50000,1.67401
4.12,50000,1.66294
4.13,50000,1.66417
4.14,50000,1.6652
4.15,50000,1.65361
4.16,50000,1.65401
4.17,50000,1.65442
4.18,50000,1.65483
4.19,50000,1.64334
4.2,50000,1.64394
4.21,50000,1.64394
4.22,50000,1.64455
4.23,50000,1.64597
4.24,50000,1.64657
4.25,50000,1.64718
4.26,50000,1.64819
4.27,50000,1.63533
4.28,50000,1.63633
4.29,50000,1.63693
4.3,50000,1.63693
4.31,50000,1.63693
4.32,50000,1.63713
4.33,50000,1.63753
4.34,50000,1.63793
4.35,50000,1.63029
4.36,50000,1.5606
4.37,50000,1.5606
4.38,50000,1.50966
4.39,50000,1.50378
4.4,50000,1.50378
4.41,50000,1.50397
4.42,50000,1.5007
4.43,50000,1.5007
4.44,50000,1.5007
4.45,50000,1.50088
4.46,50000,1.50125
4.47,50000,1.50125
4.48,50000,1.50125
4.49,50000,1.50125
4.5,50000,1.50125
4.51,50000,1.50125
4.52,50000,1.50143
4.53,50000,1.50143
4.54,50000,1.49399
4.55,50000,1.49417
4.56,50000,1.49417
4.57,50000,1.49417
4.58,50000,1.49454
4.59,50000,1.4949
4.6,50000,1.4949
4.61,50000,1.4949
4.62,50000,1.49527
4.63,50000,1.46543
4.64,50000,1.46543
4.65,50000,1.46543
4.66,50000,1.46543
4.67,50000,1.46543
4.68,50000,1.46543
4.69,50000,1.46561
4.7,50000,1.46282
4.71,50000,1.46282
4.72,50000,1.46299
4.73,50000,1.46335
4.74,50000,1.46335
4.75,50000,1.46353
4.76,50000,1.46389
4.77,50000,1.46389
4.78,50000,1.45485
4.79,50000,1.43161
4.8,50000,1.43161
4.81,50000,1.43179
4.82,50000,1.42296
4.83,50000,1.42296
4.84,50000,1.42331
4.85,50000,1.42348
4.86,50000,1.424
4.87,50000,1.42417
4.88,50000,1.42435
4.89,50000,1.42153
4.9,50000,1.4217
4.91,50000,1.42188
4.92,50000,1.40045
4.93,50000,1.40079
4.94,50000,1.40113
4.95,50000,1.40147
4.96,50000,1.40249
4.97,50000,1.40249
4.98,50000,1.403
4.99,50000,1.40334
