insertions,flushes,max_alpha
2.33,50000,1.42373
2.34,50000,1.42373
2.35,50000,1.42373
2.36,50000,1.42373
2.37,50000,1.42408
2.38,50000,1.42408
2.39,50000,1.42408
2.4,50000,1.42442
2.41,50000,1.42442
2.42,50000,1.42442
2.43,50000,1.42477
2.44,50000,1.42512
2.45,50000,1.42512
2.46,50000,1.42547
2.47,50000,1.42616
2.48,50000,1.42616
2.49,50000,1.42651
2.5,50000,1.42755
2.51,50000,1.4279
2.52,50000,1.42999
2.53,50000,1.43103
2.54,50000,1.43172
2.55,50000,1.43311
2.56,50000,1.4345
2.57,50000,1.43555
2.58,50000,1.43659
2.59,50000,1.43833
2.6,50000,1.43937
2.61,50000,1.4418
2.62,50000,1.44354
2.63,50000,1.44424
2.64,50000,1.44597
2.65,50000,1.44737
2.66,50000,1.44806
2.67,50000,1.34849
2.68,50000,1.35204
2.69,50000,1.35366
2.7,50000,1.35592
2.71,50000,1.35947
2.72,50000,1.36173
2.73,50000,1.36432
2.74,50000,1.36819
2.75,50000,1.37272
2.76,50000,1.37562
2.77,50000,1.38209
2.78,50000,1.33633
2.79,50000,1.34007
2.8,50000,1.33934
2.81,50000,1.34585
2.82,50000,1.35206
2.83,50000,1.3564
2.84,50000,1.36477
2.85,50000,1.3719
2.86,50000,1.37965
2.87,50000,1.32912
2.88,50000,1.33596
2.89,50000,1.33117
2.9,50000,1.34035
2.91,50000,1.3492
2.92,50000,1.35337
2.93,50000,1.3616
2.94,50000,1.36836
2.95,50000,1.37512
2.96,50000,1.38511
2.97,50000,1.39334
2.98,50000,1.4051
2.99,50000,1.41626
3,50000,1.42567
3.01,50000,1.4386
3.02,50000,1.45182
3.03,50000,1.46299
3.04,50000,1.47093
3.05,50000,1.48356
3.06,50000,1.49532
3.07,50000,1.50678
3.08,50000,1.49737
3.09,50000,1.50808
3.1,50000,1.51936
3.11,50000,1.53152
3.12,50000,1.54598
3.13,50000,1.56016
3.14,50000,1.52232
3.15,50000,1.53519
3.16,50000,1.55002
3.17,50000,1.56568
3.18,50000,1.57715
3.19,50000,1.55561
3.2,50000,1.56628
3.21,50000,1.5805
3.22,50000,1.59226
3.23,50000,1.60319
3.24,50000,1.61331
3.25,50000,1.6289
3.26,50000,1.60944
3.27,50000,1.61856
3.28,50000,1.62473
3.29,50000,1.63621
3.3,50000,1.64635
3.31,50000,1.65703
3.32,50000,1.66584
3.33,50000,1.67358
3.34,50000,1.66106
3.35,50000,1.67527
3.36,50000,1.68605
3.37,50000,1.69921
3.38,50000,1.7092
3.39,50000,1.71789
3.4,50000,1.71308
3.41,50000,1.72272
3.42,50000,1.7334
3.43,50000,1.74278
3.44,50000,1.75111
3.45,50000,1.68406
3.46,50000,1.69477
3.47,50000,1.70597
3.48,50000,1.71419
3.49,50000,1.72415
3.5,50000,1.73362
3.51,50000,1.74433
3.52,50000,1.7523
3.53,50000,1.764
3.54,50000,1.77222
3.55,50000,1.78094
3.56,50000,1.7904
3.57,50000,1.80061
3.58,50000,1.80983
3.59,50000,1.81804
3.6,50000,1.82452
3.61,50000,1.83324
3.62,50000,1.83946
3.63,50000,1.81556
3.64,50000,1.82439
3.65,50000,1.83247
3.66,50000,1.84031
3.67,50000,1.84521
3.68,50000,1.81247
3.69,50000,1.8163
3.7,50000,1.8199
3.71,50000,1.82566
3.72,50000,1.82998
3.73,50000,1.83574
3.74,50000,1.80431
3.75,50000,1.79909
3.76,50000,1.8033
3.77,50000,1.80727
3.78,50000,1.78941
3.79,50000,1.79426
3.8,50000,1.79795
3.81,50000,1.80211
3.82,50000,1.80534
3.83,50000,1.78528
3.84,50000,1.78893
3.85,50000,1.79167
3.86,50000,1.79531
3.87,50000,1.79714
3.88,50000,1.77121
3.89,50000,1.76321
3.9,50000,1.76633
3.91,50000,1.72568
3.92,50000,1.72807
3.93,50000,1.73003
3.94,50000,1.73198
3.95,50000,1.73546
3.96,50000,1.73807
3.97,50000,1.72504
3.98,50000,1.72784
3.99,50000,1.71352
4,50000,1.697
4.01,50000,1.69912
4.02,50000,1.69996
4.03,50000,1.70186
4.04,50000,1.70334
4.05,50000,1.70419
4.06,50000,1.68379
4.07,50000,1.68505
4.08,50000,1.68546
4.09,50000,1.68713
4.1,50000,1.68859
4.11,50000,1.68901
4.12,50000,1.69026
4.13,50000,1.69068
4.14,50000,1.69193
4.15,50000,1.69297
4.16,50000,1.69318
4.17,50000,1.69547
4.18,50000,1.69631
4.19,50000,1.69693
4.2,50000,1.69693
4.21,50000,1.69714
4.22,50000,1.69819
4.23,50000,1.69965
4.24,50000,1.70006
4.25,50000,1.70048
4.26,50000,1.7009
4.27,50000,1.7009
4.28,50000,1.70111
4.29,50000,1.70111
4.3,50000,1.70173
4.31,50000,1.70236
4.32,50000,1.70298
4.33,50000,1.70319
4.34,50000,1.57616
4.35,50000,1.56813
4.36,50000,1.56832
4.37,50000,1.56832
4.38,50000,1.56889
4.39,50000,1.56889
4.4,50000,1.56909
4.41,50000,1.56947
4.42,50000,1.56966
4.43,50000,1.57005
4.44,50000,1.57024
4.45,50000,1.57043
4.46,50000,1.49997
4.47,50000,1.49997
4.48,50000,1.49997
4.49,50000,1.49997
4.5,50000,1.49997
4.51,50000,1.49997
4.52,50000,1.48897
4.53,50000,1.48897
4.54,50000,1.48897
4.55,50000,1.48498
4.56,50000,1.48498
4.57,50000,1.48498
4.58,50000,1.48498
4.59,50000,1.47217
4.6,50000,1.47235
4.61,50000,1.47235
4.62,50000,1.47253
4.63,50000,1.47253
4.64,50000,1.47289
4.65,50000,1.47289
4.66,50000,1.47289
4.67,50000,1.47289
4.68,50000,1.47325
4.69,50000,1.47325
4.7,50000,1.47325
4.71,50000,1.45563
4.72,50000,1.45563
4.73,50000,1.45563
4.74,50000,1.45563
4.75,50000,1.45581
4.76,50000,1.45581
4.77,50000,1.45598
4.78,50000,1.45616
4.79,50000,1.45652
4.8,50000,1.45669
4.81,50000,1.45723
4.82,50000,1.45723
4.83,50000,1.45758
4.84,50000,1.45758
4.85,50000,1.44138
4.86,50000,1.44138
4.87,50000,1.44156
4.88,50000,1.44191
4.89,50000,1.44226
4.9,50000,1.44278
4.91,50000,1.44314
4.92,50000,1.44349
4.93,50000,1.44384
4.94,50000,1.44384
4.95,50000,1.44436
4.96,50000,1.44507
4.97,50000,1.40764
4.98,50000,1.40386
4.99,50000,1.40472
