round fs_size aged_time aged_layout_score
0 4136960 0.0490698814392 0.98041136141 
1 4136960 0.0719180107117 0.970617042116 
2 4136960 0.0703928470612 0.960822722821 
3 4136960 0.0699799060822 0.951028403526 
4 4136960 0.0793859958649 0.941234084231 
5 4136960 0.399622917175 0.931439764936 
6 4136960 0.26096701622 0.921645445642 
7 4136960 0.317517995834 0.911851126347 
8 4136960 0.345842838287 0.902056807052 
9 4136960 0.384957075119 0.892262487757 
10 4136960 0.419275045395 0.882468168462 
11 4136960 0.445686817169 0.872673849167 
12 4136960 0.458536863327 0.862879529873 
13 4136960 0.470044136047 0.853085210578 
14 4136960 0.55624294281 0.843290891283 
15 4136960 0.576819896698 0.833496571988 
16 4136960 0.645985126495 0.823702252693 
17 4136960 0.589756965637 0.813907933399 
18 4136960 0.739192008972 0.804113614104 
19 4136960 0.730540990829 0.794319294809 
20 4136960 0.759243965149 0.784524975514 
21 4136960 0.838932037354 0.774730656219 
22 4136960 0.955852031708 0.764936336925 
23 4136960 0.846642971039 0.75514201763 
24 4136960 0.908907175064 0.745347698335 
25 4136960 0.911862850189 0.73555337904 
26 4136960 0.928217172623 0.725759059745 
27 4136960 0.982404947281 0.715964740451 
28 4136960 0.894119024277 0.706170421156 
29 4136960 0.949090957642 0.696376101861 
30 4136960 0.996862888336 0.686581782566 
31 4136960 0.997715950012 0.676787463271 
32 4136960 1.02542090416 0.666993143976 
33 4136960 1.01287388802 0.657198824682 
34 4136960 1.03426003456 0.647404505387 
35 4136960 1.09772801399 0.637610186092 
36 4136960 1.11992001534 0.627815866797 
37 4136960 1.14312386513 0.618021547502 
38 4136960 1.19842004776 0.608227228208 
39 4136960 1.23922801018 0.598432908913 
40 4136960 1.1666200161 0.588638589618 
41 4136960 1.25750517845 0.578844270323 
42 4136960 1.27944898605 0.569049951028 
43 4136960 1.29152488708 0.559255631734 
44 4136960 1.40121793747 0.549461312439 
45 4136960 1.43336081505 0.539666993144 
46 4136960 1.41182303429 0.529872673849 
47 4136960 1.43592381477 0.520078354554 
48 4136960 1.55674505234 0.51028403526 
49 4136960 1.45822191238 0.500489715965 
50 4136960 1.46619200706 0.49069539667 
51 4136960 1.50152111053 0.480901077375 
52 4136960 1.56447315216 0.47110675808 
53 4136960 1.55329012871 0.461312438786 
54 4136960 1.5674059391 0.451518119491 
55 4136960 1.60920000076 0.441723800196 
56 4136960 1.68876194954 0.431929480901 
57 4136960 1.81916189194 0.422135161606 
58 4136960 1.85632109642 0.412340842311 
59 4136960 1.72964096069 0.402546523017 
60 4136960 1.97337889671 0.392752203722 
61 4136960 1.97420597076 0.382957884427 
62 4136960 1.86151003838 0.373163565132 
63 4136960 1.82309889793 0.363369245837 
64 4136960 1.93041491508 0.353574926543 
65 4136960 2.02439904213 0.343780607248 
66 4136960 2.00581812859 0.333986287953 
67 4136960 2.08904504776 0.324191968658 
68 4136960 1.87881088257 0.314397649363 
69 4136960 2.14409089088 0.304603330069 
70 4136960 2.21240782738 0.294809010774 
71 4136960 2.02879405022 0.285014691479 
72 4136960 2.22316098213 0.275220372184 
73 4136960 2.35414505005 0.265426052889 
74 4136960 2.54296994209 0.255631733595 
75 4136960 2.40682291985 0.2458374143 
76 4136960 2.414457798 0.236043095005 
77 4136960 2.41058707237 0.22624877571 
78 4136960 2.40987706184 0.216454456415 
79 4136960 2.45247101784 0.20666013712 
80 4136960 2.53486704826 0.196865817826 
81 4136960 2.34571886063 0.187071498531 
82 4136960 2.32069182396 0.177277179236 
83 4136960 2.47514104843 0.167482859941 
84 4136960 2.58513307571 0.157688540646 
85 4136960 2.6719648838 0.147894221352 
86 4136960 2.55220603943 0.138099902057 
87 4136960 2.6676068306 0.128305582762 
88 4136960 2.68801879883 0.118511263467 
89 4136960 2.72019195557 0.108716944172 
90 4136960 2.69434499741 0.0989226248776 
91 4136960 2.56919598579 0.0891283055828 
92 4136960 2.66046905518 0.079333986288 
93 4136960 2.69600510597 0.0695396669931 
94 4136960 2.70377111435 0.0597453476983 
95 4136960 2.88179516792 0.0499510284035 
96 4136960 2.84005784988 0.0401567091087 
97 4136960 2.91782808304 0.0303623898139 
98 4136960 2.96253204346 0.0205680705191 
99 4136960 2.87327313423 0.0107737512243 
100 4136960 3.63714313507 0.000979431929481 
