aged_time aged_layout_score
3.82819008827 0.00329055610398
6.57159399986 0.00329055610398
8.37907791138 0.00329055610398
10.6981701851 0.00320855614973
12.2723920345 0.00329055610398
14.4496231079 0.00320855614973
16.0115308762 0.00329055610398
17.7456729412 0.00329055610398
19.7207660675 0.00329055610398
21.0849750042 0.00329055610398
22.5938079357 0.00329055610398
24.0650351048 0.00329055610398
26.0500910282 0.00329055610398
27.4359958172 0.00329055610398
29.3811399937 0.00329055610398
30.4530720711 0.00329055610398
32.2123348713 0.00329055610398
33.0728719234 0.00320855614973
34.387201786 0.00329055610398
34.8927950859 0.00329055610398
36.2946000099 0.00329055610398
38.0196311474 0.00329055610398
38.3245790005 0.00329055610398
39.2847208977 0.00320855614973
40.4817299843 0.00320855614973
41.3919200897 0.00329055610398
42.3678400517 0.00329055610398
42.9954209328 0.00329055610398
44.0222439766 0.00329055610398
45.3187191486 0.00329055610398
45.87550807 0.00329055610398
47.531388998 0.00329055610398
47.9291357994 0.00329055610398
48.5645439625 0.00329055610398
49.0598461628 0.00329055610398
51.6801481247 0.00329055610398
50.9464790821 0.00329055610398
52.5797390938 0.00329055610398
52.5032579899 0.00329055610398
53.0837190151 0.00329055610398
53.7779071331 0.00329055610398
54.608134985 0.00329055610398
55.2231688499 0.00329055610398
55.2379379272 0.00329055610398
56.6308159828 0.00329055610398
57.2030220032 0.00329055610398
57.9565868378 0.00329055610398
58.6933801174 0.00329055610398
61.2226071358 0.00329055610398
59.5937039852 0.00329055610398
64.2495069504 0.00329055610398
62.4294538498 0.00329055610398
61.9975750446 0.00329055610398
61.438685894 0.00329055610398
62.1945230961 0.00329055610398
62.3711721897 0.00329055610398
66.9105019569 0.00320855614973
63.1524708271 0.00320855614973
63.7662959099 0.00320855614973
64.6398718357 0.00329055610398
64.1430950165 0.00329055610398
64.6999120712 0.00329055610398
64.4812009335 0.00329055610398
69.4342010021 0.00329055610398
66.0652079582 0.00320855614973
66.4178309441 0.00320855614973
66.0125911236 0.00320855614973
66.3415510654 0.00320855614973
69.007753849 0.00320855614973
66.4713659286 0.00320855614973
67.0531208515 0.00320855614973
67.02592206 0.00320855614973
66.7552261353 0.00320855614973
66.9277818203 0.00320855614973
67.4350118637 0.00320855614973
68.4901509285 0.00320855614973
67.936424017 0.00320855614973
67.7814800739 0.00320855614973
67.5345160961 0.00329055610398
67.958122015 0.00320855614973
70.4659790993 0.00320855614973
68.3252818584 0.00320855614973
68.797590971 0.00320855614973
68.4551460743 0.00320855614973
69.1087110043 0.00320855614973
69.3227241039 0.00320855614973
69.0417330265 0.00329055610398
72.0277371407 0.00329055610398
68.8742740154 0.00329055610398
69.3478188515 0.00329055610398
68.9833660126 0.00329055610398
71.3121230602 0.00329055610398
70.2567200661 0.00329055610398
71.2463140488 0.00329055610398
69.4554979801 0.00320855614973
69.3331139088 0.00320855614973
70.6337809563 0.00320855614973
69.6072859764 0.00329055610398
71.4264149666 0.00329055610398
69.602159977 0.00320855614973
69.7334599495 0.00329055610398
69.2333581448 0.00329055610398
