round betrfs_time betrfs_layout btrfs_time btrfs_layout ext4_time ext4_layout f2fs_time f2fs_layout xfs_time xfs_layout zfs_time zfs_layout
46 13.720125 1.0 58.4300625 0.537634408602 17.6671875 0.979472140762 56.6679375 0.529872673849 19.7965625 0.981188118812 51.0037500001 0.967467079783
47 12.6914375 1.0 78.07775 0.52734375 20.8349375 0.980449657869 70.2671874999 0.520078354554 20.5725 0.981188118812 50.087625 0.967467079783
48 13.6980625 1.0 64.7781874999 0.517578125 23.462125 0.979472140762 68.9339375 0.51028403526 19.3050625 0.981188118812 48.480375 0.96901626646
49 13.596375 1.0 67.9036875 0.5078125 21.8413125 0.979472140762 70.3925000001 0.500489715965 19.69175 0.981188118812 42.4434375 0.967467079783
50 13.6734375 1.0 73.7038749999 0.498046875 22.991875 0.979472140762 75.3750625 0.49069539667 20.35525 0.981188118812 55.28175 0.96901626646
51 13.70675 1.0 67.1644374999 0.48828125 23.8304375 0.979472140762 85.6673750001 0.480901077375 17.93375 0.981188118812 52.241375 0.967467079783
52 13.6065625 1.0 77.719625 0.478005865103 17.8766875 0.979472140762 85.4198750001 0.47110675808 20.8619375 0.981188118812 52.797625 0.966692486445
53 13.6411875 1.0 75.8859999999 0.468230694037 21.2344375 0.980449657869 87.4708749999 0.461312438786 23.8973125 0.981188118812 52.0316250001 0.967467079783
54 13.6168125 1.0 76.3924375001 0.458455522972 24.200875 0.979472140762 88.2078125001 0.451518119491 26.7840625 0.971287128713 52.5499375 0.968241673122
55 13.6456875 1.0 88.9706249999 0.448680351906 20.175125 0.979472140762 107.366625 0.441723800196 24.8735625 0.971287128713 49.5659374999 0.967467079783
56 13.6228125 1.0 85.2099374999 0.438905180841 19.495125 0.979472140762 122.769625 0.431929480901 27.828125 0.971287128713 42.2966874999 0.967467079783
57 13.688125 1.0 80.244875 0.429130009775 22.4854375 0.979472140762 134.26625 0.422135161606 27.7345625 0.971287128713 51.2418124999 0.968241673122
58 13.6103125 1.0 106.442 0.4189453125 21.3068125 0.979472140762 107.5309375 0.412340842311 24.2569375 0.971287128713 53.7568124999 0.965917893106
59 13.6440625 1.0 76.1881875 0.408780487805 25.1763125 0.979472140762 68.1611249999 0.402546523017 27.6409375001 0.971287128713 45.4080625 0.966692486445
60 13.591625 1.0 78.0606875 0.399024390244 24.156875 0.979472140762 84.8074999999 0.392752203722 21.577875 0.971287128713 50.0364999999 0.966692486445
61 12.8020625 1.0 79.5903750001 0.389863547758 19.974375 0.979472140762 87.5933125001 0.382957884427 23.47025 0.971287128713 41.8140624999 0.968241673122
62 13.667875 1.0 107.8279375 0.380116959064 22.172875 0.979472140762 130.0069375 0.373163565132 25.0893125 0.971287128713 50.844375 0.967467079783
63 13.6356875 1.0 109.917 0.37037037037 16.606 0.979472140762 88.8445 0.363369245837 21.5655625 0.971287128713 44.3935625 0.968241673122
64 13.7303125 1.0 112.3263125 0.360272638754 23.272875 0.979472140762 86.5693749999 0.353574926543 23.472875 0.971287128713 46.3428750001 0.967467079783
65 13.6925625 1.0 112.6364375 0.350535540409 22.909 0.979472140762 88.5469999999 0.343780607248 23.7395 0.971287128713 46.1496875001 0.967467079783
