round betrfs_time betrfs_layout btrfs_time btrfs_layout ext4_time ext4_layout f2fs_time f2fs_layout xfs_time xfs_layout zfs_time zfs_layout
36 10.120875 0.99512195122 24.6339375 0.63431372549 11.929375 0.989162561576 21.5951875 0.627815866797 17.1824375 0.951485148515 11.25725 0.975
37 10.169875 0.996097560976 24.7283125 0.623529411765 18.5648125 0.980295566502 21.6680625 0.618021547502 16.942375 0.951485148515 11.0289375 0.975
38 10.10825 0.99512195122 24.3539375 0.614705882353 19.374 0.980295566502 21.3261875 0.608227228208 20.454875 0.961386138614 9.90224999999 0.975
39 10.1016875 0.996097560976 24.7531875 0.605288932419 18.939125 0.982266009852 21.7905 0.598432908913 20.43175 0.955445544554 10.2865 0.971875
40 10.110375 0.99512195122 25.2546875 0.594911937378 19.4846875 0.982266009852 22.171125 0.588638589618 21.2908125 0.951485148515 10.4863125 0.9703125
41 10.115875 0.994146341463 25.4848125 0.584148727984 19.565125 0.983251231527 22.45575 0.578844270323 21.1290625 0.951485148515 10.616 0.975
42 10.13 0.99512195122 25.873875 0.574363992172 19.5231875 0.984236453202 22.6563125 0.569049951028 21.17525 0.951485148515 10.250875 0.9734375
43 10.25875 0.994146341463 26.2764999999 0.56457925636 19.5659375 0.983251231527 22.928125 0.559255631734 20.520125 0.951485148515 10.6401875 0.9765625
44 10.0553125 0.99512195122 26.4154375001 0.554794520548 19.656875 0.981280788177 23.43175 0.549461312439 20.0574375 0.951485148515 10.380125 0.97109375
45 10.115875 0.996097560976 26.9963749999 0.545454545455 19.578 0.982266009852 23.364375 0.539666993144 20.6724375 0.951485148515 10.57675 0.97109375
46 10.1226875 0.99512195122 27.606125 0.535679374389 19.899625 0.981280788177 24.2674375 0.529872673849 20.083625 0.951485148515 10.6748125 0.971875
47 10.118 0.994146341463 27.3209375001 0.525904203324 19.6636875 0.981280788177 24.0755625 0.520078354554 20.0923125 0.951485148515 10.2951875 0.97578125
48 10.072875 0.99512195122 27.6813749999 0.516129032258 19.5540625 0.983251231527 24.3395625 0.51028403526 20.3436875 0.951485148515 10.29725 0.975
49 10.137875 0.996097560976 28.2714375001 0.506353861193 19.6865 0.981280788177 24.6874375 0.500489715965 21.5175625 0.951485148515 10.12975 0.97109375
50 10.094125 0.99512195122 28.3789375001 0.49609375 20.159375 0.980295566502 24.9909375 0.49069539667 21.298125 0.951485148515 10.2013125 0.9734375
51 10.267125 0.994146341463 28.7708125001 0.486328125 19.7850625 0.983251231527 25.198625 0.480901077375 20.64725 0.955445544554 10.6003125 0.97265625
52 10.20525 0.99512195122 28.7357500001 0.4765625 20.2576875 0.983251231527 25.7255 0.47110675808 21.4559375 0.951485148515 10.59975 0.97421875
53 10.169375 0.994146341463 29.5509375 0.466796875 19.9274375 0.984236453202 25.684625 0.461312438786 21.1510625 0.951485148515 10.4115625 0.9734375
54 10.142125 0.99512195122 29.9240000001 0.45703125 20.0206875 0.984236453202 25.998625 0.451518119491 23.0930625 0.951485148515 10.9225 0.97578125
55 10.0873125 0.994146341463 29.6586874999 0.447265625 19.785625 0.983251231527 26.06575 0.441723800196 22.8608125 0.947524752475 10.288125 0.97421875
56 10.2149375 0.99512195122 30.41575 0.4375 20.359375 0.984236453202 26.6059999999 0.431929480901 24.082875 0.941584158416 10.8076875 0.9734375
57 10.142875 0.994146341463 30.8066250001 0.427734375 20.4063125 0.984236453202 26.5226874999 0.422135161606 23.7706875 0.945544554455 10.585625 0.9734375
58 10.1069375 0.99512195122 31.5131250001 0.41756097561 20.7109375 0.983251231527 26.980375 0.412340842311 23.240625 0.941584158416 10.77125 0.97109375
59 10.13475 0.996097560976 31.28425 0.407804878049 20.482375 0.984236453202 27.1696875 0.402546523017 22.8515625 0.950495049505 10.4815625 0.97109375
60 10.16775 0.99512195122 31.4321249999 0.398048780488 20.64225 0.985221674877 27.5215 0.392752203722 22.9583125 0.946534653465 10.5389375 0.971875
61 10.094125 0.994146341463 31.6011875001 0.388292682927 20.580375 0.983251231527 27.7101874999 0.382957884427 22.480125 0.946534653465 11.238125 0.97421875
62 10.1258125 0.99512195122 32.9210624999 0.378167641326 20.655125 0.984236453202 27.8585625 0.373163565132 21.7425 0.950495049505 9.8883125 0.975
63 10.1389375 0.994146341463 32.3726875 0.368421052632 20.407875 0.984236453202 28.1443125001 0.363369245837 22.2893125 0.949504950495 10.9335 0.9765625
64 10.141875 0.99512195122 33.4514374999 0.358674463938 20.913625 0.984236453202 28.754875 0.353574926543 22.0625625 0.945544554455 10.70125 0.975
65 10.0995625 0.996097560976 33.2603125001 0.348927875244 20.763375 0.981280788177 28.6541875 0.343780607248 23.1213125 0.946534653465 11.0145 0.975
66 10.0825625 0.99512195122 34.157875 0.336257309942 20.7990625 0.980295566502 29.2983125 0.333986287953 22.4673125 0.945544554455 10.7825 0.9765625
67 10.1195625 0.996097560976 34.3613125 0.326510721248 20.789875 0.983251231527 29.4426875 0.324191968658 21.8604375 0.954455445545 11.2145 0.971875
68 10.0873125 0.99512195122 34.9120625 0.319688109162 20.747875 0.984236453202 30.54925 0.314397649363 22.835625 0.946534653465 11.041 0.9703125
69 10.1785625 0.996097560976 33.7950624999 0.309941520468 28.0030625 0.972413793103 29.711125 0.304603330069 22.44475 0.946534653465 10.4805625 0.975
70 10.1243125 0.99512195122 34.115125 0.300194931774 29.1123749999 0.969458128079 29.6589375001 0.294809010774 40.2758125001 0.956435643564 10.0335625 0.9765625
71 10.1520625 0.996097560976 32.0426875001 0.290165530672 29.3205624999 0.971428571429 30.1489375001 0.285014691479 39.3845 0.941584158416 9.8249375 0.98125
72 10.1489375 0.99512195122 35.501125 0.280428432327 29.4636874999 0.890303623898 30.6970624999 0.275220372184 39.7633125 0.955445544554 9.98506249999 0.9796875
73 10.1439375 0.996097560976 35.53575 0.270691333982 29.9635625 0.900883218842 30.5316250001 0.265426052889 38.9030000001 0.958415841584 10.082625 0.9796875
74 10.1974375 0.99512195122 35.8610000001 0.260954235638 30.0524375001 0.91052114061 31.0362499999 0.255631733595 41.658375 0.950495049505 10.3903125 0.9796875
75 10.149375 0.994146341463 36.81575 0.250728862974 30.0773750001 0.971428571429 31.383625 0.2458374143 41.3851875001 0.946534653465 10.37775 0.98046875
76 10.1688125 0.99512195122 36.8026249999 0.24101068999 29.8694375 0.971428571429 31.6625624999 0.236043095005 41.4719374999 0.953465346535 9.52449999999 0.98203125
77 10.14475 0.996097560976 36.789 0.231292517007 30.29575 0.972413793103 31.7538125 0.22624877571 41.4541249999 0.960396039604 10.661125 0.98125
78 10.1523125 0.99512195122 38.188375 0.221359223301 30.4501249999 0.890303623898 32.344375 0.216454456415 41.0464999999 0.950495049505 10.0328125 0.98125
79 10.1090625 0.994146341463 37.21575 0.211445198836 30.6831875 0.974384236453 32.1576875 0.20666013712 40.78775 0.951485148515 9.39525000001 0.98203125
80 10.160125 0.99512195122 37.6186875001 0.201745877789 30.6543124999 0.974384236453 32.2814999999 0.196865817826 41.7008125 0.945544554455 9.7253125 0.978125
81 10.15075 0.994146341463 37.6315625 0.192046556741 30.4454375 0.971428571429 32.8350624999 0.187071498531 41.4871875001 0.941584158416 10.369875 0.978125
82 10.1279375 0.99512195122 38.0533749999 0.182347235694 30.3925000001 0.973399014778 33.0340624999 0.177277179236 35.3435624999 0.951485148515 9.99818750001 0.98203125
83 10.1740625 0.994146341463 38.5194375001 0.172647914646 30.0640000001 0.971428571429 32.9869375001 0.167482859941 34.64525 0.945544554455 10.3874375 0.98046875
84 10.131875 0.99512195122 39.1944375 0.162790697674 30.6165625001 0.970443349754 33.924875 0.157688540646 35.5008750001 0.946534653465 9.56643749999 0.97890625
85 10.185625 0.994146341463 39.3160625 0.153100775194 31.21375 0.95960591133 33.7282499999 0.147894221352 32.0140624999 0.941584158416 10.2975625 0.97265625
86 10.11325 0.99512195122 39.2788125001 0.143410852713 32.4683750001 0.922926829268 33.6493125 0.138099902057 33.164625 0.951485148515 10.1413125 0.98046875
87 10.1515625 0.994146341463 39.5829999999 0.133720930233 32.5682499999 0.91512195122 34.239125 0.128305582762 32.9394374999 0.949504950495 9.73918750001 0.978125
88 10.148125 0.99512195122 40.1759375 0.124031007752 32.9761249999 0.90243902439 34.8268750001 0.118511263467 33.5476250001 0.932673267327 9.90224999999 0.984375
89 10.131375 0.996097560976 40.3224375001 0.110465116279 33.2943749999 0.911219512195 34.421875 0.108716944172 33.5439375001 0.921782178218 10.197625 0.97890625
90 10.08075 0.99512195122 40.4470000001 0.104651162791 34.2540624999 0.901463414634 34.9715624999 0.0989226248776 34.2008749999 0.917821782178 10.057125 0.98125
91 10.2314375 0.996097560976 40.2275625001 0.0949612403101 33.5064375 0.892682926829 34.8174374999 0.0891283055828 34.4724375001 0.893137254902 10.243 0.98046875
92 10.126125 0.99512195122 40.9326875 0.0852713178295 33.2178749999 0.881951219512 35.2324375001 0.079333986288 33.6464374999 0.892051030422 9.5745625 0.97890625
93 10.1345 0.994146341463 42.1650625001 0.0755813953488 34.3591874999 0.872195121951 35.3170625001 0.0695396669931 33.2191875001 0.88518155054 10.32875 0.9765625
94 10.1148125 0.99512195122 38.0625 0.0658914728682 33.1106250001 0.86243902439 32.1613749999 0.0597453476983 34.8381875001 0.87634936212 9.81518749999 0.978125
95 10.149125 0.994146341463 38.253125 0.0552325581395 33.3615 0.852682926829 32.1663750001 0.0499510284035 34.5214375001 0.880157170923 10.2815625 0.978125
96 10.119 0.99512195122 38.80125 0.0445304937076 33.1869375001 0.842926829268 32.1828749999 0.0401567091087 34.6551875 0.859666339549 10.2954375 0.98046875
97 10.1276875 0.996097560976 37.8816875001 0.0367860600194 34.2694999999 0.833170731707 32.1461875001 0.0303623898139 34.6775000001 0.853778213935 10.0801875 0.98203125
98 10.2 0.99512195122 38.4400000001 0.027079303675 32.78925 0.823414634146 32.2675625 0.0205680705191 34.3707499999 0.824509803922 10.304125 0.98046875
99 10.1009375 0.994146341463 38.6153750001 0.0174081237911 33.9051875001 0.813658536585 32.1378125 0.0107737512243 34.1513124999 0.814705882353 10.197125 0.98125
100 10.066875 0.99512195122 38.3458749999 0.00676328502415 33.0696874999 0.803902439024 32.1645625001 0.000979431929481 33.5555000001 0.804901960784 10.017 0.98203125
