round betrfs_time betrfs_layout btrfs_time btrfs_layout ext4_time ext4_layout f2fs_time f2fs_layout xfs_time xfs_layout zfs_time zfs_layout
30 17.4583470463 0.99189481268 40.4226283528 0.211480362538 30.7886086885 0.0787925696594 56.882137568 0.00329055610398 33.1775341451 0.361115723062 47.2487246998 -0.0738574040219
31 17.6816788712 0.992076355123 40.3199666777 0.20358901064 30.5819380451 0.077399380805 56.7763287805 0.00329055610398 32.8750617081 0.346115537849 47.0758392298 -0.0751371115174
32 17.750514234 0.991354466859 40.8377386046 0.190559440559 30.9317508639 0.0758513931889 56.711442735 0.00329055610398 32.9066356755 0.330068072389 46.1315204872 -0.0714808043876
33 17.3000349679 0.992074927954 40.941870989 0.180546726001 30.9259194504 0.0764705882353 56.6892689649 0.00329055610398 32.9048667105 0.333941908714 46.4230397399 -0.0749542961609
34 17.5215464045 0.992435158501 40.2989550765 0.172725829497 30.848136416 0.072302213965 56.4900238605 0.00329055610398 32.6845380122 0.31291500664 47.0154475894 -0.0758683729433
35 17.2446108277 0.991893352549 40.7712275794 0.160819177647 30.7817179529 0.0719814241486 56.44826806 0.00329055610398 32.7253373375 0.309978416072 46.5945573476 -0.0767824497258
36 17.3102990785 0.992972972973 40.9594680763 0.155386081983 30.6602764522 0.0747678018576 56.4901575613 0.00329055610398 32.8839476715 0.313308994358 47.6217808953 -0.0765996343693
37 17.2803706599 0.992613943434 40.9067590916 0.149332061069 30.65649169 0.0758513931889 56.5382590096 0.00329055610398 32.6426382261 0.300746887967 46.5012444464 -0.0755027422303
38 17.3621030113 0.992433795712 40.4969557347 0.144379074575 30.9858379957 0.0705882352941 56.4730335693 0.00329055610398 32.6158466348 0.28104249668 47.0790686195 -0.0782449725777
39 17.3350131644 0.992974238876 40.6837358071 0.137766465161 30.7694997531 0.0712074303406 56.4653920519 0.00329055610398 32.7467808952 0.276228419655 47.6725049367 -0.0795246800731
40 16.8967520981 0.993155619597 41.1351304097 0.13140311804 30.8945923153 0.0738390092879 56.5929015141 0.00329055610398 32.4679735067 0.267430278884 48.1399847785 -0.0775137111517
41 17.2334416653 0.992792792793 40.8824769623 0.127067430025 30.9163032747 0.0688854489164 56.3901699027 0.00329055610398 32.51654805 0.25796812749 46.1768142176 -0.0797074954296
42 17.3498539576 0.992974238876 40.8155648346 0.120928015255 30.7929179694 0.0702786377709 56.4616895671 0.00329055610398 32.4025835116 0.255976095618 44.9482680598 -0.0797074954296
43 17.4952279085 0.992795389049 41.1594536778 0.115972001273 30.775320882 0.0719925685091 56.3150197467 0.00329055610398 32.3263226098 0.251576501825 44.8794224123 -0.0811700182815
44 17.2849370577 0.992612612613 41.6666220997 0.111217183771 30.7233523943 0.0716718266254 56.4760881189 0.00329055610398 32.3693228567 0.243979405414 48.1518944381 -0.0798903107861
45 17.4972128517 0.992433795712 40.7692323515 0.108335984728 30.6610992266 0.0704443412293 56.5248375021 0.00329055610398 32.1554117986 0.232735723772 46.7647379462 -0.0815356489945
46 17.3195861445 0.992433795712 40.9806030936 0.100984439505 30.8222601613 0.0696702275894 56.3670807962 0.00329055610398 32.0555886951 0.222609561753 47.3258597992 -0.0833638025594
47 17.3411016949 0.992615273775 40.3526205364 0.100460975997 30.7657561297 0.0679566563467 56.3870639294 0.00329055610398 31.91163403 0.220710255559 47.4054940761 -0.0822669104205
48 17.7206166694 0.99189481268 41.1485004937 0.0946547884187 30.7437469146 0.0719925685091 56.4034885632 0.00329055610398 32.058869508 0.211155378486 43.8383968242 -0.0842778793419
49 17.2751049037 0.992615273775 40.8290686194 0.0872675250358 30.9219907027 0.0685758513932 56.5732372057 0.00329055610398 32.152346964 0.20046465317 47.3982742309 -0.0828153564899
50 17.2138082113 0.993334534318 41.4339723548 0.0829624920534 30.7588551094 0.0691950464396 56.4842027315 0.00329055610398 31.9721285174 0.19857214013 46.3592438705 -0.0851919561243
51 16.9943639954 0.992972972973 41.2036675169 0.0797331639136 30.7651904723 0.0679566563467 56.7844845319 0.00329055610398 32.0214229883 0.18874501992 44.9754916077 -0.082449725777
52 17.3451538588 0.993514682039 41.0476386375 0.0782193958665 30.8877427184 0.0688854489164 56.5480500246 0.00329055610398 31.8151534474 0.188911022576 46.4053089517 -0.0826325411335
53 17.3519314629 0.992433795712 40.4119837091 0.0723370429253 30.8326579727 0.0668834184858 56.5332915089 0.00329055610398 31.739910729 0.184201792234 46.2461740992 -0.0839122486289
54 16.9075715814 0.993514682039 40.8867348198 0.0694046482012 30.8141044101 0.0668834184858 56.5091739344 0.00329055610398 31.6959540069 0.180053103219 45.5718179199 -0.0844606946984
55 17.36311091 0.992794091155 40.8873519006 0.0648545541249 30.8751028468 0.069040247678 56.4195840875 0.00329055610398 32.0563189074 0.173472775564 47.6494261149 -0.0822669104205
56 17.2788999507 0.993513513514 41.3585753661 0.0650031786395 30.6522544019 0.0675027093977 56.5906594539 0.00329055610398 31.9205714168 0.170982735724 45.933776946 -0.0842778793419
57 17.1274477538 0.992611281312 40.3433437551 0.0614062997136 30.7207606549 0.0660990712074 56.4189361527 0.00329055610398 31.7258104328 0.16401062417 47.3834025835 -0.0846435100548
58 17.532293895 0.992613943434 40.9567117821 0.0608183410285 30.7986671055 0.0684210526316 56.4122922495 0.00329055610398 31.7452279085 0.158148025224 47.236948741 -0.0840950639854
59 17.2048811091 0.992975504323 40.5802513576 0.0569338422392 30.84865065 0.0653351912061 56.5351941748 0.00329055610398 31.6912127695 0.151037344398 46.0500761067 -0.0861060329068
60 17.3568064012 0.992792792793 40.7745906697 0.0558472553699 30.6592068455 0.0698250503174 56.5159103997 0.00329055610398 31.6627859141 0.148025224029 47.1605129996 -0.0850091407678
61 17.4946725358 0.992792792793 40.8571046569 0.0561029879212 30.792064341 0.06579965939 56.3665254237 0.00337254256807 31.7064032417 0.146082337317 47.216934754 -0.0855575868373
62 17.3762650156 0.99333573487 40.9299304756 0.0521131236098 30.9109449564 0.0712184548692 56.5879854371 0.00337254256807 31.7249876584 0.142880849652 47.3487226427 -0.0853747714808
63 17.2663937798 0.99333693499 41.0775876255 0.0516611031632 30.734994652 0.0685864684936 56.4173831662 0.00329055610398 31.6598136416 0.136952191235 46.4617307061 -0.0859232175503
64 17.6924572157 0.991533057107 40.507003867 0.0468923859482 30.7635860622 0.0665737730299 56.7201127201 0.00329055610398 31.5734017607 0.138778220452 47.3946643078 -0.0861060329068
65 17.2665994734 0.993155619597 41.1637732434 0.0471187519898 30.9572774395 0.0648707230221 56.5382487248 0.00329055610398 31.8827032253 0.134107883817 46.5437304592 -0.0861060329068
66 17.2069380451 0.993155619597 41.0671383907 0.0434022257552 30.7348198124 0.0653351912061 56.6169265264 0.00329055610398 31.3115640941 0.13296812749 46.6902768635 -0.0853747714808
67 17.5919039 0.992612612613 40.6498272174 0.0443702290076 30.6886210301 0.0640866873065 56.3936975482 0.00329055610398 31.5874712029 0.134462151394 46.700067879 -0.0862888482633
68 17.5193043442 0.992074927954 40.7281759092 0.0413420257593 30.8319688991 0.0698250503174 56.5171548461 0.00329055610398 31.7863357742 0.129648074369 46.942282376 -0.0861060329068
69 17.6331043278 0.992072072072 40.7619507981 0.0415076335878 30.7415459931 0.0651803684781 56.5626234162 0.00329055610398 31.8061749218 0.128775307003 46.3892648512 -0.0870201096892
70 17.4299613296 0.992074927954 40.4916488399 0.0426005404546 30.8351571499 0.0647058823529 56.3343960836 0.00329055610398 31.8322671548 0.122801194822 46.4201908839 -0.0857404021938
71 17.6650176897 0.991893352549 40.732649745 0.0381497377206 30.8559527727 0.0651803684781 56.568578246 0.00329055610398 31.5030545499 0.119853917663 47.3331002139 -0.0866544789762
72 17.9067179529 0.990632318501 40.6024354122 0.0397582697201 30.5922535791 0.065954482118 56.5016764029 0.00329055610398 31.3631520487 0.119229491863 46.5847663322 -0.0861060329068
73 18.1623025341 0.991763652641 41.3910543854 0.0402481705377 30.751511848 0.0679671775817 56.7026493334 0.00329055610398 31.6625287971 0.11786188579 46.9734758106 -0.0862888482633
74 17.8528776535 0.992074927954 40.7431401185 0.0386204704387 30.9092171302 0.0647058823529 56.511765674 0.00329055610398 31.675641764 0.114043824701 47.3528159455 -0.0862888482633
75 17.4407088202 0.991714697406 40.7178603752 0.0386511849849 30.9189670068 0.0688961139495 56.5520096267 0.00329055610398 31.8587604904 0.11786188579 47.2130882837 -0.0850091407678
76 17.7088509956 0.991896272285 40.5424654435 0.0408975175048 30.8461206187 0.065954482118 56.3914966266 0.00329055610398 31.6805167023 0.11620185923 46.5582729966 -0.0861060329068
77 17.6700263288 0.992076355123 40.7625884482 0.0357710651828 30.9343734573 0.0642514321102 56.5095236138 0.00320855614973 31.749969146 0.11869189907 46.6413115026 -0.0857247303966
78 17.7721737699 0.991354466859 41.3911880862 0.0362422508345 30.8836905545 0.0668730650155 56.442446931 0.00320855614973 31.5211247326 0.116661135081 47.2810803029 -0.0864716636197
79 17.2712687181 0.992072072072 40.9512403324 0.0353053435115 30.9773428501 0.0682768230376 56.4865784929 0.00329055610398 31.7161839724 0.11620185923 46.7019191212 -0.0855419484555
80 18.1071766496 0.990744037024 41.3527130986 0.0359529112313 30.851252674 0.0679671775817 56.4733729636 0.00329055610398 31.6267278262 0.114503816794 47.1710445121 -0.0862730762201
81 17.4577916735 0.992972972973 41.8489180517 0.037519872814 30.7287415665 0.0647159002942 56.226890324 0.00329055610398 31.6684733421 0.117070740618 46.7924243048 -0.0862730762201
82 17.3058972355 0.992975504323 40.8302307882 0.0362883972625 30.8763575777 0.0645610775662 56.5546013659 0.00329055610398 31.6615414678 0.112421122551 46.3621235808 -0.0860902942789
83 17.6676505677 0.992700729927 41.4744837091 0.0330946698488 30.8049201909 0.0682768230376 56.6046054797 0.00329055610398 31.5102538259 0.112217795485 47.8045910811 -0.0860902942789
84 17.5047206681 0.992074927954 41.3430866382 0.0337203753778 30.9207873951 0.0695154048614 56.4168586475 0.00329055610398 31.6999238934 0.109395750332 47.9945696888 -0.0862730762201
85 17.4296116505 0.992975504323 41.238655998 0.0335559796438 30.6453019582 0.0647159002942 56.4634071089 0.00337254256807 31.7470277275 0.109229747676 46.124094948 -0.0862730762201
86 17.759575037 0.992696829355 41.2411140365 0.031513608149 30.9251892381 0.0696594427245 56.6158569193 0.00337254256807 31.7500102847 0.114835711915 46.7439423237 -0.0855419484555
87 17.5182244528 0.991893352549 40.9108112555 0.0337257397391 30.7649333553 0.0688961139495 56.5349781965 0.00337254256807 31.4177225605 0.116661135081 47.2156903077 -0.0860902942789
88 17.8937386868 0.9921217547 41.256685042 0.0321502466974 30.5057182821 0.0648606811146 56.6089147604 0.00337254256807 31.8484038177 0.110557768924 45.4625431956 -0.0866386401024
89 17.1921075366 0.99333573487 40.9338489386 0.0303511838551 30.8752776864 0.0644062548382 56.3757507818 0.00329055610398 31.8149786078 0.10906374502 45.1992348199 -0.0860902942789
90 17.7202361363 0.992481203008 40.7743232681 0.0295989815404 30.9499856014 0.0662641275739 56.4527624652 0.00329055610398 31.7772338325 0.113379814077 46.6838077997 -0.0855419484555
91 17.3376563271 0.992795389049 40.6835301136 0.0305440661788 30.8242451045 0.06579965939 56.446241978 0.00329055610398 31.7406409413 0.107901726428 47.9454294881 -0.0859075123378
92 17.4360909989 0.992520035619 41.0024786079 0.0292574336142 30.8353319895 0.0642514321102 56.3717397564 0.00329055610398 31.5323350338 0.112715803453 46.7312098899 -0.0859075123378
93 17.7700962646 0.992346030616 40.8373889255 0.0314785373609 30.8448658878 0.0637869639263 56.4489982723 0.00329055610398 31.9046095935 0.114043824701 47.7861300806 -0.0849936026321
94 17.8379545828 0.992347392775 40.8982125226 0.0286168521463 30.6227065164 0.0657894736842 56.3567344082 0.00329055610398 31.3618664637 0.119687915007 47.1513699195 -0.0859075123378
95 17.220020158 0.992253647991 40.6483256541 0.0297250039739 30.9032211618 0.0667182662539 56.443351983 0.00329055610398 31.722622182 0.118359893758 47.8995392462 -0.0864558581612
96 17.5721881685 0.992700729927 40.9142257693 0.0274864950747 30.6654187922 0.0651904614432 56.4037045415 0.00329055610398 31.4966163403 0.112051792829 47.177636992 -0.0862730762201
97 17.6229636334 0.991586108127 41.1222231364 0.0282898919263 30.9676341122 0.0645510835913 56.5778036037 0.00329055610398 31.5228525588 0.110391766268 47.0323967416 -0.0864558581612
98 17.1082976798 0.993156852152 40.919182985 0.0293744045729 30.7884852723 0.065954482118 56.4622860786 0.00329055610398 31.6271083594 0.114541832669 45.891157232 -0.0860902942789
99 17.7049633865 0.991893352549 41.0718384894 0.0295660467334 30.6113625144 0.0684210526316 56.5466615927 0.00329055610398 31.6766290933 0.107569721116 47.5289410892 -0.0859075123378
100 17.4357927431 0.991533057107 40.7001295869 0.0273406453664 30.7550909166 0.0662641275739 56.4372737372 0.00329055610398 31.635089271 0.109229747676 46.3563435908 -0.0864558581612
101 17.3227641106 0.993155619597 41.6111876749 0.0295378751787 30.7835280566 0.0682768230376 56.6607186936 0.00329055610398 31.485796857 0.107403718459 47.7866443146 -0.0866386401024
