round betrfs_time betrfs_layout btrfs_time btrfs_layout ext4_time ext4_layout f2fs_time f2fs_layout xfs_time xfs_layout zfs_time zfs_layout
49 16.4851386375 0.993404634581 652.829408016 0.105461393597 759.867584745 0.0681923612185 2570.69803151 0.00329055610398 328.997840217 0.349842637071 733.275948248 0.00737512571237
50 17.8168195656 0.994539369385 650.311666941 0.109333333333 771.759791015 0.0698824984539 2771.53574955 0.00329055610398 321.11069401 0.340351458886 755.621523779 0.00603318250377
51 17.3709169821 0.994105037513 658.216153117 0.100282043247 770.835835939 0.0685016236276 2693.02398387 0.00329055610398 330.839826395 0.332007952286 756.767936483 0.00804424333836
52 17.550096676 0.994555672638 660.464929241 0.0995609909062 811.501069609 0.0708210916963 2674.3939958 0.00329055610398 327.108133125 0.318806959403 770.896916652 0.0058665772712
53 18.6972910153 0.993577163247 668.350296199 0.0903548538377 788.066984122 0.0681818181818 2650.28515304 0.00329055610398 322.670365723 0.324714072601 766.038300147 0.00569896077774
54 16.9392381109 0.994692144374 723.723414103 0.0818082277491 802.534854779 0.0680377300139 2682.88975852 0.00329055610398 326.563867862 0.309196354598 792.375596511 0.00469326181696
55 17.9173317426 0.99378771743 702.450798093 0.0817768011301 793.531152296 0.0680272108844 2690.50988358 0.00329055610398 340.42385223 0.307411706185 805.858863337 0.00570087189806
56 17.4395055126 0.994688385269 719.326980829 0.0769471869613 817.058458122 0.0669553115819 2886.32328863 0.00320855614973 349.565544265 0.308367854184 796.079911964 0.00653704324506
57 15.579305167 0.993992932862 749.49367492 0.075873961436 817.176618807 0.067563388992 2724.21282088 0.00320855614973 313.381139954 0.304304635762 812.913207588 0.00536372779081
58 17.6980623663 0.995043370508 734.419306399 0.0711598746082 822.094289945 0.0670995670996 2750.69143903 0.00320855614973 332.760336103 0.299486499917 807.280452938 0.00519524048936
59 18.0836658713 0.992539964476 741.956680929 0.0715406338249 854.714106468 0.0700479356734 2788.37494858 0.00329055610398 333.391949153 0.292032466457 810.146741814 0.0035205364627
60 16.7421013658 0.994872701556 744.467387279 0.068673565381 855.825448412 0.0680377300139 2766.94545006 0.00329055610398 338.375318825 0.263707139308 823.475357907 0.00485924932976
61 17.0534597663 0.995056497175 747.707195163 0.0667816272143 859.66611815 0.0698824984539 2790.96490867 0.00329055610398 334.779157067 0.262852404643 796.328811501 0.00435802883004
62 16.5945676321 0.993045649073 743.458460177 0.0658307210031 860.498652709 0.0688108860368 2781.53035009 0.00329055610398 348.555156739 0.2647107575 828.984696395 0.00519611129735
63 17.21384935 0.994206460674 758.481682984 0.0656945751019 885.183201004 0.0694294108551 2995.18828163 0.00329055610398 323.950109018 0.271206096753 829.674500162 0.00519611129735
64 17.451446026 0.994336283186 766.73439814 0.0627155848228 882.983081701 0.0663367867636 2849.85977867 0.00320855614973 345.122038012 0.271461716937 827.526102518 0.00452640402347
65 17.8747943064 0.993819530284 776.331187261 0.0524913820119 882.622243708 0.0675738364002 2865.07090259 0.00320855614973 338.288701251 0.273856858847 830.836093054 0.00418971007206
66 19.5065924799 0.992742078244 787.825026741 0.0568876351669 871.973938622 0.0664914179681 2847.59004237 0.00320855614973 334.751110745 0.265529236376 841.852486837 0.00469326181696
67 18.7940904229 0.994076655052 783.515807551 0.0504149052763 898.88517155 0.0683469924231 2861.7804118 0.00320855614973 341.803593467 0.272275587943 835.382487246 0.00452488687783
68 18.6930228731 0.994004584729 772.109583265 0.0549553781118 896.553264357 0.0664914179681 2976.79259914 0.00320855614973 339.323391476 0.272621809745 839.891733174 0.00385517934965
69 16.4941994405 0.994512303062 775.344783609 0.0578279266573 891.712039245 0.0677284676048 2867.38024518 0.00320855614973 332.667547721 0.258700696056 872.843888842 0.00385582564962
70 17.466451374 0.993300423131 778.418257364 0.0525243022891 913.845493252 0.0663367867636 2892.47545047 0.00320855614973 345.111125967 0.241670810542 851.648870743 0.00368756285619
71 17.8835877078 0.994516186096 773.550837173 0.0565919423107 904.450078165 0.06524427953 2891.30217418 0.00320855614973 338.611444792 0.242750621375 858.908106386 0.00368818105616
72 17.9131047392 0.99415308292 770.860940841 0.0564086493262 897.948062367 0.0688108860368 2879.62514399 0.00320855614973 335.356415583 0.250952459831 849.207267156 0.00368756285619
73 16.6274786079 0.993426896429 775.531697384 0.052862745098 911.323535463 0.066182155559 2887.06869138 0.00320855614973 329.613368027 0.258406493291 842.585342276 0.00284995808885
74 16.5194277604 0.993992932862 775.53177966 0.0547880690738 917.758639133 0.0678726035869 2908.9491114 0.00320855614973 345.142021145 0.247183565275 884.647009217 0.00335176805765
75 17.9259914431 0.993858571679 801.750154271 0.0485360889306 913.935401927 0.0655636307407 2954.46472355 0.00320855614973 343.308869508 0.246686547382 885.611167106 0.00402414486922
76 16.6541879217 0.994111349036 794.568249136 0.0542234759442 923.436553808 0.0681818181818 2930.57856467 0.00320855614973 345.939670067 0.242213386349 867.669162417 0.00335232986926
77 17.9792249465 0.993455960382 801.755245187 0.0535798214006 930.515828122 0.0646258503401 2923.8947363 0.00320855614973 347.166827793 0.235703630035 889.493284105 0.00301709688233
78 19.4239345071 0.993833685694 798.878897893 0.0531764705882 920.479852312 0.0658728931498 2913.24143286 0.00329055610398 347.276318496 0.239515995359 881.916169572 0.00435875943001
79 16.9661119796 0.993640699523 796.726314382 0.0493013031873 910.040768473 0.066182155559 2931.51455282 0.00320855614973 350.614591904 0.22671528008 877.991391723 0.00284948038887
80 17.2415871318 0.994323221572 806.42198042 0.0511897307451 914.318835362 0.0666460491727 3039.69616999 0.00320855614973 346.056648017 0.245358090186 884.28797104 0.0031836461126
81 16.5453965773 0.993607954545 797.443814795 0.0535630383712 919.438477046 0.0674192051956 2947.35275424 0.00320855614973 345.368746915 0.243247721624 900.753013412 0.0035205364627
82 16.6401699029 0.994164456233 805.701415173 0.0506428347444 941.572414434 0.0649350649351 2967.72678748 0.00320855614973 331.929344249 0.251907131012 900.549489879 0.00335176805765
83 18.2206269541 0.992497320472 802.113614861 0.052202539583 936.475419614 0.0694294108551 2952.95471655 0.00320855614973 335.807151966 0.247431223069 886.151369921 0.00335289186924
84 19.0624485766 0.993111974567 808.264059155 0.0511817185788 950.415645055 0.0664811379097 2981.14759544 0.00320855614973 333.626059322 0.242876076872 879.329418297 0.00368756285619
85 20.2471202896 0.993856415657 797.449245106 0.0481776943532 959.081660358 0.065099737127 2990.3794944 0.00320855614973 334.805856097 0.23273148915 878.862977209 0.00301760268231
86 17.4222066809 0.993631699982 788.105459109 0.0509484245179 930.295705119 0.0700479356734 2978.25836144 0.00329055610398 343.979471779 0.246768312894 894.027501236 0.00268231349539
87 19.2059610005 0.992924111091 786.70406862 0.0556164812784 924.438333058 0.0660173160173 3107.06584252 0.00329055610398 348.183571252 0.231189923765 901.022142917 0.0035205364627
88 19.0837584334 0.994239832431 795.645991031 0.0492957746479 949.043504194 0.0660173160173 2971.03466965 0.00329055610398 335.617173359 0.223143236074 896.081434098 0.00335289186924
89 18.5133597993 0.993377483444 818.869394849 0.0529697539571 941.497233419 0.0669553115819 2991.46200839 0.00329055610398 333.788690966 0.236288318144 894.390509296 0.00335232986926
90 18.1757548955 0.993215497233 813.608616505 0.051707928549 940.047782622 0.0674192051956 2975.74057923 0.00329055610398 341.578811503 0.235333112363 884.707102599 0.00351994636272
91 18.1727414843 0.993881118881 822.582513987 0.0476489028213 927.956279824 0.065099737127 3076.19634482 0.00329055610398 336.862936071 0.23429991715 883.97338325 0.00368694486342
92 19.0008433437 0.993399928648 822.221100049 0.0484781926577 928.119045172 0.0685016236276 3030.66934754 0.00329055610398 331.282715567 0.22376926902 876.820995146 0.00301659125189
93 18.6120104492 0.993695271454 807.502776863 0.0537280701754 940.690996792 0.0686562548322 3073.35753661 0.00329055610398 323.960249712 0.218781053329 900.52296569 0.00368694486342
94 17.9793586473 0.993631699982 815.412950469 0.0442422340759 929.831197546 0.0684910327767 2996.10697096 0.00320855614973 329.221675992 0.215185676393 886.527820059 0.00301608579088
95 17.7049222478 0.993752231346 813.639069442 0.0443712762622 924.705220501 0.0658728931498 2990.82768019 0.00320855614973 337.52232804 0.224357912179 877.123776124 0.00452488687783
96 18.7782623005 0.993572576326 840.575931792 0.0479473519273 928.070984859 0.0681923612185 3046.93465115 0.00320855614973 318.718271762 0.213090306545 914.531769377 0.0031847133758
97 17.1809795129 0.993629446116 821.898747327 0.0555468627758 929.442488068 0.0669553115819 3002.65466102 0.00329055610398 328.586782129 0.203445990722 911.211946685 0.00452488687783
98 18.2833120783 0.992742078244 827.286778017 0.0466280707245 942.741083181 0.0666460491727 3081.12656327 0.00329055610398 332.795283446 0.23470909995 891.833727577 0.00368818105616
99 19.1967356426 0.992848203111 810.765704705 0.0457250234889 918.164647441 0.0680377300139 3002.4335404 0.00320855614973 328.249321211 0.232604373757 887.49681175 0.00318524727578
100 19.8800600625 0.993076513403 820.46642052 0.0505952380952 964.225460754 0.0700479356734 3008.09743706 0.00329055610398 327.404013082 0.237282518641 894.72042126 0.00335289186924
101 18.8294594372 0.993219129193 819.029311338 0.0518808777429 935.818927926 0.0689655172414 2986.52450839 0.00329055610398 326.622675662 0.236279224009 898.421106219 0.00368756285619
