round fs_size aged_time aged_layout_score
0 4136960 0.0236558914185 1.0 
1 4136960 0.08145403862 0.981188118812 
2 4136960 0.0715489387512 0.981188118812 
3 4136960 0.0873990058899 0.981188118812 
4 4136960 0.131804227829 0.981188118812 
5 4136960 0.117965936661 0.981188118812 
6 4136960 0.24250793457 0.981188118812 
7 4136960 0.284533977509 0.981188118812 
8 4136960 0.283583879471 0.981188118812 
9 4136960 0.366655826569 0.981188118812 
10 4136960 0.420068025589 0.981188118812 
11 4136960 0.452147960663 0.981188118812 
12 4136960 0.444097042084 0.981188118812 
13 4136960 0.46882891655 0.981188118812 
14 4136960 0.585733175278 0.981188118812 
15 4136960 0.584384918213 0.981188118812 
16 4136960 0.678270816803 0.981188118812 
17 4136960 0.728240013123 0.981188118812 
18 4136960 0.893538951874 0.981188118812 
19 4136960 0.886513948441 0.981188118812 
20 4136960 0.950692176819 0.981188118812 
21 4136960 0.921730041504 0.981188118812 
22 4136960 1.14347791672 0.981188118812 
23 4136960 1.46519613266 0.981188118812 
24 4136960 1.57510399818 0.981188118812 
25 4136960 1.67471003532 0.981188118812 
26 4136960 1.73327112198 0.981188118812 
27 4136960 1.74828004837 0.981188118812 
28 4136960 1.83431792259 0.981188118812 
29 4136960 1.89803099632 0.981188118812 
30 4136960 1.80078887939 0.981188118812 
31 4136960 1.44320392609 0.981188118812 
32 4136960 1.96751403809 0.981188118812 
33 4136960 1.99251294136 0.981188118812 
34 4136960 2.10178613663 0.981188118812 
35 4136960 2.16602396965 0.981188118812 
36 4136960 2.30177307129 0.981188118812 
37 4136960 2.85565495491 0.981188118812 
38 4136960 2.61558294296 0.981188118812 
39 4136960 3.05700397491 0.981188118812 
40 4136960 2.21757507324 0.981188118812 
41 4136960 2.42269706726 0.981188118812 
42 4136960 2.69054985046 0.981188118812 
43 4136960 2.77000713348 0.981188118812 
44 4136960 2.87827396393 0.981188118812 
45 4136960 2.77526116371 0.981188118812 
46 4136960 2.78730201721 0.981188118812 
47 4136960 2.90558290482 0.981188118812 
48 4136960 3.13596606255 0.981188118812 
49 4136960 3.21932888031 0.981188118812 
50 4136960 3.21980500221 0.981188118812 
51 4136960 2.89884114265 0.981188118812 
52 4136960 3.31121492386 0.981188118812 
53 4136960 3.46959400177 0.981188118812 
54 4136960 3.08468198776 0.971287128713 
55 4136960 3.20748186111 0.971287128713 
56 4136960 3.90100812912 0.971287128713 
57 4136960 3.62673807144 0.971287128713 
58 4136960 3.66588711739 0.971287128713 
59 4136960 3.6319270134 0.971287128713 
60 4136960 3.48885297775 0.971287128713 
61 4136960 3.93083095551 0.971287128713 
62 4136960 3.61927008629 0.971287128713 
63 4136960 4.25361514091 0.971287128713 
64 4136960 3.8289039135 0.971287128713 
65 4136960 3.85860300064 0.971287128713 
66 4136960 4.03985786438 0.971287128713 
67 4136960 4.07036995888 0.971287128713 
68 4136960 4.11880803108 0.971287128713 
69 4136960 4.12812399864 0.971287128713 
70 4136960 5.58775305748 0.961386138614 
71 4136960 4.48886299133 0.961386138614 
72 4136960 4.30564904213 0.961386138614 
73 4136960 4.62315106392 0.961386138614 
74 4136960 5.64837098122 0.961386138614 
75 4136960 4.93897390366 0.961386138614 
76 4136960 5.9458861351 0.961386138614 
77 4136960 5.11453795433 0.961386138614 
78 4136960 5.47815489769 0.961386138614 
79 4136960 5.00631093979 0.961386138614 
80 4136960 2.83521008492 0.961386138614 
81 4136960 5.05883097649 0.961386138614 
82 4136960 6.62108707428 0.961386138614 
83 4136960 5.80370116234 0.961386138614 
84 4136960 5.60549902916 0.961386138614 
85 4136960 5.29636693001 0.971287128713 
86 4136960 5.06158399582 0.951485148515 
87 4136960 4.21176195145 0.941584158416 
88 4136960 2.40151190758 0.931683168317 
89 4136960 2.46463298798 0.921782178218 
90 4136960 2.4229798317 0.911881188119 
91 4136960 5.34038805962 0.893137254902 
92 4136960 5.39414596558 0.883333333333 
93 4136960 5.1881301403 0.873529411765 
94 4136960 5.69198894501 0.863725490196 
95 4136960 3.77310609818 0.853921568627 
96 4136960 3.20593714714 0.844117647059 
97 4136960 1.96541500092 0.83431372549 
98 4136960 2.17817091942 0.824509803922 
99 4136960 2.98947095871 0.814705882353 
100 4136960 2.70156288147 0.804901960784 
