aged_time aged_layout_score
4.55450701714 0.804142502071
4.3060939312 0.799171499586
4.76647806168 0.785252692626
4.99691200256 0.772990886495
4.8166949749 0.757334659373
5.27699923515 0.750952775476
5.12240791321 0.735795925128
5.43099784851 0.724200761968
5.15613913536 0.711892519489
5.23620891571 0.701574150787
5.3709731102 0.687551798442
5.35472989082 0.681133013086
5.53730201721 0.658273977141
5.61180114746 0.652692626346
5.82013511658 0.640715587212
5.96461796761 0.628211503398
5.9723880291 0.620175583899
5.9451789856 0.607290803645
5.98154520988 0.593703396852
6.25552606583 0.59019380487
6.40787601471 0.577961888981
6.35208892822 0.568991220805
6.25422120094 0.551764121252
6.20217585564 0.547772810068
6.66296386719 0.530581800099
6.54418587685 0.512166859791
6.54652094841 0.515492957746
6.72836899757 0.49627298327
6.77768516541 0.50190428879
6.66906690598 0.493780063029
6.779296875 0.483523762212
6.82781410217 0.479867439934
6.89768981934 0.456712464824
6.94213604927 0.447555923778
6.612388134 0.443910521955
6.84172201157 0.433846663355
7.3395690918 0.430511843631
7.04207110405 0.405530717006
7.22419691086 0.401822700911
7.2885248661 0.389100546629
7.10969591141 0.409912149843
7.37869501114 0.399834299917
7.40560507774 0.382844841861
7.11363983154 0.376326259947
7.46728086472 0.37622122868
7.42144083977 0.386569550542
7.39336705208 0.354325488896
7.22783613205 0.350339572635
7.64316701889 0.280318091451
7.62680006027 0.349842637071
7.44396090508 0.340351458886
7.66950082779 0.332007952286
7.58299303055 0.318806959403
7.4801170826 0.324714072601
7.57037591934 0.309196354598
7.89167690277 0.307411706185
8.10359883308 0.308367854184
7.26477503777 0.304304635762
7.71402192116 0.299486499917
7.72866392136 0.292032466457
7.84418797493 0.263707139308
7.76082205772 0.262852404643
8.08017611504 0.2647107575
7.50978398323 0.271206096753
8.00058984756 0.271461716937
7.84218001366 0.273856858847
7.76017189026 0.265529236376
7.92366194725 0.272275587943
7.86616611481 0.272621809745
7.71187090874 0.258700696056
8.00033688545 0.241670810542
7.84966182709 0.242750621375
7.77420401573 0.250952459831
7.64106917381 0.258406493291
8.00105309486 0.247183565275
7.95855712891 0.246686547382
8.0195441246 0.242213386349
8.04799199104 0.235703630035
8.05053019524 0.239515995359
8.12791776657 0.22671528008
8.02225589752 0.245358090186
8.00630903244 0.243247721624
7.69475793839 0.251907131012
7.78465294838 0.247431223069
7.73409104347 0.242876076872
7.76144099236 0.23273148915
7.97410297394 0.246768312894
8.07156205177 0.231189923765
7.78024888039 0.223143236074
7.73786115646 0.236288318144
7.91845107079 0.235333112363
7.80912804604 0.23429991715
7.67976784706 0.22376926902
7.51001906395 0.218781053329
7.63198900223 0.215185676393
7.82441401482 0.224357912179
7.3884999752 0.213090306545
7.6172709465 0.203445990722
7.71483206749 0.23470909995
7.60944795609 0.232604373757
7.58985209465 0.237282518641
7.57173919678 0.236279224009
