pulls 1024mb_time 1024mb_layout 1280mb_time 1280mb_layout 1536mb_time 1536mb_layout 2048mb_time 2048mb_layout 768mb_time 768mb_layout cold_time cold_layout cold_clean_time cold_clean_layout betrfs_time betrfs_layout
3200 141.559812787 0.808586531437 0.581383117694 1 0.570160969561 1 0.566609539631 1 162.111607317 0.833600403898 320.912686785 0.733049343273 23.5201026728 0.924511861152 15.5058740437 0.989231792161
3300 107.158123541 0.851272976028 0.57627688688 1 0.574584702306 1 0.574531926489 1 163.659535055 0.825468031713 328.911170145 0.728009026423 23.01311527 0.924432256256 15.6297109613 0.989145290995
3400 108.648782482 0.847877244891 0.582831841573 1.0 0.57111388619 1 0.570993339812 1 158.807559953 0.839832423564 332.887892341 0.723838860113 24.433972135 0.920658992211 15.7352980509 0.989154690011
3500 141.556708396 0.817310635806 0.580048194604 1 0.570353179843 1 0.570503382337 1 156.497269003 0.842783452188 337.817954112 0.720394457917 23.3151480143 0.922593573806 15.7124952714 0.989358616162
3600 118.944598316 0.838565452925 2.29121007654 0.699275362319 0.573329318751 1 0.569949211582 1 171.349252155 0.831894388114 344.81700224 0.71578250892 23.3153624455 0.9213281584 15.8911909783 0.989674583823
3700 163.872739286 0.797963250486 0.923710816093 0.654761904762 0.582953693222 1 0.571995359586 1 181.046707001 0.806076743658 349.372766328 0.711377166182 23.1600149272 0.9199890589 15.2757268899 0.989893743322
3800 132.679707399 0.820095952429 92.2408498189 0.709953703704 0.575371809023 1 0.573575999746 1 161.25730396 0.836223312611 355.725500315 0.708303190408 22.7098151745 0.920951737499 15.1818463626 0.989776763797
3900 157.630163392 0.813535693938 43.3938379078 0.842042711235 0.577926575547 1 0.571600952089 1 160.775544262 0.839499000561 365.175840658 0.704793971461 23.8108328862 0.919534136546 15.2924284191 0.989756758282
4000 152.084776628 0.801851284252 76.8663256182 0.833788614905 0.573763627609 1 0.574987533102 1 175.297056952 0.823232902917 372.257824483 0.702908142641 26.1257991711 0.918713654708 15.4812760085 0.989899974924
4100 125.99004001 0.831211925478 60.1698578044 0.874087446437 0.584521274062 1 0.57299286215 1 157.274548696 0.842210535559 380.145575332 0.700046360686 22.5153108266 0.910494362533 15.7011058906 0.990025384913
4200 225.945154918 0.748544014522 60.9538961496 0.8640878305 0.578327845878 1 0.575123383939 1 161.094447387 0.836289327576 380.448331298 0.697242870763 23.5893598955 0.918212465822 15.235367436 0.990037343112
4300 146.041168322 0.817758400934 58.165925851 0.879336085009 0.695870443196 1.0 0.582541812841 1 169.313914209 0.830921184094 390.083969285 0.693529931268 23.2291578245 0.916049572781 15.2498072664 0.990049018295
4400 181.406728243 0.785114524985 61.9219441708 0.867950929653 0.703386288998 0.7 0.576272577997 1 163.222867406 0.835703753032 389.538950328 0.690523540662 22.3984835797 0.918860905501 15.4073349754 0.990086625594
4500 171.224595032 0.805208151128 103.172537288 0.813649047277 44.8144492915 0.52752172768 0.577989536622 1 170.189039855 0.828911545466 397.529550919 0.687711931608 22.7909034412 0.917665056117 14.8027880678 0.990359644291
4600 203.338635508 0.781475438434 76.3970874153 0.864444193803 0.581524710696 1 0.575174161676 1 165.295325054 0.8336626955 396.062425623 0.685126238606 23.2247131881 0.916706058901 15.1248363717 0.990438724469
4700 173.472460467 0.810530462185 80.9405736139 0.860084065724 0.590826444703 1 0.578949924214 1 171.629295577 0.82862655184 393.010027258 0.682821250865 23.9990443218 0.914069771771 14.9505789794 0.990414511114
4800 199.616898214 0.776161503855 85.9819237018 0.841723311332 0.5818782096 1 0.580594762182 1 176.925563585 0.820296603179 397.186369372 0.679582843713 23.7712454351 0.913107413589 14.7489557994 0.990366624526
4900 171.145466984 0.816249131475 150.818352031 0.775325260341 30.6381501997 0.573871161951 0.590343877589 1 173.616488377 0.823455946032 410.892061249 0.675609614576 23.0641276324 0.913326882925 14.7029987683 0.990721277628
5000 181.592915873 0.793443467748 112.096455058 0.826776776112 36.3183396542 0.541897619824 0.584998771649 1 174.015781999 0.822357944263 417.275970013 0.672266248616 23.8605200528 0.911670378298 14.630143717 0.990504260751
5100 214.728964605 0.768485765629 101.061670049 0.834287453441 128.093402799 0.648219740359 0.591705034228 1 172.514083797 0.824460018485 416.860547419 0.671389932062 22.5061829829 0.913329824611 14.4720845702 0.991235165578
5200 190.541378252 0.789293395226 110.730432315 0.821311817486 48.3936682803 0.733680175246 0.581802668484 1 185.690279297 0.808470571825 420.510770335 0.669483528401 22.791902654 0.912492055646 14.4436494363 0.990610832737
5300 176.040849379 0.806247642493 105.866134172 0.842314377949 2.56110169819 0.744733581165 0.582849753958 1 178.712186349 0.81820424055 426.13483088 0.666587505588 23.6643915751 0.911526047902 14.2977003142 0.990960639636
5400 166.017051596 0.811822284743 103.403887027 0.843164940906 7.03731845316 0.664 0.589294317408 1 184.338606173 0.812742184921 422.445356014 0.664875096717 22.6581580045 0.910466879462 14.7119563142 0.99087742191
5500 183.591417097 0.788597774612 106.43414912 0.832060965375 49.6447776396 0.51612419379 0.586071671422 1 177.923761573 0.817376886952 422.205163952 0.663031863887 23.6960223145 0.910129866564 14.6339037155 0.990992245902
5600 183.16601353 0.780685171293 165.19780663 0.76205712956 10.9133866894 0.65830807385 0.583440127201 1 185.825877104 0.809631810479 424.925524792 0.661007950338 24.0719193633 0.907934213397 14.4347783781 0.991009140515
