pulls_performed filesystem_size aged_time aged_layout_score
0 290876 0.16051197052 1 
100 295896 0.142560005188 1 
200 301012 0.146124839783 1 
300 309644 0.151381015778 1 
400 316168 0.15548992157 1 
500 322080 0.16018986702 1 
600 327808 0.163864850998 1 
700 333848 0.167877197266 1 
800 342556 0.173986911774 1 
900 349028 0.178097009659 1 
1000 356448 0.189872026443 1 
1100 362848 0.186831951141 1 
1200 368856 0.19818687439 1 
1300 379172 0.197627067566 1 
1400 384116 0.200346946716 1 
1500 390104 0.205487012863 1 
1600 397604 0.209081888199 1 
1700 403016 0.212056875229 1 
1800 409604 0.216557025909 1 
1900 415832 0.220578193665 1 
2000 422540 0.225676059723 1 
2100 429652 0.228870868683 1 
2200 435076 0.232756853104 1 
2300 440380 0.236866950989 1 
2400 446508 0.239016056061 1 
2500 456792 0.245260000229 1 
2600 464540 0.251085996628 1 
2700 473268 0.256999969482 1 
2800 482468 0.262506961823 1 
2900 489940 0.267035007477 1 
3000 497124 0.27024102211 1 
3100 504996 0.275585889816 1 
3200 512892 0.282254934311 1 
3300 521072 0.286454916 1 
3400 530916 0.305858850479 1 
3500 539272 0.302942037582 1 
3600 547172 0.302831888199 1 
3700 554692 0.307764053345 1 
3800 565344 0.314373970032 1 
3900 573896 0.3187251091 1 
4000 581540 0.323601007462 1 
4100 587852 0.484525918961 1 
4200 596512 0.333340167999 1 
4300 603164 0.337473154068 1 
4400 609000 0.341748952866 1 
4500 615480 0.346987962723 1 
4600 621836 0.376681089401 1 
4700 628088 0.361063957214 1 
4800 636372 0.35901594162 1 
4900 644648 0.367623806 1 
5000 651280 0.371740102768 1 
5100 660280 0.376199007034 1 
5200 665996 0.379855155945 1 
5300 672244 0.386328220367 1 
5400 680816 0.38657784462 1 
5500 688252 0.394222021103 1 
5600 693704 0.398437976837 1 
5700 699500 0.404309988022 1 
5800 708052 0.406199932098 1 
5900 714452 0.409452199936 1 
6000 721880 0.41410112381 1 
6100 728324 0.421305894852 1 
6200 737092 0.436285018921 1 
6300 743624 0.442197084427 1 
6400 750992 0.431617021561 1 
6500 758848 0.451616048813 1 
6600 766896 0.454282045364 1 
6700 775348 0.448662996292 1 
6800 790108 0.458588838577 1 
6900 800652 0.464442968369 1 
7000 808340 0.467256069183 1 
7100 815240 0.472951889038 1 
7200 822140 0.47607588768 1 
7300 828740 0.480188131332 1 
7400 835240 0.484493970871 1 
7500 844284 0.492395162582 1 
7600 854924 0.502147912979 1 
7700 861584 0.98225402832 1 
7800 870480 0.51029586792 1 
7900 879672 0.52473115921 1 
8000 887728 0.517356872559 1 
8100 897180 0.526407003403 1 
8200 904720 0.531371116638 1 
8300 912864 0.534344911575 1 
8400 919400 0.541514158249 1 
8500 929180 0.544986963272 1 
8600 936504 0.549304962158 1 
8700 943544 0.553044080734 1 
8800 952544 0.576800107956 1 
8900 958124 0.567291975021 1 
9000 964396 0.567476034164 1 
9100 971428 0.586795091629 1 
9200 977944 0.573719978333 1 
9300 985048 0.603425979614 1 
9400 992104 0.588443040848 1 
9500 998588 0.589599132538 1 
9600 1005312 0.59843993187 1 
9700 1013852 0.601006984711 1 
9800 1020920 0.605855941772 1 
9900 1028044 0.609112977982 1 
10000 1035348 0.624091148376 1 
