pulls_performed filesystem_size aged_time aged_layout_score
0 364548 2.64338803291 0.977589779006 
100 373440 3.25736498833 0.978928995573 
200 381660 3.02790594101 0.976135009692 
300 394608 3.40652513504 0.973988764045 
400 404636 5.22362995148 0.958748195581 
500 414760 7.29933905602 0.947848929057 
600 424108 8.30569815636 0.94540031283 
700 434564 9.83639216423 0.938666804572 
800 449212 11.7013640404 0.929967224732 
900 460260 12.8645808697 0.926154807575 
1000 472232 16.9432120323 0.913020383773 
1100 483400 17.2596850395 0.909989488318 
1200 493580 25.8781619072 0.897991509852 
1300 508916 24.8026120663 0.891897790874 
1400 517748 28.8138849735 0.883647470759 
1500 527892 30.6422429085 0.880080273525 
1600 539776 37.0660698414 0.865799353881 
1700 549072 52.9315619469 0.842134243709 
1800 559132 53.8164429665 0.837557193348 
1900 569424 68.19830513 0.813546551657 
2000 580540 72.7124350071 0.805656945751 
2100 591428 77.6144797802 0.791270521855 
2200 600400 80.1674041748 0.77624359801 
2300 609096 83.8432269096 0.775517854336 
2400 618980 84.8780601025 0.786982456964 
2500 634112 91.2025339603 0.7713167593 
2600 646712 107.582863808 0.761169841696 
2700 660720 115.287267923 0.746022819445 
2800 675224 117.997617006 0.740787082875 
2900 687680 127.337428808 0.732310742213 
3000 700100 141.494111061 0.718677820089 
3100 712564 142.600468159 0.722776809279 
3200 725900 146.984052896 0.710693431374 
3300 739216 180.034322977 0.60799209072 
3400 755404 210.004767895 0.622265523513 
3500 768576 179.301683187 0.686613561298 
3600 781580 221.773326874 0.510092989876 
3700 794020 227.740375996 0.618834999911 
3800 809304 223.914376974 0.633508112386 
3900 822656 260.168256998 0.507795766224 
4000 834860 243.138793945 0.612192047668 
4100 845228 287.35051012 0.495923942115 
4200 859016 251.331180096 0.643310901953 
4300 870404 288.412617922 0.537835356524 
4400 880296 290.697890043 0.569433990927 
4500 890920 287.6737082 0.534296200963 
4600 902064 269.631559134 0.636755724086 
4700 912984 284.544276953 0.625394208716 
4800 926484 292.709296942 0.615878928667 
4900 940252 318.013703108 0.619738329396 
5000 951252 325.879203081 0.610048404386 
5100 964880 319.710776091 0.609096395817 
5200 974376 943.909508944 0.388419979075 
5300 984856 365.669476986 0.549502867379 
5400 999140 962.748229027 0.389243505468 
5500 1011736 392.710422039 0.541005010939 
5600 1021104 444.470303059 0.518330954598 
5700 1031256 996.47393012 0.3831127623 
5800 1044324 460.000723839 0.515441501044 
5900 1054876 414.282872915 0.535898690459 
6000 1066736 1104.32675505 0.375095416415 
6100 1077320 1173.76159215 0.365352160652 
6200 1090616 1169.0530901 0.368135342288 
6300 1101268 1184.84967899 0.366721455602 
6400 1113024 1187.7355361 0.368102313621 
6500 1125364 1265.62542081 0.359233239072 
6600 1138712 1209.68009305 0.367224120272 
6700 1152600 1284.97667313 0.358936039784 
6800 1174648 1320.7709322 0.357460502387 
6900 1190808 1311.6026659 0.359782931696 
7000 1203188 1383.06686592 0.350724122369 
7100 1213804 1460.81885195 0.345143825273 
7200 1224840 1482.63811207 0.343527554249 
7300 1235720 1430.23376489 0.350386428406 
7400 1246796 1488.99810004 0.344604710367 
7500 1261396 1510.24551606 0.344410322825 
7600 1278128 1545.80957484 0.342700453248 
7700 1288784 1560.70839119 0.342032399835 
7800 1302964 1595.385813 0.339577833079 
7900 1318080 1589.30074501 0.341696606849 
8000 1331212 1592.84897208 0.342140312741 
8100 1344812 1677.02082896 0.336384970787 
8200 1357288 1692.44303894 0.335436593083 
8300 1370936 1713.61631012 0.335129407657 
8400 1382024 1666.16850686 0.339214050627 
8500 1397564 1732.64189291 0.334463018634 
8600 1408792 1783.41553092 0.332071551815 
8700 1420336 1801.33608913 0.330800508112 
8800 1434660 1843.33443904 0.329567264998 
8900 1444572 1870.04248905 0.326958578271 
9000 1454844 1779.32423091 0.321526112252 
9100 1465996 1722.15261197 0.321792513794 
9200 1476944 1633.84032393 0.326661150624 
9300 1488736 1600.61904502 0.326342316767 
9400 1500076 1601.80832386 0.322848404226 
9500 1511336 1562.99578595 0.323148686779 
9600 1522684 1551.47280121 0.32350391461 
9700 1536676 1601.28679204 0.318094764464 
9800 1548588 1581.95903206 0.320769879537 
9900 1560756 1596.98260403 0.318976217274 
10000 1572656 1608.30575013 0.315745744813 
