pulls_performed filesystem_size aged_time aged_layout_score
0 329180 13.5291640759 0.728860924126 
100 329180 1.4125931263 0.879732117943 
200 329180 0.16336607933 1 
300 329180 0.161882162094 1 
400 329180 0.162476062775 1 
500 329180 0.161874055862 1 
600 329180 0.162399053574 1 
700 333848 0.167355060577 1 
800 342556 0.178895950317 1 
900 349028 0.181116104126 1 
1000 356448 0.182412862778 1 
1100 362848 0.188373088837 1 
1200 368856 0.194381952286 1 
1300 379172 0.198889970779 1 
1400 384116 0.207051992416 1 
1500 390104 0.205628871918 1 
1600 397604 0.212158918381 1 
1700 403048 0.219806909561 1 
1800 409620 0.266690969467 1 
1900 415808 1.02837181091 0.395095367847 
2000 422548 0.250502824783 1.0 
2100 429636 0.231574058533 1 
2200 435036 0.24058508873 1 
2300 440316 0.286704063416 0.74025974026 
2400 446484 9.43262219429 0.539591836735 
2500 456792 14.1887249947 0.652925729574 
2600 464548 22.4049210548 0.648900311789 
2700 473268 24.7585878372 0.645039867244 
2800 482468 63.5382680893 0.62242554095 
2900 489940 62.5840909481 0.624365774908 
3000 497124 71.9487450123 0.61371547923 
3100 505000 70.0899219513 0.614606423226 
3200 512880 78.3760240078 0.622699668752 
3300 521084 77.7263870239 0.618982118294 
3400 530924 77.6095149517 0.61833305146 
3500 539328 85.8318679333 0.609528509264 
3600 547196 89.0988759995 0.607339531028 
3700 554704 103.102061033 0.603749879192 
3800 565312 102.081948996 0.607743109653 
3900 573896 147.831907988 0.602940701592 
4000 581576 147.456604958 0.601915542011 
4100 587872 152.491595984 0.600520446097 
4200 596472 161.417233944 0.590800884203 
4300 603156 173.792146921 0.589394442599 
4400 608996 175.721304178 0.592551445272 
4500 615480 175.841874123 0.592898756101 
4600 621836 200.281561136 0.586043335425 
4700 628084 197.662539005 0.586782881387 
4800 636376 197.627993107 0.584408342318 
4900 644644 199.51136899 0.57881022708 
5000 651276 207.662188053 0.577659129359 
5100 660272 213.753304005 0.576898761963 
5200 665996 217.212682009 0.576968931903 
5300 672256 219.666743994 0.573805689748 
5400 680824 225.461998224 0.576381149842 
5500 688256 227.592823982 0.570698850256 
5600 693692 229.140351057 0.574257005618 
5700 699504 234.430160999 0.571305979253 
5800 708032 268.520072937 0.56016202421 
5900 714428 268.238340855 0.55663463585 
6000 721828 262.591863155 0.562280825903 
6100 728256 288.34201479 0.553858738068 
6200 737056 280.172408819 0.555314665632 
6300 743616 284.788082123 0.554616091192 
6400 750932 289.24275589 0.553417157218 
6500 758788 292.657690048 0.547842963873 
6600 766892 300.808070898 0.556235072736 
6700 775352 317.243596077 0.5448294733 
6800 790220 328.065368891 0.541415142401 
6900 800716 343.922858953 0.552309012651 
7000 808396 339.051647186 0.551831809582 
7100 815280 348.681487083 0.555185555898 
7200 822160 354.563931227 0.555197575356 
7300 828816 364.837975025 0.550185548461 
7400 835360 383.303618193 0.553831943773 
7500 844360 385.205132961 0.540214685267 
7600 854952 388.89993906 0.545863020344 
7700 861556 403.887453079 0.540075661151 
7800 870484 452.444071054 0.545586507989 
7900 879704 422.20411396 0.542593892197 
8000 887744 428.164156199 0.54321444594 
8100 897208 496.653249025 0.519802820788 
8200 904728 495.534731865 0.529573640185 
8300 912904 462.307625771 0.531811850076 
8400 919404 497.007337809 0.531308747598 
8500 929184 516.692126989 0.521008661309 
8600 936492 503.665971041 0.521351810681 
8700 943524 518.653038979 0.515877089124 
8800 952556 542.55500102 0.517037519554 
8900 958148 535.672142982 0.516209316853 
9000 964396 537.487058878 0.515296381336 
9100 971432 538.59250021 0.51457692914 
9200 977920 555.761612177 0.513149987122 
9300 985016 574.526587963 0.512589649293 
9400 992040 611.955513954 0.49942975072 
9500 998516 610.208891153 0.503108950802 
9600 1005280 618.535611868 0.499456842656 
9700 1013852 693.767732143 0.490991348188 
9800 1020936 656.32600379 0.495225255105 
9900 1028044 662.153953791 0.495160923437 
10000 1035336 665.640675068 0.499721533087 
