insertions,flushes,max_alpha
1.04,2094,1.66494
1.05,2145,1.71962
1.06,2201,1.71513
1.07,2262,1.73733
1.08,2323,1.76446
1.09,2386,1.73352
1.1,2451,1.75426
1.11,2501,1.71841
1.12,2536,1.7036
1.13,2570,1.71206
1.14,2598,1.70589
1.15,2616,1.71265
1.16,2637,1.71715
1.17,2661,1.68481
1.18,2673,1.66766
1.19,2683,1.66983
1.2,2695,1.67128
1.21,2712,1.62627
1.22,2721,1.62768
1.23,2731,1.63332
1.24,2732,1.63895
1.25,2731,1.646
1.26,2727,1.5742
1.27,2730,1.55855
1.28,2735,1.56187
1.29,2748,1.56519
1.3,2760,1.55902
1.31,2769,1.5656
1.32,2783,1.57415
1.33,2794,1.58468
1.34,2799,1.59586
1.35,2811,1.54165
1.36,2826,1.54671
1.37,2836,1.55619
1.38,2853,1.55706
1.39,2870,1.56525
1.4,2885,1.53086
1.41,2894,1.51206
1.42,2901,1.51112
1.43,2906,1.51118
1.44,2923,1.52008
1.45,2942,1.5284
1.46,2963,1.5379
1.47,2986,1.54562
1.48,3002,1.54918
1.49,3020,1.50269
1.5,3035,1.509
1.51,3047,1.49777
1.52,3055,1.49876
1.53,3069,1.47507
1.54,3080,1.4722
1.55,3096,1.45159
1.56,3108,1.45431
1.57,3119,1.45594
1.58,3130,1.45702
1.59,3141,1.45757
1.6,3140,1.45866
1.61,3143,1.46029
1.62,3149,1.42825
1.63,3152,1.42985
1.64,3153,1.43212
1.65,3154,1.43265
1.66,3157,1.43478
1.67,3156,1.4369
1.68,3158,1.43902
1.69,3160,1.39515
1.7,3171,1.39823
1.71,3175,1.40337
1.72,3188,1.36405
1.73,3192,1.36703
1.74,3193,1.37101
1.75,3200,1.37597
1.76,3214,1.38094
1.77,3225,1.39138
1.78,3236,1.39535
1.79,3243,1.37034
1.8,3240,1.37958
1.81,3245,1.3893
1.82,3261,1.4029
1.83,3284,1.39959
1.84,3314,1.41496
1.85,3340,1.43224
1.86,3368,1.43262
1.87,3390,1.44448
1.88,3420,1.4219
1.89,3449,1.43372
1.9,3489,1.45954
1.91,3521,1.47752
1.92,3551,1.49828
1.93,3587,1.51626
1.94,3628,1.53886
1.95,3663,1.56284
1.96,3709,1.56939
1.97,3759,1.58862
1.98,3798,1.56097
1.99,3848,1.55141
2,3908,1.5713
2.01,3963,1.59119
2.02,4022,1.61108
2.03,4087,1.62967
2.04,4145,1.63011
2.05,4190,1.65058
2.06,4229,1.66636
2.07,4275,1.68513
2.08,4318,1.66214
2.09,4355,1.67667
2.1,4405,1.69328
2.11,4468,1.70864
2.12,4512,1.72484
2.13,4555,1.73854
2.14,4602,1.75806
2.15,4640,1.76968
2.16,4666,1.72861
2.17,4708,1.73071
2.18,4754,1.73993
2.19,4788,1.7342
2.2,4829,1.73002
2.21,4870,1.74026
2.22,4893,1.72944
2.23,4916,1.73489
2.24,4946,1.74073
2.25,4961,1.74774
2.26,4984,1.75202
2.27,5008,1.75825
2.28,5017,1.76214
2.29,5025,1.71757
2.3,5042,1.72211
2.31,5054,1.70197
2.32,5067,1.65946
2.33,5082,1.6631
2.34,5093,1.66383
2.35,5109,1.66637
2.36,5120,1.67037
2.37,5127,1.67437
2.38,5144,1.67655
2.39,5167,1.67655
2.4,5170,1.66189
2.41,5166,1.66477
2.42,5171,1.66693
2.43,5171,1.66909
2.44,5162,1.67053
2.45,5167,1.61919
2.46,5179,1.62232
2.47,5183,1.62441
2.48,5191,1.58087
2.49,5207,1.58324
2.5,5211,1.58764
2.51,5219,1.59035
2.52,5232,1.59272
2.53,5242,1.59543
2.54,5247,1.59712
2.55,5256,1.59656
2.56,5262,1.59993
2.57,5266,1.60263
2.58,5269,1.60466
2.59,5281,1.60736
2.6,5298,1.55803
2.61,5310,1.5626
2.62,5327,1.5662
2.63,5336,1.56914
2.64,5337,1.57143
2.65,5339,1.5747
2.66,5349,1.57493
2.67,5356,1.57049
2.68,5372,1.56058
2.69,5393,1.53569
2.7,5409,1.5401
2.71,5416,1.5442
2.72,5425,1.5483
2.73,5430,1.54703
2.74,5435,1.55015
2.75,5449,1.55297
2.76,5470,1.55704
2.77,5486,1.56205
2.78,5513,1.56675
2.79,5536,1.5596
2.8,5541,1.56333
2.81,5539,1.55113
2.82,5545,1.5458
2.83,5550,1.54916
2.84,5560,1.55222
2.85,5586,1.52379
2.86,5610,1.52768
2.87,5643,1.53097
2.88,5658,1.53455
2.89,5675,1.53784
2.9,5689,1.54173
2.91,5705,1.54621
2.92,5702,1.54831
2.93,5703,1.55279
2.94,5709,1.55578
2.95,5714,1.55787
2.96,5720,1.56056
2.97,5742,1.56385
2.98,5773,1.56714
2.99,5790,1.56893
3,5808,1.57133
3.01,5832,1.57432
3.02,5845,1.57671
3.03,5850,1.5785
3.04,5844,1.58119
3.05,5848,1.52947
3.06,5854,1.5312
3.07,5857,1.51122
3.08,5869,1.51207
3.09,5882,1.51293
3.1,5889,1.51663
3.11,5897,1.51862
3.12,5900,1.52005
3.13,5908,1.52147
3.14,5918,1.46371
3.15,5920,1.4648
3.16,5916,1.46535
3.17,5926,1.46151
3.18,5924,1.46315
3.19,5921,1.46342
3.2,5918,1.43362
3.21,5925,1.4363
3.22,5931,1.43656
3.23,5938,1.43683
3.24,5941,1.42966
3.25,5947,1.43098
3.26,5946,1.43205
3.27,5944,1.43311
3.28,5936,1.43497
3.29,5942,1.4363
3.3,5954,1.43762
3.31,5964,1.43895
3.32,5972,1.44081
3.33,5987,1.44293
3.34,5999,1.44479
3.35,6006,1.44692
3.36,6006,1.4501
3.37,6003,1.4517
3.38,6005,1.45462
3.39,6011,1.45727
3.4,6017,1.45913
3.41,6035,1.46232
3.42,6049,1.4663
3.43,6059,1.46922
3.44,6069,1.39088
3.45,6074,1.39414
3.46,6074,1.3959
3.47,6078,1.39916
3.48,6080,1.40117
3.49,6088,1.40494
3.5,6100,1.40795
3.51,6115,1.41074
3.52,6131,1.41225
3.53,6148,1.39632
3.54,6160,1.39763
3.55,6172,1.39347
3.56,6173,1.39593
3.57,6175,1.40032
3.58,6181,1.40642
3.59,6198,1.40956
3.6,6214,1.39705
3.61,6250,1.4021
3.62,6293,1.40715
3.63,6332,1.41292
3.64,6353,1.4138
3.65,6384,1.41834
3.66,6399,1.42384
3.67,6403,1.43124
3.68,6425,1.43817
3.69,6450,1.44486
3.7,6476,1.44567
3.71,6507,1.45303
3.72,6552,1.46158
3.73,6571,1.47132
3.74,6602,1.44208
3.75,6630,1.44971
3.76,6671,1.45779
3.77,6699,1.4661
3.78,6732,1.47396
3.79,6769,1.48112
3.8,6806,1.47503
3.81,6834,1.48464
3.82,6859,1.49515
3.83,6902,1.50247
3.84,6936,1.51253
3.85,6969,1.51583
3.86,7005,1.52631
3.87,7052,1.53497
3.88,7084,1.52914
3.89,7126,1.53613
3.9,7160,1.54335
3.91,7184,1.55237
3.92,7215,1.56185
3.93,7248,1.572
3.94,7271,1.58193
3.95,7308,1.59253
3.96,7353,1.60043
3.97,7394,1.60968
3.98,7435,1.62073
3.99,7491,1.62908
4,7551,1.59531
4.01,7597,1.60518
4.02,7636,1.61637
4.03,7691,1.62581
4.04,7732,1.63722
4.05,7765,1.64886
4.06,7815,1.62847
4.07,7854,1.63666
4.08,7888,1.64635
4.09,7911,1.65582
4.1,7929,1.63877
4.11,7946,1.64831
4.12,7972,1.65806
4.13,7993,1.66654
4.14,8030,1.67735
4.15,8077,1.68582
4.16,8128,1.69303
4.17,8188,1.70108
4.18,8242,1.70871
4.19,8299,1.71444
4.2,8349,1.72334
4.21,8370,1.73203
4.22,8390,1.74008
4.23,8415,1.74094
4.24,8439,1.74766
4.25,8456,1.75483
4.26,8491,1.76137
4.27,8516,1.76855
4.28,8550,1.7753
4.29,8592,1.78311
4.3,8638,1.79028
4.31,8666,1.79619
4.32,8708,1.78298
4.33,8745,1.78799
4.34,8764,1.79341
4.35,8784,1.79884
4.36,8821,1.80385
4.37,8858,1.73185
4.38,8878,1.71052
4.39,8904,1.71485
4.4,8939,1.71977
4.41,8968,1.72547
4.42,8979,1.73
4.43,9004,1.73452
4.44,9029,1.73807
4.45,9042,1.7418
4.46,9070,1.74554
4.47,9096,1.74849
4.48,9109,1.75223
4.49,9112,1.7216
4.5,9125,1.72565
4.51,9128,1.72854
4.52,9132,1.73086
4.53,9145,1.73356
4.54,9159,1.72614
4.55,9166,1.72882
4.56,9178,1.73093
4.57,9202,1.73247
4.58,9221,1.73362
4.59,9244,1.73688
4.6,9266,1.73918
4.61,9281,1.74129
4.62,9292,1.7434
4.63,9311,1.71866
4.64,9319,1.72036
4.65,9322,1.72262
4.66,9319,1.7247
4.67,9306,1.72565
4.68,9297,1.72735
4.69,9300,1.72867
4.7,9309,1.72942
4.71,9322,1.63739
4.72,9349,1.63936
4.73,9369,1.62814
4.74,9373,1.62835
4.75,9369,1.62941
4.76,9360,1.63136
4.77,9346,1.63278
4.78,9344,1.63473
4.79,9348,1.63614
4.8,9364,1.63774
4.81,9390,1.63916
4.82,9414,1.6411
4.83,9425,1.64234
4.84,9432,1.6427
4.85,9439,1.64341
4.86,9454,1.64429
4.87,9458,1.64571
4.88,9459,1.63967
4.89,9461,1.6409
4.9,9461,1.64249
4.91,9456,1.64319
4.92,9457,1.64496
4.93,9451,1.64531
4.94,9458,1.64566
4.95,9449,1.6476
4.96,9436,1.61308
4.97,9426,1.61434
4.98,9433,1.61486
4.99,9435,1.61676
