aged_time
1.02150511742
1.05086493492
1.02569389343
1.01879692078
1.04745697975
1.05195307732
1.03492903709
1.00012898445
1.02734398842
0.991242170334
1.03137087822
1.05509901047
1.05267596245
1.05215501785
1.02578091621
1.03415703773
1.03717899323
1.04418897629
1.03595399857
1.04348421097
1.04500007629
1.04271316528
1.06269788742
1.05415582657
1.04781794548
1.06593799591
1.02079701424
1.06550908089
1.04397702217
1.03753900528
1.06365203857
1.04675412178
1.00420689583
1.05864810944
0.990761041641
1.05423903465
1.06801700592
0.979248046875
1.05428385735
1.03848791122
1.05497503281
1.05196499825
1.03754401207
1.03267717361
1.03741621971
1.06321692467
1.06853699684
1.06912207603
1.04686903954
1.05252099037
1.04351711273
1.03022789955
1.05807304382
1.03901386261
0.984203100204
1.07246494293
1.05727314949
1.04448580742
1.06309604645
1.05662798882
1.04453396797
0.982175827026
1.07201910019
0.98686504364
0.997034788132
1.04401302338
1.04493093491
1.05558490753
1.0519618988
1.06814599037
1.08334302902
1.05834197998
1.06248402596
1.060983181
1.06527781487
1.06045103073
1.03627109528
1.05209493637
1.05107617378
1.04891586304
1.07507514954
1.04716777802
1.05108714104
1.04032707214
1.05239796638
1.06971001625
1.06761312485
1.01497006416
1.00830793381
1.03162503242
1.05756306648
1.03916406631
1.06574296951
1.02742981911
1.03551506996
1.07498478889
1.04832315445
1.04226899147
1.05443811417
1.04890203476
1.05915594101
1.06824302673
